,Player,Team,Position,Cap_Space,year
25751,Stephen Sullivan,Panthers,WR,0.02009095890410959,2021
25752,Tarik Black,Jets,WR,0.02009095890410959,2021
25753,Tavante Beckett,Lions,LB,0.02009095890410959,2021
25754,Tony Poljan,Ravens,TE,0.02009095890410959,2021
25755,Tuf Borland,Vikings,LB,0.02009095890410959,2021
25756,Tyler Coyle,Cowboys,S,0.02009095890410959,2021
25757,Tyler Mabry,Seahawks,TE,0.02009095890410959,2021
25758,Tyrie Cleveland,Broncos,WR,0.02009095890410959,2021
25759,Will Bradley-King,Commanders,DE,0.02009095890410959,2021
25760,Zach Davidson,Vikings,TE,0.02009095890410959,2021
25761,Akeem Spence,Broncos,DT,0.015342465753424657,2021
25762,Blake Bortles,Saints,QB,0.015342465753424657,2021
25763,Brian Poole,Colts,CB,0.015342465753424657,2021
25764,D.J. Swearinger,Colts,FS,0.015342465753424657,2021
25765,Daniel Munyer,Titans,C,0.015342465753424657,2021
25766,Daryl Worley,Ravens,CB,0.015342465753424657,2021
25767,Devante Bond,Cowboys,OLB,0.015342465753424657,2021
25768,Ethan Westbrooks,Saints,DT,0.015342465753424657,2021
25769,Joe Thomas,Ravens,OLB,0.015342465753424657,2021
25770,John Simon,Steelers,DE,0.015342465753424657,2021
25771,Jordan Richards,Ravens,SS,0.015342465753424657,2021
25772,Joshua Perkins,Jets,TE,0.015342465753424657,2021
25773,Kavon Frazier,Raiders,S,0.015342465753424657,2021
25774,Kerryon Johnson,Eagles,RB,0.015342465753424657,2021
25775,Nathan Peterman,Raiders,QB,0.015342465753424657,2021
25776,Tommylee Lewis,Dolphins,WR,0.015342465753424657,2021
25777,A.J. Rose,Vikings,RB,0.015123287671232877,2021
25778,Adam Redmond,Ravens,C,0.015123287671232877,2021
25779,Anthony Gordon,Broncos,QB,0.015123287671232877,2021
25780,Anthony Hines,Rams,LB,0.015123287671232877,2021
25781,Bopete Keyes,Bears,CB,0.015123287671232877,2021
25782,Chad Hansen,Falcons,WR,0.015123287671232877,2021
25783,Charles Snowden,Bears,DE,0.015123287671232877,2021
25784,Cody Hollister,Titans,WR,0.015123287671232877,2021
25785,Cortez Broughton,Chiefs,DT,0.015123287671232877,2021
25786,Darius Harris,Chiefs,OLB,0.015123287671232877,2021
25787,David Steinmetz,Commanders,G,0.015123287671232877,2021
25788,Devine Ozigbo,Patriots,RB,0.015123287671232877,2021
25789,Dicaprio Bootle,Chiefs,CB,0.015123287671232877,2021
25790,Dorian Etheridge,Falcons,ILB,0.015123287671232877,2021
25791,Dwayne Johnson Jr.,Giants,S,0.015123287671232877,2021
25792,Dylan Mabin,Saints,CB,0.015123287671232877,2021
25793,Evin Ksiezarczyk,Bills,T,0.015123287671232877,2021
25794,Jacob Capra,Bills,G,0.015123287671232877,2021
25795,Jamie Gillan,Bills,P,0.015123287671232877,2021
25796,John Kelly,Browns,RB,0.015123287671232877,2021
25797,Kareem Orr,Rams,CB,0.015123287671232877,2021
25798,Ken Webster,Jets,CB,0.015123287671232877,2021
25799,LaCale London,Bears,DE,0.015123287671232877,2021
25800,Lakiem Williams,Seahawks,LB,0.015123287671232877,2021
25801,Landen Akers,Rams,WR,0.015123287671232877,2021
25802,Mazzi Wilkins,Ravens,CB,0.015123287671232877,2021
25803,Michael Joseph,Bears,CB,0.015123287671232877,2021
25804,Myron Mitchell,Vikings,WR,0.015123287671232877,2021
25805,Nate Hall,Cardinals,LB,0.015123287671232877,2021
25806,Adam Pankey,Dolphins,T,0.010082191780821918,2021
25807,Andrew Brown,Chargers,DE,0.010082191780821918,2021
25808,Ben DeLuca,Chargers,S,0.010082191780821918,2021
25809,Benning Potoa'e,Buccaneers,DE,0.010082191780821918,2021
25810,Brandon Dillon,Jets,TE,0.010082191780821918,2021
25811,Carson Green,Texans,T,0.010082191780821918,2021
25812,Carter O'Donnell,Colts,T,0.010082191780821918,2021
25813,Chase Hansen,Saints,LB,0.010082191780821918,2021
25814,Chris Blewitt,Browns,K,0.010082191780821918,2021
25815,Christian Dilauro,Titans,T,0.010082191780821918,2021
25816,Cohl Cabral,Saints,C,0.010082191780821918,2021
25817,Darius Bradwell,Chargers,RB,0.010082191780821918,2021
25818,Demone Harris,Texans,OLB,0.010082191780821918,2021
25819,Deon Yelder,Buccaneers,TE,0.010082191780821918,2021
25820,Easop Winston,Saints,WR,0.010082191780821918,2021
25821,Emeke Egbule,Chargers,LB,0.010082191780821918,2021
25822,Ethan Wolf,Saints,TE,0.010082191780821918,2021
25823,Forrest Merrill,Chargers,DT,0.010082191780821918,2021
25824,Freedom Akinmoladun,Jets,DE,0.010082191780821918,2021
25825,Innis Gaines,Packers,CB,0.010082191780821918,2021
25826,Isaiah Williams,Jets,G,0.010082191780821918,2021
25827,Jake Eldrenkamp,Texans,G,0.010082191780821918,2021
25828,Jake Hausmann,Giants,TE,0.010082191780821918,2021
25829,Jason Moore,Chargers,WR,0.010082191780821918,2021
25830,Jimmy Murray,Ravens,C,0.010082191780821918,2021
25831,Joe Jackson,Browns,DE,0.010082191780821918,2021
25832,Jordan Brailford,Falcons,OLB,0.010082191780821918,2021
25833,Jordan Miller,Saints,CB,0.010082191780821918,2021
25834,Jordan Scarlett,Dolphins,RB,0.010082191780821918,2021
25835,Jovante Moffatt,Browns,S,0.010082191780821918,2021
25836,Keke Coutee,Colts,WR,0.010082191780821918,2021
25837,Kerrith Whyte,Packers,RB,0.010082191780821918,2021
25838,Lawrence Cager,Browns,WR,0.010082191780821918,2021
25839,Ledarius Mack,Bears,DE,0.010082191780821918,2021
25840,Luke Juriga,Eagles,C,0.010082191780821918,2021
25841,Maurice Ffrench,Chargers,WR,0.010082191780821918,2021
25842,Michael Bandy,Chargers,WR,0.010082191780821918,2021
25843,Miller Forristall,Browns,TE,0.010082191780821918,2021
25844,Myles Adams,Seahawks,DT,0.010082191780821918,2021
25845,Nate Brooks,Cardinals,CB,0.010082191780821918,2021
25846,Nsimba Webster,Bears,WR,0.010082191780821918,2021
25847,Omari Cobb,Giants,LB,0.010082191780821918,2021
25848,Paul Adams,Titans,T,0.010082191780821918,2021
25849,Paul Quessenberry,Texans,TE,0.010082191780821918,2021
25850,Reginald McKenzie,Ravens,DT,0.010082191780821918,2021
25851,Ryan Willis,Bears,QB,0.010082191780821918,2021
25852,Sam Cooper,Texans,G,0.010082191780821918,2021
25853,Shane Zylstra,Lions,TE,0.010082191780821918,2021
25854,Sharif Finch,Saints,LB,0.010082191780821918,2021
25855,Tae Hayes,Panthers,CB,0.010082191780821918,2021
25856,Tavien Feaster,Cardinals,RB,0.010082191780821918,2021
25857,Tristen Hoge,Broncos,T,0.010082191780821918,2021
25858,Bashaud Breeland,Cardinals,CB,0.007671232876712329,2021
25859,Bradley McDougald,Jaguars,SS,0.007671232876712329,2021
25860,Brett Hundley,Colts,QB,0.007671232876712329,2021
25861,Brian Hill,49ers,RB,0.007671232876712329,2021
25862,Cameron Tom,Dolphins,C,0.007671232876712329,2021
25863,Chris Milton,Dolphins,CB,0.007671232876712329,2021
25864,D.J. Hayden,Commanders,CB,0.007671232876712329,2021
25865,Daniel Brown,Jets,TE,0.007671232876712329,2021
25866,Darian Thompson,Cowboys,FS,0.007671232876712329,2021
25867,David Moore,Packers,WR,0.007671232876712329,2021
25868,Eddie Yarbrough,Vikings,DE,0.007671232876712329,2021
25869,Edmond Robinson,Seahawks,OLB,0.007671232876712329,2021
25870,Forrest Lamp,Saints,G,0.007671232876712329,2021
25871,Hroniss Grasu,Raiders,C,0.007671232876712329,2021
25872,Jaylen Samuels,Texans,RB,0.007671232876712329,2021
25873,Joe Jones,Titans,OLB,0.007671232876712329,2021
25874,Josh Mauro,Cardinals,DT,0.007671232876712329,2021
25875,LaRoy Reynolds,Patriots,ILB,0.007671232876712329,2021
25876,Lafayette Pitts,Falcons,CB,0.007671232876712329,2021
25877,Matt Barkley,Falcons,QB,0.007671232876712329,2021
25878,Nate Sudfeld,49ers,QB,0.007671232876712329,2021
25879,Pharoh Cooper,Giants,WR,0.007671232876712329,2021
25880,Shon Coleman,Colts,T,0.007671232876712329,2021
25881,Wendell Smallwood,Commanders,RB,0.007671232876712329,2021
25882,Antonio Gandy-Golden,Commanders,WR,0.005041095890410959,2021
25883,Antonio Williams,Bills,RB,0.005041095890410959,2021
25884,Armani Taylor-Prioleau,Browns,T,0.005041095890410959,2021
25885,Artavis Pierce,Browns,RB,0.005041095890410959,2021
25886,Austin Larkin,Panthers,DE,0.005041095890410959,2021
25887,Barrington Wade,Broncos,LB,0.005041095890410959,2021
25888,Benny LeMay,Browns,RB,0.005041095890410959,2021
25889,Braxton Hoyett,Saints,DT,0.005041095890410959,2021
25890,Bruce Hector,Lions,DT,0.005041095890410959,2021
25891,Bryce Thompson,Saints,CB,0.005041095890410959,2021
25892,C.J. Saunders,Panthers,WR,0.005041095890410959,2021
25893,Chris Jones,Titans,CB,0.005041095890410959,2021
25894,Chris Myarick,Bengals,TE,0.005041095890410959,2021
25895,Clayton Thorson,Giants,QB,0.005041095890410959,2021
25896,Cole Banwart,Vikings,G,0.005041095890410959,2021
25897,Cole Christiansen,Chargers,LB,0.005041095890410959,2021
25898,Cole Van Lanen,Packers,G,0.005041095890410959,2021
25899,Colin Thompson,Panthers,TE,0.005041095890410959,2021
25900,DJ Montgomery,Jets,WR,0.005041095890410959,2021
25901,Damarea Crockett,Broncos,RB,0.005041095890410959,2021
25902,David Moa,Giants,DT,0.005041095890410959,2021
25903,Deion Calhoun,Commanders,G,0.005041095890410959,2021
25904,Derrick Kelly,Giants,T,0.005041095890410959,2021
25905,Dominik Eberle,Texans,K,0.005041095890410959,2021
25906,Doug Costin,Jaguars,DT,0.005041095890410959,2021
25907,Drew Himmelman,Broncos,T,0.005041095890410959,2021
25908,Elijah Ponder,Buccaneers,DE,0.005041095890410959,2021
25909,Hunter Kampmoyer,Chargers,TE,0.005041095890410959,2021
25910,J.J. Koski,Rams,WR,0.005041095890410959,2021
25911,Jace Whittaker,Cardinals,CB,0.005041095890410959,2021
25912,Jacques Patrick,Ravens,RB,0.005041095890410959,2021
25913,Jeff Cotton,Jaguars,WR,0.005041095890410959,2021
25914,John Brannon,Bengals,CB,0.005041095890410959,2021
25915,John Daka,Bears,DE,0.005041095890410959,2021
25916,Jordan Brown,Raiders,S,0.005041095890410959,2021
25917,Jordan Steckler,Texans,G,0.005041095890410959,2021
25918,Jordan Veasy,Texans,WR,0.005041095890410959,2021
25919,Josh Watson,Texans,LB,0.005041095890410959,2021
25920,Josiah Bronson,Cowboys,DT,0.005041095890410959,2021
25921,Kawaan Baker,Saints,WR,0.005041095890410959,2021
25922,Kirk Merritt,Dolphins,WR,0.005041095890410959,2021
25923,Lamar Jackson,Jets,CB,0.005041095890410959,2021
25924,Lorenzo Burns,Jaguars,CB,0.005041095890410959,2021
25925,Luther Kirk,Falcons,S,0.005041095890410959,2021
25926,Marquiss Spencer,Broncos,DE,0.005041095890410959,2021
25927,Matt Bushman,Chiefs,TE,0.005041095890410959,2021
25928,Matt McCrane,Eagles,K,0.005041095890410959,2021
25929,Michael Jacquet,Jaguars,CB,0.005041095890410959,2021
25930,Mike Horton,Panthers,G,0.005041095890410959,2021
25931,Nate Gilliam,Steelers,G,0.005041095890410959,2021
25932,Nick Guggemos,Browns,TE,0.005041095890410959,2021
25933,Nick Thurman,Falcons,DE,0.005041095890410959,2021
25934,Rico Gafford,Broncos,WR,0.005041095890410959,2021
25935,Robert Jackson,Ravens,CB,0.005041095890410959,2021
25936,Rojesterman Farris,Broncos,CB,0.005041095890410959,2021
25937,Saivion Smith,Lions,CB,0.005041095890410959,2021
25938,Sam Sloman,Steelers,K,0.005041095890410959,2021
25939,Spencer Brown,Panthers,RB,0.005041095890410959,2021
25940,Stanford Samuels,Bears,CB,0.005041095890410959,2021
25941,Travis Fulgham,Broncos,WR,0.005041095890410959,2021
25942,Trey Edmunds,Steelers,RB,0.005041095890410959,2021
25943,Woodrow Hamilton,Giants,DT,0.005041095890410959,2021
25944,Ryan Tannehill,Titans,QB,18.539865513928913,2022
25945,Patrick Mahomes,Chiefs,QB,17.191825648414984,2022
25946,Kirk Cousins,Vikings,QB,15.089658021133525,2022
25947,Jared Goff,Lions,QB,14.961575408261288,2022
25948,Chris Jones,Chiefs,DT,14.128562439961575,2022
25949,Aaron Rodgers,Packers,QB,13.704884245917388,2022
25950,Carson Wentz,Commanders,QB,13.589874639769453,2022
25951,Joey Bosa,Chargers,OLB,13.568683957732949,2022
25952,Aaron Donald,Rams,DT,12.968299711815561,2022
25953,T.J. Watt,Steelers,OLB,11.704463976945245,2022
25954,Jalen Ramsey,Rams,CB,11.143131604226705,2022
25955,Lamar Jackson,Ravens,QB,11.054755043227665,2022
25956,Kenny Golladay,Giants,WR,10.15850144092219,2022
25957,Garett Bolles,Broncos,LT,10.086455331412104,2022
25958,Dak Prescott,Cowboys,QB,9.476464937560038,2022
25959,Derek Carr,Raiders,QB,9.3059558117195,2022
25960,Bud Dupree,Titans,OLB,9.221902017291066,2022
25961,Keenan Allen,Chargers,WR,9.221902017291066,2022
25962,Sam Darnold,Panthers,QB,9.05763688760807,2022
25963,Justin Simmons,Broncos,FS,9.053794428434198,2022
25964,Matt Ryan,Colts,QB,8.984573487031701,2022
25965,Donovan Smith,Buccaneers,LT,8.837656099903938,2022
25966,Ezekiel Elliott,Cowboys,RB,8.751200768491834,2022
25967,Javon Hargrave,Eagles,DT,8.55043227665706,2022
25968,Cooper Kupp,Rams,WR,8.549471661863594,2022
25969,Laremy Tunsil,Texans,LT,8.505277617675313,2022
25970,Tyron Smith,Cowboys,LT,8.40778097982709,2022
25971,Cameron Heyward,Steelers,DE,8.360350624399615,2022
25972,Russell Wilson,Broncos,QB,8.165225744476464,2022
25973,Orlando Brown Jr.,Chiefs,LT,8.002881844380404,2022
25974,Jake Matthews,Falcons,LT,7.967915465898175,2022
25975,Shaquill Griffin,Jaguars,CB,7.896818443804035,2022
25976,Josh Allen,Bills,QB,7.863727665706052,2022
25977,DeForest Buckner,Colts,DT,7.684918347742556,2022
25978,J.J. Watt,Cardinals,DE,7.636887608069164,2022
25979,DeAndre Hopkins,Cardinals,WR,7.5568362151777135,2022
25980,Marcus Peters,Ravens,CB,7.4447646493756,2022
25981,Leonard Williams,Giants,DE,7.387127761767531,2022
25982,Eddie Jackson,Bears,S,7.247838616714697,2022
25983,Hunter Henry,Patriots,TE,7.204610951008646,2022
25984,Nelson Agholor,Patriots,WR,7.148100384245917,2022
25985,Lavonte David,Buccaneers,ILB,7.101344860710855,2022
25986,Budda Baker,Cardinals,S,7.096541786743515,2022
25987,Taylor Lewan,Titans,LT,7.057622958693564,2022
25988,Romeo Okwara,Lions,OLB,6.964457252641691,2022
25989,Trey Hendrickson,Bengals,DE,6.958806436119117,2022
25990,Taylor Decker,Lions,LT,6.9164265129683,2022
25991,Matt Judon,Patriots,OLB,6.861457732949088,2022
25992,Tre'Davious White,Bills,CB,6.808359269932756,2022
25993,DeMarcus Lawrence,Cowboys,DE,6.724303554274735,2022
25994,Mike Williams,Chargers,WR,6.724303554274735,2022
25995,Corey Davis,Jets,WR,6.564200768491835,2022
25996,D.J. Reader,Bengals,DT,6.563612391930835,2022
25997,Eric Kendricks,Vikings,ILB,6.4910542747358315,2022
25998,Matthew Stafford,Rams,QB,6.484149855907781,2022
25999,David Bakhtiari,Packers,LT,6.44611335254563,2022
26000,Frank Clark,Chiefs,DE,6.381417387127762,2022
26001,Michael Thomas,Saints,WR,6.353788664745437,2022
26002,Shaq Thompson,Panthers,OLB,6.295916426512968,2022
26003,Yannick Ngakoue,Colts,DE,6.243996157540826,2022
26004,Myles Garrett,Browns,DE,6.225264169068204,2022
26005,Jimmie Ward,49ers,FS,6.213052833813641,2022
26006,Grady Jarrett,Falcons,DT,6.209414024975985,2022
26007,Jessie Bates III,Bengals,S,6.201248799231508,2022
26008,Ronald Darby,Broncos,CB,6.159231988472622,2022
26009,Tremaine Edmunds,Bills,ILB,6.107588856868396,2022
26010,Kyler Murray,Cardinals,QB,6.085245437079731,2022
26011,D.J. Humphries,Cardinals,LT,6.073772334293948,2022
26012,Jimmy Garoppolo,49ers,QB,6.0716503362151775,2022
26013,Curtis Samuel,Commanders,WR,6.06388088376561,2022
26014,Rodney Hudson,Cardinals,C,6.0566762728146015,2022
26015,John Franklin-Myers,Jets,DE,5.989709894332373,2022
26016,Cameron Jordan,Saints,DE,5.969182516810759,2022
26017,Danielle Hunter,Vikings,OLB,5.926392891450528,2022
26018,Cody Whitehair,Bears,G,5.9077809798270895,2022
26019,Ronnie Stanley,Ravens,LT,5.861311239193084,2022
26020,Davante Adams,Raiders,WR,5.85014409221902,2022
26021,Zack Martin,Cowboys,G,5.778578290105667,2022
26022,Tom Brady,Buccaneers,QB,5.71373679154659,2022
26023,Dalvin Cook,Vikings,RB,5.707792987512008,2022
26024,Stefon Diggs,Bills,WR,5.636940922190202,2022
26025,Adam Thielen,Vikings,WR,5.604339097022095,2022
26026,Corey Linsley,Chargers,C,5.571565802113352,2022
26027,Jack Conklin,Browns,RT,5.571565802113352,2022
26028,Braden Smith,Colts,RT,5.555715658021134,2022
26029,Preston Smith,Packers,OLB,5.504605187319885,2022
26030,Joe Mixon,Bengals,RB,5.485393371757925,2022
26031,Emmanuel Ogbah,Dolphins,DE,5.451488952929876,2022
26032,Shaquille Leonard,Colts,ILB,5.363112391930835,2022
26033,Darren Waller,Raiders,TE,5.362632084534102,2022
26034,Kendall Fuller,Commanders,CB,5.343419788664745,2022
26035,George Fant,Jets,RT,5.3328218059558115,2022
26036,Lane Johnson,Eagles,RT,5.311719500480307,2022
26037,Dalton Schultz,Cowboys,TE,5.250240153698367,2022
26038,Mike Gesicki,Dolphins,TE,5.250240153698367,2022
26039,Mike McGlinchey,49ers,RT,5.2257444764649374,2022
26040,Nick Bosa,49ers,DE,5.189992315081652,2022
26041,Grover Stewart,Colts,DT,5.103266090297791,2022
26042,Quinnen Williams,Jets,DT,5.067365033621518,2022
26043,Marlon Humphrey,Ravens,CB,5.057060518731989,2022
26044,Isaiah Wynn,Patriots,RT,5.001440922190202,2022
26045,Connor McGovern,Jets,C,4.9631767531219975,2022
26046,Jordan Poyer,Bills,SS,4.93586167146974,2022
26047,Mike Evans,Buccaneers,WR,4.926164265129683,2022
26048,Quenton Nelson,Colts,G,4.899135446685879,2022
26049,Tyler Boyd,Bengals,WR,4.851104707012488,2022
26050,Poona Ford,Seahawks,DE,4.8390970220941405,2022
26051,Tyler Lockett,Seahawks,WR,4.827089337175792,2022
26052,Clelin Ferrell,Raiders,DE,4.792719500480307,2022
26053,Kenny Clark,Packers,DT,4.791377041306436,2022
26054,Rayshawn Jenkins,Jaguars,S,4.760694044188281,2022
26055,Xavien Howard,Dolphins,CB,4.7498948126801155,2022
26056,Joe Burrow,Bengals,QB,4.740651777137368,2022
26057,Ryan Kelly,Colts,C,4.68299711815562,2022
26058,Brandin Cooks,Texans,WR,4.682923631123919,2022
26059,Darius Slay,Eagles,CB,4.673871277617676,2022
26060,Trent Williams,49ers,LT,4.645420268972142,2022
26061,Mark Andrews,Ravens,TE,4.63862199807877,2022
26062,Arik Armstead,49ers,DE,4.599423631123919,2022
26063,Devin White,Buccaneers,ILB,4.576253121998079,2022
26064,A'Shawn Robinson,Rams,DE,4.5629202689721415,2022
26065,Jonathan Allen,Commanders,DT,4.5629202689721415,2022
26066,Chase Young,Commanders,DE,4.527586455331412,2022
26067,Brandon Graham,Eagles,DE,4.521133525456292,2022
26068,Deshaun Watson,Browns,QB,4.5127281460134485,2022
26069,Michael Davis,Chargers,CB,4.502881844380403,2022
26070,Derrick Henry,Titans,RB,4.49935014409222,2022
26071,Carl Lawson,Jets,DE,4.482868876080691,2022
26072,Adoree' Jackson,Giants,CB,4.461110470701249,2022
26073,Jeff Okudah,Lions,CB,4.392001921229586,2022
26074,Jamal Adams,Seahawks,SS,4.375600384245917,2022
26075,Roy Robertson-Harris,Jaguars,DT,4.352900576368876,2022
26076,Elgton Jenkins,Packers,G,4.3327103746397695,2022
26077,Marshon Lattimore,Saints,CB,4.322478386167147,2022
26078,Kevin Zeitler,Ravens,G,4.31075888568684,2022
26079,Evan Engram,Jaguars,TE,4.308640730067244,2022
26080,D.K. Metcalf,Seahawks,WR,4.245353986551393,2022
26081,Andrew Thomas,Giants,LT,4.237043227665706,2022
26082,Davon Godchaux,Patriots,DT,4.202689721421709,2022
26083,Khalil Mack,Chargers,OLB,4.202689721421709,2022
26084,Marvin Jones,Jaguars,WR,4.184678194044189,2022
26085,Denico Autry,Titans,DE,4.154658981748319,2022
26086,Jason Kelce,Eagles,C,4.15225744476465,2022
26087,Daron Payne,Commanders,DT,4.096541786743516,2022
26088,Charles Leno,Commanders,LT,4.082612872238232,2022
26089,Ryan Ramczyk,Saints,RT,4.07123967339097,2022
26090,Travis Kelce,Chiefs,TE,4.056195485110471,2022
26091,Jonnu Smith,Patriots,TE,4.025536983669548,2022
26092,Daniel Jones,Giants,QB,4.018172910662824,2022
26093,Trevor Lawrence,Jaguars,QB,4.016405379442843,2022
26094,B.J. Hill,Bengals,DT,4.002561479346782,2022
26095,Tua Tagovailoa,Dolphins,QB,3.965868395773295,2022
26096,Samson Ebukam,49ers,DE,3.962536023054755,2022
26097,Fred Warner,49ers,ILB,3.9212295869356386,2022
26098,Derwin James,Chargers,S,3.9185398655139285,2022
26099,Joe Thuney,Chiefs,G,3.915105667627281,2022
26100,Shaquil Barrett,Buccaneers,OLB,3.9145052833813643,2022
26101,Carlton Davis,Buccaneers,CB,3.903674831892411,2022
26102,Minkah Fitzpatrick,Steelers,S,3.9021301633045153,2022
26103,J.C. Jackson,Chargers,CB,3.842459173871278,2022
26104,Larry Ogunjobi,Steelers,DE,3.842459173871278,2022
26105,Leonard Floyd,Rams,OLB,3.842459173871278,2022
26106,Mitch Morse,Bills,C,3.842459173871278,2022
26107,Zach Wilson,Jets,QB,3.8370754082612875,2022
26108,Taylor Moton,Panthers,RT,3.831051873198847,2022
26109,Brian O'Neill,Vikings,RT,3.7558439000960613,2022
26110,Chandler Jones,Raiders,DE,3.7521613832853027,2022
26111,Trey Lance,49ers,QB,3.722958213256484,2022
26112,John Johnson,Browns,SS,3.7223823246878,2022
26113,Stephon Gilmore,Colts,CB,3.7223823246878,2022
26114,Jonathan Jones,Patriots,CB,3.698894332372719,2022
26115,Andrus Peat,Saints,G,3.6820365033621516,2022
