player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0026910,28.0,MISSING,54.32761310010186,2013,Colts,0.02,66.70%,Greg Toler,CB,458.0,10.0,0.0,1.0,0.0,14.0,0.0,53.5,53.1,42.5,35.6,1.0,0.0,15.4,4.0,4.0,4.0,109.8,23.0,388.0,286.0,13.0,5.0,22.0,0.0,42.0,4.0,406.0,24319.8,MISSING
00-0027759,25.0,MISSING,42.96586118525993,2013,Colts,0.02,66.70%,Larry Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026317,28.0,MISSING,22.878803462833496,2013,Colts,0.02,66.70%,Corey Lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024421,29.0,3152.0,7.804092247729938,2013,Colts,0.02,66.70%,Antoine Bethea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029825,22.0,MISSING,0.0,2013,Colts,0.02,66.70%,Sheldon Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027503,26.0,MISSING,0.0,2013,Colts,0.02,66.70%,Josh Gordy,CB,247.0,12.0,0.0,0.0,0.0,14.0,0.0,63.9,65.6,83.9,78.9,1.0,0.0,4.8,1.0,1.0,3.0,68.3,16.0,181.0,192.0,40.0,2.0,20.0,0.0,27.0,0.0,209.0,16203.2,MISSING
00-0027290,25.0,MISSING,0.0,2013,Colts,0.02,66.70%,Cassius Vaughn,CB,410.0,12.0,0.0,2.0,0.0,14.0,1.0,57.1,58.7,85.6,62.1,3.0,0.0,10.0,3.0,1.0,4.0,86.1,23.0,330.0,258.0,35.0,6.0,27.0,2.0,36.0,2.0,406.0,24067.0,MISSING
00-0028650,25.0,MISSING,0.0,2013,Colts,0.02,66.70%,Joe Lefeged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028895,23.0,MISSING,0.0,2013,Colts,0.02,66.70%,Delano Howell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027232,25.0,MISSING,0.0,2013,Colts,0.02,66.70%,Sergio Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030420,21.0,7832.0,231.55753505979817,2013,Commanders,-0.09,18.80%,David Amerson,CB,685.0,16.0,3.0,0.0,1.0,32.0,0.0,57.7,60.5,58.0,54.8,2.0,1.0,13.0,7.0,7.0,4.0,81.3,45.0,648.0,447.0,6.0,13.0,44.0,1.0,77.0,1.0,684.0,41442.5,MISSING
00-0027670,26.0,MISSING,137.79645280895562,2013,Commanders,-0.09,18.80%,Jerome Murphy,CB,1.0,1.0,0.0,0.0,0.0,32.0,0.0,MISSING,60.0,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0025411,29.0,MISSING,135.37220278856356,2013,Commanders,-0.09,18.80%,Brandon Meriweather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022923,29.0,MISSING,86.86757979341421,2013,Commanders,-0.09,18.80%,DeAngelo Hall,CB,998.0,16.0,10.0,0.0,2.0,32.0,1.0,71.0,68.4,7.4,41.4,4.0,2.0,18.8,18.0,9.0,4.0,84.0,60.0,883.0,580.0,33.0,16.0,68.0,1.0,94.0,4.0,727.0,68263.20000000001,MISSING
00-0025442,28.0,MISSING,80.00283567998292,2013,Commanders,-0.09,18.80%,Josh Wilson,CB,968.0,16.0,11.0,0.0,2.0,32.0,3.0,63.8,65.4,72.6,52.2,1.0,0.0,16.8,16.0,5.0,2.0,119.0,64.0,225.0,524.0,571.0,24.0,68.0,3.0,85.0,5.0,805.0,63307.2,MISSING
00-0029297,23.0,MISSING,39.9469885772874,2013,Commanders,-0.09,18.80%,Trenton Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030289,23.0,MISSING,38.054698123297094,2013,Commanders,-0.09,18.80%,Bacarri Rambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027799,25.0,MISSING,23.39092405836725,2013,Commanders,-0.09,18.80%,Jordan Pugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026945,26.0,MISSING,16.057540184155325,2013,Commanders,-0.09,18.80%,E.J. Biggers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024387,30.0,MISSING,13.380778433588263,2013,Commanders,-0.09,18.80%,Reed Doughty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029170,25.0,MISSING,0.0,2013,Commanders,-0.09,18.80%,Jose Gumbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028970,24.0,MISSING,0.0,2013,Commanders,-0.09,18.80%,Chase Minnifield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029676,23.0,7012.0,574.8878363614433,2013,Cowboys,0.0,50.00%,Morris Claiborne,CB,508.0,10.0,0.0,1.0,0.0,9.0,1.0,56.4,57.8,87.3,48.6,1.0,0.0,16.7,5.0,4.0,4.0,94.3,32.0,484.0,372.0,10.0,7.0,25.0,0.0,52.0,1.0,531.0,29362.4,MISSING
00-0030543,22.0,7861.0,152.08034132056733,2013,Cowboys,0.0,50.00%,J.J. Wilcox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030403,23.0,7896.0,98.09796066647992,2013,Cowboys,0.0,50.00%,B.W. Webb,CB,179.0,11.0,0.0,0.0,0.0,9.0,0.0,57.5,55.7,82.1,69.1,0.0,0.0,14.3,2.0,1.0,0.0,148.2,11.0,13.0,126.0,151.0,3.0,12.0,0.0,13.0,3.0,131.0,9970.3,MISSING
00-0029213,24.0,MISSING,60.46615417470352,2013,Cowboys,0.0,50.00%,Chris Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026280,27.0,4454.0,36.286640410729994,2013,Cowboys,0.0,50.00%,Brandon Carr,CB,1117.0,16.0,9.0,1.0,0.0,9.0,1.0,66.7,67.9,89.7,41.9,3.0,1.0,17.9,15.0,7.0,6.0,84.5,68.0,1017.0,694.0,23.0,17.0,60.0,1.0,113.0,3.0,936.0,75844.3,MISSING
00-0026283,26.0,4457.0,35.15696818800885,2013,Cowboys,0.0,50.00%,Orlando Scandrick,CB,1089.0,16.0,2.0,2.0,1.0,9.0,0.0,80.5,76.9,49.0,51.0,2.0,0.0,18.7,14.0,9.0,8.0,88.3,62.0,429.0,663.0,522.0,20.0,59.0,2.0,101.0,5.0,650.0,83744.1,MISSING
00-0022900,31.0,MISSING,15.257290249958928,2013,Cowboys,0.0,50.00%,Will Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029030,24.0,MISSING,0.0,2013,Cowboys,0.0,50.00%,Micah Pellerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030196,22.0,8396.0,0.0,2013,Cowboys,0.0,50.00%,Jeff Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030194,23.0,MISSING,0.0,2013,Cowboys,0.0,50.00%,Jakar Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027422,25.0,MISSING,0.0,2013,Cowboys,0.0,50.00%,Danny McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027416,25.0,5924.0,0.0,2013,Cowboys,0.0,50.00%,Barry Church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028767,23.0,6871.0,0.0,2013,Cowboys,0.0,50.00%,Sterling Moore,CB,82.0,3.0,2.0,0.0,0.0,9.0,0.0,78.7,79.2,79.5,80.4,1.0,0.0,0.0,0.0,2.0,0.0,67.2,6.0,70.0,66.0,12.0,0.0,5.0,0.0,11.0,1.0,72.0,6494.400000000001,MISSING
00-0030484,22.0,7835.0,220.73201307156256,2013,Dolphins,-0.06,50.00%,Jamar Taylor,CB,42.0,3.0,0.0,0.0,0.0,17.0,0.0,44.9,47.5,77.6,71.6,0.0,0.0,0.0,0.0,0.0,0.0,158.3,4.0,30.0,24.0,3.0,1.0,1.0,0.0,4.0,1.0,100.0,1995.0,MISSING
00-0030519,23.0,MISSING,128.11880507244533,2013,Dolphins,-0.06,50.00%,Will Davis,CB,64.0,3.0,0.0,0.0,0.0,17.0,0.0,39.8,38.5,78.7,60.2,0.0,0.0,11.1,1.0,0.0,0.0,111.7,8.0,60.0,46.0,0.0,0.0,8.0,0.0,10.0,0.0,108.0,2464.0,MISSING
00-0027062,26.0,MISSING,89.16308206752682,2013,Dolphins,-0.06,50.00%,Chris Owens,CB,539.0,12.0,5.0,0.0,1.0,17.0,1.0,68.4,72.3,87.0,72.8,0.0,0.0,10.4,5.0,2.0,0.0,96.5,39.0,470.0,381.0,41.0,11.0,38.0,0.0,55.0,2.0,306.0,38969.7,MISSING
00-0028056,25.0,MISSING,76.4275876367289,2013,Dolphins,-0.06,50.00%,Jalil Brown,CB,5.0,1.0,0.0,0.0,0.0,17.0,0.0,63.1,63.2,70.6,74.5,0.0,0.0,0.0,0.0,0.0,0.0,118.8,2.0,3.0,5.0,2.0,1.0,2.0,0.0,2.0,0.0,35.0,316.0,MISSING
00-0027744,26.0,MISSING,51.22534438224425,2013,Dolphins,-0.06,50.00%,Nolan Carroll,CB,794.0,15.0,2.0,0.0,0.0,17.0,0.0,56.6,61.2,89.3,79.9,3.0,0.0,6.1,3.0,7.0,2.0,65.0,43.0,701.0,469.0,17.0,15.0,44.0,0.0,90.0,2.0,640.0,48592.8,MISSING
00-0027762,25.0,5686.0,41.56176195699723,2013,Dolphins,-0.06,50.00%,Reshad Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027115,27.0,MISSING,36.455025945990705,2013,Dolphins,-0.06,50.00%,Chris Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028144,25.0,MISSING,24.182939616118016,2013,Dolphins,-0.06,50.00%,Justin Rogers,CB,304.0,5.0,2.0,0.0,0.0,17.0,0.0,39.8,43.7,84.3,48.7,0.0,0.0,16.7,4.0,4.0,1.0,142.3,24.0,266.0,194.0,10.0,6.0,18.0,1.0,39.0,5.0,462.0,13284.8,MISSING
00-0029305,24.0,MISSING,22.489385209779417,2013,Dolphins,-0.06,50.00%,D.J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027817,25.0,MISSING,16.16705686898892,2013,Dolphins,-0.06,50.00%,R.J. Stanford,CB,26.0,3.0,0.0,0.0,0.0,17.0,0.0,74.7,74.5,75.8,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,39.6,0.0,22.0,18.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1937.0,MISSING
00-0030395,23.0,MISSING,14.847483113069016,2013,Dolphins,-0.06,50.00%,Don Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028173,27.0,MISSING,14.473618432736712,2013,Dolphins,-0.06,50.00%,Jimmy Wilson,CB,615.0,16.0,3.0,0.0,1.0,17.0,0.0,70.9,71.5,86.3,71.4,2.0,0.0,14.3,7.0,2.0,1.0,72.8,37.0,28.0,416.0,529.0,11.0,39.0,0.0,61.0,1.0,416.0,43972.5,MISSING
00-0029107,24.0,7396.0,0.0,2013,Dolphins,-0.06,50.00%,Kelcie McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029975,23.0,MISSING,0.0,2013,Dolphins,-0.06,50.00%,Jordan Kovacs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023727,30.0,MISSING,0.0,2013,Dolphins,-0.06,50.00%,Dimitri Patterson,CB,237.0,6.0,2.0,0.0,0.0,17.0,0.0,89.9,86.4,14.7,62.2,4.0,0.0,12.5,3.0,3.0,2.0,51.1,18.0,198.0,130.0,22.0,6.0,19.0,0.0,31.0,1.0,219.0,20476.800000000003,MISSING
00-0024183,30.0,3589.0,0.0,2013,Dolphins,-0.06,50.00%,Brent Grimes,CB,1110.0,16.0,3.0,0.0,0.0,17.0,0.0,89.4,88.7,89.7,63.7,4.0,1.0,13.9,10.0,14.0,2.0,66.3,59.0,985.0,644.0,25.0,9.0,59.0,1.0,98.0,0.0,730.0,98457.0,MISSING
00-0028908,23.0,7279.0,0.0,2013,Dolphins,-0.06,50.00%,Michael Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027652,25.0,MISSING,214.73185256050547,2013,Eagles,0.11,58.80%,Nate Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027010,26.0,4957.0,203.9572801816283,2013,Eagles,0.11,58.80%,Patrick Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027041,27.0,MISSING,122.89647513498691,2013,Eagles,0.11,58.80%,Bradley Fletcher,CB,997.0,14.0,2.0,0.0,0.0,24.0,1.0,67.7,69.9,66.7,72.5,3.0,0.0,8.2,6.0,8.0,7.0,77.2,59.0,879.0,639.0,14.0,9.0,65.0,0.0,102.0,3.0,720.0,69690.3,MISSING
00-0028028,25.0,MISSING,108.90403436333882,2013,Eagles,0.11,58.80%,Curtis Marsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029416,23.0,7123.0,79.97373861944041,2013,Eagles,0.11,58.80%,Brandon Boykin,CB,657.0,17.0,2.0,0.0,2.0,24.0,0.0,91.1,88.6,86.9,87.1,6.0,1.0,4.3,2.0,10.0,4.0,64.8,52.0,104.0,475.0,498.0,12.0,42.0,0.0,89.0,3.0,659.0,58210.2,MISSING
00-0030080,23.0,MISSING,76.34256888458827,2013,Eagles,0.11,58.80%,Earl Wolff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028065,24.0,MISSING,69.2478569693987,2013,Eagles,0.11,58.80%,Roc Carmichael,CB,220.0,10.0,0.0,0.0,0.0,24.0,0.0,54.0,59.8,85.0,71.6,0.0,0.0,6.3,1.0,2.0,2.0,110.6,13.0,177.0,127.0,9.0,5.0,15.0,0.0,21.0,1.0,207.0,13156.0,MISSING
00-0029214,23.0,MISSING,54.763830933156946,2013,Eagles,0.11,58.80%,Shaun Prater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026914,27.0,MISSING,44.79442874717029,2013,Eagles,0.11,58.80%,Brandon Hughes,CB,22.0,1.0,0.0,0.0,0.0,24.0,0.0,53.7,54.9,74.1,71.6,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,20.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0,31.0,1207.8,MISSING
00-0030114,22.0,8000.0,23.74303503009006,2013,Eagles,0.11,58.80%,Jordan Poyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027835,25.0,5767.0,11.798538590921076,2013,Eagles,0.11,58.80%,Kurt Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026369,28.0,MISSING,9.529514273365988,2013,Eagles,0.11,58.80%,Cary Williams,CB,1211.0,17.0,4.0,3.0,0.0,24.0,0.0,64.2,65.3,72.6,45.1,3.0,0.0,16.9,14.0,8.0,6.0,80.9,70.0,1079.0,776.0,14.0,16.0,65.0,0.0,118.0,4.0,813.0,79078.3,MISSING
00-0029974,23.0,MISSING,0.0,2013,Eagles,0.11,58.80%,Keelan Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026578,27.0,MISSING,0.0,2013,Eagles,0.11,58.80%,Colt Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030562,22.0,7803.0,383.0433232835086,2013,Falcons,-0.1,25.00%,Desmond Trufant,CB,1001.0,16.0,4.0,1.0,1.0,2.0,1.0,82.5,82.8,68.4,81.2,2.0,0.0,5.6,4.0,15.0,7.0,75.2,47.0,759.0,574.0,170.0,17.0,63.0,1.0,88.0,3.0,565.0,82882.8,MISSING
00-0030528,24.0,7841.0,200.71876001799455,2013,Falcons,-0.1,25.00%,Robert Alford,CB,570.0,15.0,4.0,3.0,1.0,2.0,1.0,66.6,63.2,19.9,59.0,2.0,0.0,14.0,6.0,5.0,5.0,110.5,38.0,498.0,383.0,31.0,5.0,33.0,0.0,60.0,6.0,521.0,36024.0,MISSING
00-0027031,28.0,MISSING,145.7746709770495,2013,Falcons,-0.1,25.00%,William Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026238,28.0,MISSING,59.80627177055973,2013,Falcons,-0.1,25.00%,Thomas DeCoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027735,25.0,MISSING,57.41500364243342,2013,Falcons,-0.1,25.00%,Dominique Franks,CB,12.0,2.0,0.0,0.0,0.0,2.0,0.0,49.7,48.7,73.3,MISSING,0.0,0.0,MISSING,0.0,1.0,0.0,83.3,1.0,6.0,11.0,2.0,0.0,0.0,0.0,3.0,1.0,10.0,584.4000000000001,MISSING
00-0027770,27.0,MISSING,37.45515433835973,2013,Falcons,-0.1,25.00%,Shann Schillinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030427,22.0,8026.0,16.065694566813512,2013,Falcons,-0.1,25.00%,Kemal Ishmael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030428,23.0,MISSING,15.92636123348018,2013,Falcons,-0.1,25.00%,Zeke Motta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027840,25.0,MISSING,11.102506693507294,2013,Falcons,-0.1,25.00%,Robert McClain,CB,577.0,16.0,3.0,0.0,1.0,2.0,0.0,67.3,69.1,87.0,73.0,0.0,0.0,8.5,5.0,4.0,1.0,125.1,49.0,58.0,370.0,479.0,16.0,51.0,0.0,64.0,3.0,669.0,39870.7,MISSING
00-0021956,32.0,MISSING,10.108298523295042,2013,Falcons,-0.1,25.00%,Asante Samuel,CB,499.0,11.0,0.0,0.0,1.0,2.0,0.0,63.2,63.6,86.0,65.9,1.0,0.0,10.0,3.0,2.0,1.0,113.7,26.0,427.0,278.0,32.0,8.0,27.0,0.0,35.0,1.0,444.0,31736.4,MISSING
00-0029177,24.0,MISSING,0.0,2013,Falcons,-0.1,25.00%,Sean Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027957,24.0,6171.0,336.4162232521151,2013,Giants,-0.09,43.80%,Prince Amukamara,CB,1080.0,16.0,5.0,1.0,2.0,21.0,0.0,65.8,69.8,49.8,82.4,1.0,0.0,5.7,5.0,8.0,7.0,87.7,61.0,990.0,656.0,20.0,24.0,78.0,4.0,94.0,2.0,652.0,75384.0,MISSING
00-0025407,30.0,MISSING,147.7706171424031,2013,Giants,-0.09,43.80%,Aaron Ross,CB,155.0,3.0,0.0,0.0,0.0,21.0,0.0,68.8,69.8,81.5,63.9,1.0,0.0,16.7,1.0,5.0,2.0,63.5,7.0,134.0,85.0,3.0,0.0,5.0,0.0,16.0,1.0,116.0,10819.0,MISSING
00-0023443,30.0,MISSING,117.25896767695144,2013,Giants,-0.09,43.80%,Antrel Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029267,22.0,MISSING,114.83808831965884,2013,Giants,-0.09,43.80%,Jayron Hosley,CB,112.0,6.0,0.0,0.0,0.0,21.0,0.0,55.8,62.0,80.2,60.3,0.0,0.0,12.5,1.0,0.0,0.0,103.6,6.0,96.0,63.0,5.0,2.0,7.0,1.0,8.0,0.0,75.0,6944.0,MISSING
00-0026203,28.0,MISSING,95.09406923109704,2013,Giants,-0.09,43.80%,Terrell Thomas,CB,569.0,16.0,4.0,0.0,1.0,21.0,0.0,69.5,71.0,86.7,58.1,1.0,0.0,15.1,11.0,2.0,0.0,105.9,52.0,76.0,398.0,440.0,25.0,58.0,1.0,79.0,6.0,549.0,40399.0,MISSING
00-0030087,23.0,MISSING,63.75451994262094,2013,Giants,-0.09,43.80%,Cooper Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023478,31.0,MISSING,53.003807355345984,2013,Giants,-0.09,43.80%,Corey Webster,CB,165.0,4.0,1.0,0.0,0.0,21.0,0.0,62.6,57.4,0.0,52.5,0.0,0.0,20.0,2.0,1.0,1.0,74.9,9.0,141.0,112.0,5.0,2.0,7.0,0.0,15.0,0.0,82.0,9471.0,MISSING
00-0026334,28.0,MISSING,18.020101944674707,2013,Giants,-0.09,43.80%,Ryan Mundy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025608,27.0,MISSING,8.22386724592764,2013,Giants,-0.09,43.80%,Trumaine McBride,CB,607.0,11.0,1.0,1.0,0.0,21.0,0.0,77.4,75.1,87.0,53.7,2.0,0.0,14.3,6.0,8.0,1.0,57.4,32.0,547.0,394.0,19.0,10.0,35.0,2.0,73.0,2.0,369.0,45585.7,MISSING
00-0029407,23.0,MISSING,0.0,2013,Giants,-0.09,43.80%,Will Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030263,23.0,MISSING,0.0,2013,Giants,-0.09,43.80%,Charles James II,CB,2.0,2.0,0.0,0.0,0.0,21.0,0.0,60.0,61.6,65.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2,MISSING
00-0030538,23.0,7814.0,310.16426883281133,2013,Jaguars,-0.24,25.00%,Johnathan Cyprien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030539,23.0,MISSING,188.0795140943699,2013,Jaguars,-0.24,25.00%,Dwayne Gratz,CB,485.0,10.0,2.0,1.0,0.0,15.0,0.0,66.3,70.6,86.1,72.0,2.0,0.0,10.0,3.0,2.0,2.0,75.7,26.0,394.0,301.0,7.0,7.0,25.0,2.0,43.0,1.0,360.0,34241.0,MISSING
00-0029639,24.0,MISSING,137.6079833745296,2013,Jaguars,-0.24,25.00%,Jamell Fleming,CB,1.0,1.0,0.0,0.0,0.0,15.0,0.0,60.0,60.0,62.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0028059,26.0,MISSING,74.08475097240371,2013,Jaguars,-0.24,25.00%,Chris Prosinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030557,22.0,MISSING,51.512926213575746,2013,Jaguars,-0.24,25.00%,Josh Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026253,27.0,MISSING,49.46738720855424,2013,Jaguars,-0.24,25.00%,Dwight Lowery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029610,24.0,MISSING,42.57848065232054,2013,Jaguars,-0.24,25.00%,Mike Harris,CB,404.0,16.0,7.0,0.0,0.0,15.0,1.0,70.4,69.4,85.0,72.3,0.0,0.0,9.1,4.0,3.0,0.0,115.1,38.0,5.0,269.0,361.0,15.0,33.0,0.0,49.0,2.0,409.0,28037.6,MISSING
00-0029142,23.0,MISSING,39.58305260397674,2013,Jaguars,-0.24,25.00%,Winston Guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030451,22.0,MISSING,27.57244010423298,2013,Jaguars,-0.24,25.00%,Demetrius McCray,CB,92.0,7.0,1.0,0.0,0.0,15.0,0.0,47.9,50.5,80.7,61.6,0.0,0.0,16.7,1.0,1.0,1.0,90.3,3.0,80.0,45.0,0.0,0.0,4.0,0.0,6.0,0.0,67.0,4646.0,MISSING
00-0024330,28.0,3060.0,26.431948251681657,2013,Jaguars,-0.24,25.00%,Will Blackmon,CB,670.0,15.0,10.0,0.0,2.0,15.0,1.0,65.0,75.8,87.7,47.2,1.0,0.0,15.3,9.0,8.0,2.0,124.4,37.0,473.0,382.0,72.0,14.0,40.0,3.0,56.0,5.0,604.0,50786.0,MISSING
00-0025624,28.0,MISSING,6.399428722038384,2013,Jaguars,-0.24,25.00%,Alan Ball,CB,1005.0,15.0,7.0,1.0,0.0,15.0,0.0,75.6,76.6,68.4,61.2,2.0,0.0,14.5,9.0,13.0,6.0,75.3,43.0,901.0,588.0,8.0,17.0,46.0,0.0,79.0,2.0,569.0,76983.0,MISSING
00-0029942,23.0,8142.0,0.0,2013,Jaguars,-0.24,25.00%,Marcus Burley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030592,21.0,MISSING,558.5949124969229,2013,Jets,-0.1,50.00%,Dee Milliner,CB,722.0,13.0,2.0,0.0,0.0,22.0,0.0,53.9,58.6,88.4,56.1,3.0,0.0,14.1,9.0,11.0,0.0,86.6,53.0,608.0,465.0,20.0,11.0,53.0,1.0,103.0,7.0,770.0,42309.2,MISSING
00-0027879,25.0,MISSING,247.28531313332437,2013,Jets,-0.1,50.00%,Kyle Wilson,CB,465.0,16.0,2.0,1.0,0.0,22.0,0.0,60.7,59.1,8.3,66.3,0.0,0.0,13.3,4.0,1.0,5.0,73.4,29.0,57.0,358.0,358.0,8.0,24.0,0.0,52.0,0.0,310.0,27481.5,MISSING
00-0027992,23.0,MISSING,180.72008729049935,2013,Jets,-0.1,50.00%,Jaiquawn Jarrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024234,29.0,MISSING,111.98323280754668,2013,Jets,-0.1,50.00%,Antonio Cromartie,CB,1067.0,16.0,4.0,2.0,1.0,22.0,0.0,46.3,50.5,69.1,58.2,3.0,0.0,11.9,5.0,5.0,8.0,100.7,49.0,988.0,673.0,20.0,7.0,33.0,0.0,92.0,7.0,937.0,53883.5,MISSING
00-0029143,24.0,MISSING,36.30029815038268,2013,Jets,-0.1,50.00%,Josh Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021377,34.0,MISSING,30.205621287857905,2013,Jets,-0.1,50.00%,Ed Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024360,30.0,MISSING,18.708245852907535,2013,Jets,-0.1,50.00%,Dawan Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027144,26.0,MISSING,15.513098565090637,2013,Jets,-0.1,50.00%,Ellis Lankster,CB,30.0,5.0,0.0,0.0,0.0,22.0,0.0,51.7,55.4,76.6,51.2,0.0,0.0,16.7,1.0,0.0,0.0,113.3,5.0,13.0,14.0,5.0,1.0,5.0,0.0,5.0,0.0,56.0,1662.0,MISSING
00-0029553,24.0,MISSING,14.884490490575889,2013,Jets,-0.1,50.00%,Antonio Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030170,24.0,8102.0,0.0,2013,Jets,-0.1,50.00%,Rontez Miles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028334,25.0,MISSING,0.0,2013,Jets,-0.1,50.00%,Darrin Walls,CB,289.0,10.0,3.0,0.0,0.0,22.0,0.0,63.3,64.1,84.8,50.2,0.0,0.0,17.4,4.0,3.0,1.0,93.8,19.0,242.0,189.0,5.0,6.0,16.0,1.0,32.0,2.0,164.0,18524.9,MISSING
00-0027915,30.0,MISSING,0.0,2013,Jets,-0.1,50.00%,Isaiah Trufant,CB,68.0,5.0,0.0,0.0,0.0,22.0,0.0,50.7,56.1,78.2,73.0,0.0,0.0,10.0,1.0,0.0,0.0,100.0,10.0,1.0,51.0,57.0,3.0,9.0,1.0,10.0,0.0,80.0,3814.8,MISSING
