,player,team_name,position,snap_counts_defense,player_id,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Team,Year,weighted_grade,weighted_average_grade
2365,Nick Thurman,ATL,DI,17,49607,1,0,0,0,0,2,0,0,52.1,74.3,67.0,49.1,66.8,1,0,0.0,0,0,0.0,0,17,0,16,1,0,1,1,0,1,Falcons,2021,885.7,
2366,Andrew Brown,LAC,DI,12,49636,2,0,0,0,0,27,0,0,55.8,72.5,53.1,60.0,67.4,0,0,0.0,0,0,0.0,0,12,0,3,0,9,1,1,0,0,Chargers,2021,669.5999999999999,
2367,B.J. Hill,CIN,DI,502,49894,16,12,0,0,0,7,0,0,70.4,72.8,65.1,68.6,74.4,6,17,2.2,1,2,87.5,6,502,16,319,22,145,25,32,1,29,Bengals,2021,35340.8,
2368,Sebastian Joseph-Day,LA,DI,340,49935,7,8,0,1,0,26,0,0,61.6,65.0,57.9,65.0,44.9,2,10,10.0,4,2,0.0,3,339,124,155,14,46,22,28,0,15,Rams,2021,20944.0,
2369,Jerry Tillery,LAC,DI,858,49949,16,20,0,0,0,27,0,0,46.3,42.9,53.4,46.2,29.1,7,19,14.3,8,5,0.0,5,855,17,352,113,373,22,28,2,31,Chargers,2021,39725.399999999994,
2370,Derrick Nnadi,KC,DI,449,49970,17,11,1,0,0,16,0,0,52.8,71.1,53.9,52.6,40.9,1,7,11.9,5,1,0.0,4,449,42,399,0,8,15,26,0,12,Chiefs,2021,23707.199999999997,
2371,David Moa,NYG,DI,44,50012,4,1,0,0,0,21,0,0,30.3,77.5,51.9,31.2,30.0,0,0,25.0,1,0,0.0,0,44,13,21,3,7,0,2,0,0,Giants,2021,1333.2,
2372,Broderick Washington,BLT,DI,293,50049,14,4,0,0,0,3,0,0,59.8,85.0,53.8,60.5,44.2,3,5,17.6,3,0,0.0,1,293,23,161,42,67,8,10,1,9,Ravens,2021,17521.399999999998,
2373,Malcolm Roach,NO,DI,194,50191,7,4,0,0,0,20,0,0,49.5,50.6,50.7,54.8,73.4,2,4,0.0,0,1,0.0,0,192,56,128,0,8,3,6,0,6,Saints,2021,9603.0,
2374,Benning Potoa'e,TB,DI,9,50195,1,0,0,0,0,30,0,0,57.0,72.5,53.9,60.0,,0,0,,0,0,0.0,0,9,1,7,0,1,0,0,0,0,Buccaneers,2021,513.0,
2375,Christian Wilkins,MIA,DI,734,50293,17,23,4,0,1,17,1,0,83.3,88.2,70.4,80.8,36.3,8,18,15.1,14,0,0.0,5,732,21,396,48,267,43,56,7,31,Dolphins,2021,61142.2,
2376,Marquiss Spencer,DEN,DI,14,50306,1,0,0,0,0,10,0,0,55.5,73.3,58.2,56.6,67.3,0,0,0.0,0,0,0.0,0,14,0,7,1,6,0,1,0,0,Broncos,2021,777.0,
2377,Khyiris Tonga,CHI,DI,217,52000,15,10,0,0,0,6,1,0,52.1,26.7,60.4,54.1,29.3,0,1,20.0,6,2,0.0,0,216,108,105,0,3,10,14,1,1,Bears,2021,11305.7,
2378,Raymond Johnson III,NYG,DI,166,56356,15,2,0,0,0,21,0,0,39.6,82.1,58.5,32.2,30.1,0,3,20.0,1,0,0.0,1,166,0,42,41,83,1,2,0,4,Giants,2021,6573.6,
2379,Isaiah Buggs,PIT,DI,227,56503,10,10,1,0,0,25,0,0,59.1,83.0,66.6,51.7,28.6,0,4,20.8,5,1,0.0,0,226,168,57,1,0,8,9,2,4,Steelers,2021,13415.7,
2380,T.J. Slaton,GB,DI,255,56597,17,6,0,0,0,12,0,0,52.8,84.1,64.1,44.2,66.4,0,4,4.2,1,0,0.0,2,255,104,139,0,12,8,17,0,6,Packers,2021,13464.0,
2381,Phil Hoskins,CAR,DI,28,56672,3,1,0,0,0,5,0,0,44.6,0.0,66.2,51.3,70.5,0,0,0.0,0,1,0.0,1,28,2,24,0,2,2,2,0,1,Panthers,2021,1248.8,
2382,Quinton Bohanna,DAL,DI,222,56673,14,4,0,0,0,9,0,0,30.5,83.6,49.9,29.6,37.1,0,3,16.7,2,0,0.0,0,222,49,168,0,5,3,6,0,3,Cowboys,2021,6771.0,
2383,Milton Williams,PHI,DI,456,56682,17,5,2,0,0,24,0,0,49.0,40.7,60.5,43.9,47.4,4,13,12.9,4,3,0.0,2,455,0,269,35,151,16,22,4,19,Eagles,2021,22344.0,
2384,Jordan Elliott,CLV,DI,464,56734,16,8,1,0,0,8,0,0,41.6,41.6,50.9,45.0,46.1,3,6,10.3,3,3,0.0,1,462,12,282,1,167,10,18,0,10,Browns,2021,19302.4,
2385,Austin Faoliu,DAL,DI,13,56800,1,0,0,0,0,9,0,0,62.7,73.2,59.6,62.0,68.7,0,0,0.0,0,0,0.0,0,13,1,9,0,3,1,2,0,0,Cowboys,2021,815.1,
2386,Javon Kinlaw,SF,DI,149,56834,4,2,0,0,0,28,0,0,50.4,80.9,57.6,46.6,54.4,1,3,10.0,1,0,0.0,1,149,6,93,1,49,3,7,0,5,49ers,2021,7509.599999999999,
2387,Ta'Quon Graham,ATL,DI,309,56868,13,5,0,0,0,2,0,0,47.3,85.7,53.2,50.8,29.5,1,5,15.8,3,0,0.0,0,309,36,136,54,83,7,11,2,6,Falcons,2021,14615.699999999999,
2388,Anthony Rush,ATL,DI,266,56895,12,6,0,0,1,2,0,0,56.4,38.9,46.4,65.6,44.7,1,1,9.1,2,2,0.0,0,266,160,100,0,6,12,14,2,2,Falcons,2021,15002.4,
2389,Jay Tufele,JAX,DI,54,56913,4,1,0,0,0,15,0,0,57.7,78.5,77.0,46.8,70.2,0,1,0.0,0,0,0.0,0,54,7,44,0,3,1,2,0,1,Jaguars,2021,3115.8,
2390,James Lynch,MIN,DI,304,56962,13,6,0,0,0,18,1,0,48.2,44.2,51.6,52.2,67.6,0,5,6.7,2,2,0.0,1,304,153,143,0,8,13,22,1,6,Vikings,2021,14652.800000000001,
2391,Marvin Wilson,PHI,DI,19,56977,1,1,0,0,0,24,0,0,54.3,74.8,53.5,57.3,70.1,0,0,0.0,0,0,0.0,0,19,0,16,0,3,0,2,0,0,Eagles,2021,1031.7,
2392,Larrell Murchison,TEN,DI,200,57004,11,4,0,0,0,31,0,0,59.5,83.4,58.9,57.7,29.7,0,2,20.0,2,0,0.0,1,200,3,90,41,66,3,4,0,3,Titans,2021,11900.0,
2393,Marlon Tuipulotu,PHI,DI,55,57035,5,4,0,0,0,24,0,0,29.2,1.9,54.2,29.7,72.3,0,1,0.0,0,1,0.0,0,55,14,30,0,11,1,3,0,1,Eagles,2021,1606.0,
2394,John Penisini,DET,DI,276,57037,16,6,1,0,0,11,0,0,56.3,85.0,68.3,48.2,29.5,1,4,21.1,4,0,0.0,0,275,144,131,0,0,6,9,0,5,Lions,2021,15538.8,
2395,Tyler Shelvin,CIN,DI,49,58438,3,2,0,0,0,7,0,0,28.6,77.2,55.2,28.5,71.3,0,0,0.0,0,0,0.0,0,49,24,25,0,0,1,1,0,0,Bengals,2021,1401.4,
2396,Kahlil McKenzie,BLT,DI,41,62935,5,4,0,0,0,3,0,0,71.0,78.3,59.6,70.0,71.8,0,1,0.0,0,0,0.0,0,41,20,20,0,1,2,2,0,1,Ravens,2021,2911.0,
2397,Zach Sieler,MIA,DI,518,66917,17,18,3,0,1,17,2,0,84.9,58.4,76.7,79.7,47.9,3,18,10.4,7,2,0.0,2,517,4,164,89,260,38,42,6,23,Dolphins,2021,43978.200000000004,
2398,Alim McNeill,DET,DI,422,76996,17,15,1,0,0,11,0,0,60.1,86.5,63.3,55.0,45.8,1,7,10.0,4,0,0.0,2,422,151,241,5,25,18,21,1,10,Lions,2021,25362.2,
2399,Christian Barmore,NE,DI,598,82198,17,19,2,0,0,19,0,0,63.5,75.7,75.5,45.8,54.0,8,38,10.9,6,1,0.0,2,597,133,276,34,154,25,30,2,48,Patriots,2021,37973.0,
2400,Forrest Merrill,LAC,DI,36,82222,4,2,0,0,0,27,0,0,31.9,0.0,63.9,46.7,34.6,0,1,20.0,1,2,0.0,0,36,20,16,0,0,2,2,0,1,Chargers,2021,1148.3999999999999,
2401,Teair Tart,TEN,DI,344,82261,11,5,0,0,0,31,0,0,59.2,86.1,56.6,58.3,29.4,2,3,20.0,4,0,0.0,0,344,125,209,0,10,5,11,2,5,Titans,2021,20364.8,
2402,Bobby Brown III,LA,DI,22,82429,7,1,0,0,0,26,0,0,63.4,74.9,54.0,66.5,65.9,0,0,0.0,0,0,0.0,0,22,10,11,0,1,0,0,0,0,Rams,2021,1394.8,
2403,Daviyon Nixon,CAR,DI,82,82488,7,4,0,0,0,5,0,0,66.1,79.7,75.8,56.8,39.6,2,1,11.1,1,1,0.0,1,82,3,71,0,8,4,4,1,4,Panthers,2021,5420.2,
2404,Tommy Togiai,CLV,DI,125,82501,6,5,0,0,0,8,0,0,39.8,34.8,50.5,49.1,62.8,0,1,5.9,1,1,0.0,1,124,7,90,0,27,5,11,0,2,Browns,2021,4975.0,
2405,Chris Williams,IND,DI,62,87178,8,2,0,0,0,14,0,0,49.2,79.0,57.8,47.8,70.6,0,1,0.0,0,0,0.0,0,62,9,47,0,6,0,2,0,1,Colts,2021,3050.4,
2406,LaCale London,CHI,DI,1,87179,1,0,0,0,0,6,0,0,60.0,65.1,,60.0,,0,0,,0,0,0.0,0,1,0,0,0,1,0,0,0,0,Bears,2021,60.0,
2407,Jonathan Harris,DEN,DI,71,94361,3,1,0,0,0,10,0,0,46.7,79.3,51.4,48.7,73.0,1,0,0.0,0,0,0.0,0,71,10,49,2,10,3,8,0,1,Broncos,2021,3315.7000000000003,
2408,Daniel Archibong,PIT,DI,13,100963,2,1,0,0,0,25,0,0,49.6,72.9,54.2,52.8,69.0,0,0,0.0,0,0,0.0,0,13,0,8,0,5,0,1,0,0,Steelers,2021,644.8000000000001,
2409,Michael Hoecht,LA,DI,110,108840,12,0,0,0,0,26,0,0,46.7,81.2,55.3,45.6,71.2,0,2,0.0,0,0,0.0,0,109,0,23,35,51,3,4,0,2,Rams,2021,5137.0,
2410,Calais Campbell,BLT,DI,548,4364,14,10,2,0,2,3,0,0,77.2,87.8,71.9,71.5,33.1,11,17,22.2,8,0,0.0,6,540,53,276,84,127,16,18,1,34,Ravens,2022,42305.6,52.2601833976834
2411,Ndamukong Suh,PHI,DI,176,5527,8,2,0,0,0,24,0,0,64.2,82.4,54.6,68.9,56.2,0,7,10.0,1,0,0.0,2,175,0,68,1,106,6,7,0,9,Eagles,2022,11299.2,44.0885834109972
2412,Tyson Alualu,PIT,DI,291,5535,17,3,1,0,0,25,0,0,30.4,38.8,58.5,29.1,42.5,2,7,15.4,2,2,0.0,1,290,66,178,7,39,5,8,0,10,Steelers,2022,8846.4,60.291766971593646
2413,Linval Joseph,PHI,DI,188,5571,8,10,0,0,0,24,0,0,58.9,50.7,59.1,59.9,47.7,0,2,9.5,2,1,0.0,1,188,177,11,0,0,7,9,0,3,Eagles,2022,11073.199999999999,52.52224108658745
2414,Corey Peters,JAX,DI,264,5607,12,5,0,0,0,15,0,0,66.4,85.1,61.4,63.3,76.0,1,6,0.0,0,0,0.0,1,264,125,139,0,0,10,13,4,8,Jaguars,2022,17529.600000000002,68.50588521400779
2415,Al Woods,SEA,DI,374,5646,14,10,1,0,0,29,0,0,68.2,67.3,67.5,65.2,52.4,0,11,9.8,4,1,0.0,2,374,179,187,1,7,21,27,4,13,Seahawks,2022,25506.8,66.989461573861
2416,J.J. Watt,ARZ,DI,816,6163,16,4,7,0,1,1,1,0,68.3,28.1,72.8,60.8,48.4,14,29,13.8,4,8,87.5,13,814,0,172,271,371,32,21,7,56,Cardinals,2022,55732.799999999996,65.80124106807071
2417,Cameron Heyward,PIT,DI,801,6183,17,19,2,0,1,25,1,0,89.8,78.0,78.5,78.2,68.4,10,36,4.7,3,3,0.0,12,797,29,443,71,254,43,42,6,58,Steelers,2022,71929.8,63.56171941830624
2418,Lawrence Guy Sr.,NE,DI,504,6385,14,21,0,0,0,19,0,0,53.5,86.6,54.4,51.4,54.0,1,14,5.9,3,0,0.0,3,504,2,221,34,247,20,27,1,18,Patriots,2022,26964.0,59.75273279352226
2419,Fletcher Cox,PHI,DI,712,7018,17,9,0,0,1,24,1,0,56.4,78.1,62.0,49.0,44.8,9,20,11.1,4,1,0.0,8,711,15,332,25,339,20,23,2,37,Eagles,2022,40156.799999999996,67.33985897967648
2420,Michael Brockers,DET,DI,123,7020,6,0,1,0,0,11,0,0,51.3,81.3,55.2,50.4,37.2,1,1,0.0,0,0,0.0,0,123,0,83,10,30,3,4,0,2,Lions,2022,6309.9,56.41761633428301
2421,Akiem Hicks,TB,DI,398,7090,11,5,2,0,0,30,0,0,61.9,52.5,58.6,65.7,50.1,3,4,9.1,2,2,95.8,1,395,12,274,35,74,15,15,1,8,Buccaneers,2022,24636.2,
2422,Johnathan Hankins,DAL,DI,235,7830,10,5,1,1,0,9,0,0,46.0,57.3,50.8,49.1,33.4,1,3,10.0,2,1,0.0,0,235,34,186,0,15,9,13,1,4,Cowboys,2022,10810.0,
2423,John Jenkins,MIA,DI,258,7863,16,6,0,0,0,17,0,0,58.6,59.8,67.3,52.8,64.9,0,9,5.3,1,1,0.0,0,257,141,102,0,14,8,12,0,9,Dolphins,2022,15118.800000000001,
2424,Brandon Williams,KC,DI,83,7875,5,1,0,0,0,16,0,0,54.1,80.0,57.2,53.2,69.2,1,1,0.0,0,0,0.0,0,83,10,71,0,2,0,0,0,2,Chiefs,2022,4490.3,
2425,Akeem Spence,SF,DI,147,7882,7,5,0,0,0,28,0,0,43.3,81.7,46.3,47.5,35.2,0,3,18.2,2,0,0.0,0,147,5,120,0,22,3,4,0,3,49ers,2022,6365.099999999999,
2426,William Gholston,TB,DI,484,7908,17,18,0,0,0,30,1,0,57.6,71.6,58.6,54.2,66.9,4,6,3.9,2,1,0.0,0,484,5,275,56,148,22,31,4,10,Buccaneers,2022,27878.4,
2427,Nick Williams,NYG,DI,227,8006,8,8,2,0,0,21,0,0,59.9,83.7,52.7,63.2,76.8,1,6,5.0,1,0,0.0,0,226,7,113,29,77,6,11,0,7,Giants,2022,13597.3,
2428,Mike Purcell,DEN,DI,529,8530,17,16,0,0,0,10,1,0,67.7,74.3,58.6,69.9,30.0,2,7,14.3,8,1,0.0,1,528,303,181,1,43,22,32,0,10,Broncos,2022,35813.3,
2429,Aaron Donald,LA,DI,615,8648,11,10,2,0,1,26,1,0,90.5,62.4,90.7,75.6,53.9,7,28,8.2,4,2,0.0,5,612,13,194,63,342,33,35,6,40,Rams,2022,55657.5,
2430,Justin Ellis,NYG,DI,362,8742,17,8,0,0,0,21,0,0,31.3,86.5,46.7,30.3,44.9,0,1,13.0,3,0,0.0,1,362,149,199,0,14,8,12,1,2,Giants,2022,11330.6,
2431,DaQuan Jones,BUF,DI,643,8747,16,7,0,1,0,4,1,0,72.6,64.7,72.8,64.9,45.6,8,17,12.8,5,2,0.0,5,643,37,473,2,131,20,27,2,30,Bills,2022,46681.799999999996,
2432,Brent Urban,BLT,DI,298,8769,16,6,3,0,0,3,0,0,52.8,84.9,55.3,54.5,35.1,0,8,20.8,5,0,0.0,1,298,0,143,55,100,9,13,1,9,Ravens,2022,15734.4,
2433,Shelby Harris,SEA,DI,560,8869,15,14,1,0,0,29,0,0,73.2,86.1,60.7,76.9,41.8,3,23,12.0,6,0,0.0,2,558,8,395,7,148,23,30,3,28,Seahawks,2022,40992.0,
2434,Kerry Hyder Jr.,SF,DI,357,9045,16,8,2,0,0,28,1,0,59.1,86.0,59.4,53.2,55.3,3,10,4.8,1,0,0.0,1,357,5,180,62,110,6,12,0,14,49ers,2022,21098.7,
2435,Mike Pennel,CHI,DI,363,9316,17,7,2,0,1,6,1,0,45.8,67.9,58.7,35.3,60.6,2,3,6.5,2,1,0.0,0,363,66,296,0,1,19,22,3,5,Bears,2022,16625.399999999998,
2436,Leonard Williams,NYG,DI,604,9439,12,9,0,0,1,21,2,0,77.9,52.2,74.8,72.0,43.7,11,18,10.9,5,3,0.0,4,603,19,402,70,112,23,32,3,33,Giants,2022,47051.600000000006,
2437,Danny Shelton,KC,DI,9,9445,1,0,0,0,0,16,0,0,47.6,72.8,57.2,57.6,,0,0,,0,0,0.0,0,9,1,8,0,0,0,0,0,0,Chiefs,2022,428.40000000000003,
2438,Arik Armstead,SF,DI,349,9450,9,3,0,0,0,28,0,0,63.3,85.6,62.5,59.1,73.9,4,16,0.0,0,0,0.0,0,347,5,237,5,100,4,8,2,20,49ers,2022,22091.7,
2439,Jordan Phillips,BUF,DI,347,9485,12,7,2,0,0,4,0,0,52.2,28.2,58.8,53.9,27.5,4,13,25.0,7,3,0.0,2,339,18,214,17,90,13,14,2,19,Bills,2022,18113.4,
2440,Carl Davis Jr.,NE,DI,218,9523,16,4,0,0,0,19,1,0,49.5,8.7,66.8,49.4,29.4,0,4,20.0,2,3,0.0,1,218,183,35,0,0,4,4,0,5,Patriots,2022,10791.0,
2441,Angelo Blackson,CHI,DI,393,9533,15,6,0,0,0,6,0,0,35.2,68.2,51.7,30.3,28.2,1,4,18.5,5,1,0.0,0,391,11,324,4,52,13,16,2,5,Bears,2022,13833.6,
2442,Grady Jarrett,ATL,DI,856,9570,17,16,1,1,0,2,0,0,71.3,71.0,73.9,61.4,48.1,10,28,10.3,6,3,0.0,7,855,153,565,20,117,29,36,7,45,Falcons,2022,61032.799999999996,
2443,Tyeler Davison,LAC,DI,34,9587,6,0,0,0,0,27,0,0,40.6,76.4,56.3,39.4,67.3,0,1,0.0,0,0,0.0,0,34,5,23,0,6,1,1,0,1,Chargers,2022,1380.4,
2444,Christian Ringo,NO,DI,33,9643,2,0,0,0,0,20,0,0,30.0,76.6,65.4,28.1,22.7,0,0,100.0,1,0,0.0,0,33,6,27,0,0,0,0,0,0,Saints,2022,990.0,
2445,Christian Covington,LAC,DI,123,9649,4,5,0,0,0,27,0,0,34.7,80.9,56.6,30.0,29.6,0,3,21.4,3,0,0.0,0,123,15,79,2,27,3,6,1,3,Chargers,2022,4268.1,
2446,Rakeem Nunez-Roches,TB,DI,548,9650,17,8,0,0,0,30,0,0,56.2,60.2,53.4,58.5,63.3,1,6,5.6,2,3,104.2,2,548,108,356,11,73,20,26,3,9,Buccaneers,2022,30797.600000000002,
2447,DeShawn Williams,DEN,DI,598,9891,17,11,4,0,0,10,0,0,55.4,74.2,57.9,51.6,54.3,4,8,10.5,4,1,0.0,5,597,18,334,17,228,23,23,1,17,Broncos,2022,33129.2,
2448,T.Y. McGill,SF,DI,180,10156,9,3,0,0,0,28,0,0,48.6,47.7,57.5,48.6,26.9,2,8,30.8,4,1,0.0,0,180,3,154,0,23,6,6,2,10,49ers,2022,8748.0,
2449,DeForest Buckner,IND,DI,874,10641,17,17,3,0,2,14,1,0,82.3,61.8,77.7,71.4,67.3,13,34,4.3,3,3,0.0,9,868,6,593,39,230,47,50,6,56,Colts,2022,71930.2,
2450,Sheldon Rankins,NYJ,DI,558,10646,15,9,0,0,1,22,0,0,73.1,87.0,66.1,67.5,50.7,4,17,14.3,7,0,39.6,4,558,34,241,9,274,26,33,2,25,Jets,2022,40789.799999999996,
2451,Kenny Clark,GB,DI,807,10661,17,17,0,0,1,12,1,0,66.4,59.9,76.3,53.0,47.5,8,32,7.7,4,3,0.0,5,805,134,462,10,199,18,31,2,45,Packers,2022,53584.8,
2452,Vernon Butler,NYG,DI,12,10664,1,2,0,0,0,21,0,0,47.7,73.4,57.5,50.5,70.8,0,0,0.0,0,0,0.0,0,12,0,11,0,1,1,2,0,0,Giants,2022,572.4000000000001,
2453,Chris Jones,KC,DI,915,10671,17,6,3,1,2,16,1,0,92.0,55.2,92.2,78.0,58.0,12,50,11.4,4,5,79.2,15,915,1,557,89,268,31,25,5,77,Chiefs,2022,84180.0,
2454,Austin Johnson,LAC,DI,287,10677,8,1,1,0,0,27,0,0,55.9,62.0,62.0,52.4,32.1,2,4,18.5,5,1,0.0,1,287,7,199,4,77,15,21,2,7,Chargers,2022,16043.3,
2455,A'Shawn Robinson,LA,DI,360,10680,10,11,0,0,0,26,0,0,64.4,85.3,52.3,68.7,54.8,3,2,9.3,4,0,0.0,0,359,2,92,70,195,18,28,1,5,Rams,2022,23184.000000000004,
2456,Jarran Reed,GB,DI,705,10683,17,15,0,1,1,12,2,0,61.9,76.9,60.5,59.1,50.7,11,18,8.9,5,1,0.0,4,705,5,346,62,292,28,36,3,33,Packers,2022,43639.5,
2457,Adam Gotsis,JAX,DI,293,10697,15,7,2,0,0,15,0,0,65.6,84.6,71.6,57.2,47.1,6,5,11.1,2,0,0.0,3,293,20,202,12,59,8,9,1,14,Jaguars,2022,19220.8,
2458,Maliek Collins,HST,DI,601,10701,15,6,1,1,0,13,0,0,65.4,27.3,76.1,54.1,48.9,5,28,7.7,3,5,0.0,4,601,1,369,6,225,26,30,6,37,Texans,2022,39305.4,
2459,Jonathan Bullard,MIN,DI,318,10706,12,5,0,0,0,18,0,0,56.5,44.6,50.2,62.9,76.7,1,3,0.0,0,2,0.0,0,318,12,187,26,93,13,18,4,4,Vikings,2022,17967.0,
2460,Javon Hargrave,PHI,DI,711,10723,17,15,2,0,1,24,2,0,78.2,65.1,90.8,48.2,60.7,6,40,7.7,4,3,0.0,11,711,59,449,2,201,30,33,0,57,Eagles,2022,55600.200000000004,
2461,Hassan Ridgeway,SF,DI,285,10750,12,12,0,0,0,28,0,0,58.8,61.4,62.0,54.5,77.5,2,5,0.0,0,1,0.0,1,285,21,244,0,20,12,18,2,8,49ers,2022,16758.0,
2462,David Onyemata,NO,DI,682,10754,17,8,0,0,0,20,1,0,64.0,87.5,66.9,53.0,45.1,5,25,14.6,6,0,0.0,5,667,77,412,6,172,26,27,1,35,Saints,2022,43648.0,
2463,Andrew Billings,LV,DI,478,10756,14,8,0,0,0,23,0,0,76.4,86.5,66.4,72.3,29.5,1,7,17.8,8,0,0.0,2,478,128,347,0,3,22,29,3,10,Raiders,2022,36519.200000000004,
2464,Dean Lowry,GB,DI,482,10771,15,13,1,0,0,12,0,0,59.3,86.5,59.2,56.7,64.8,4,12,4.5,2,0,0.0,1,482,1,182,68,231,18,29,1,17,Packers,2022,28582.6,
2465,Quinton Jefferson,SEA,DI,566,10781,17,10,0,0,0,29,0,0,48.9,74.2,56.5,40.7,56.8,6,30,7.7,2,1,0.0,6,563,2,270,28,263,14,14,1,42,Seahawks,2022,27677.399999999998,
2466,Matt Ioannidis,CAR,DI,640,10786,13,12,1,1,0,5,0,0,66.4,41.3,69.1,63.5,30.6,8,26,19.6,9,4,0.0,1,639,27,365,33,214,17,25,4,35,Panthers,2022,42496.0,
2467,DJ Reader,CIN,DI,397,10800,10,4,5,0,1,7,2,0,87.3,85.4,84.3,73.1,51.3,6,16,12.9,4,0,0.0,1,397,96,294,1,6,20,23,1,23,Bengals,2022,34658.1,
2468,Justin Zimmer,MIA,DI,40,10975,5,2,0,0,0,17,0,0,54.5,76.9,56.4,55.0,68.8,0,0,0.0,0,0,0.0,0,40,0,26,2,12,0,0,0,0,Dolphins,2022,2180.0,
2469,Kyle Peko,LV,DI,153,11027,8,4,1,0,0,23,0,0,57.4,81.9,63.0,52.7,56.9,0,3,8.3,1,0,0.0,0,153,13,119,1,20,5,7,0,3,Raiders,2022,8782.199999999999,
2470,Michael Pierce,BLT,DI,91,11101,3,0,0,0,1,3,0,0,86.9,79.8,71.1,74.3,72.3,1,3,0.0,0,0,0.0,0,91,39,46,0,6,4,5,0,4,Ravens,2022,7907.900000000001,
2471,Morgan Fox,LAC,DI,575,11184,17,8,0,0,0,27,0,0,62.7,74.5,70.6,48.6,47.2,5,28,10.8,4,1,0.0,7,572,29,259,76,208,21,25,2,40,Chargers,2022,36052.5,
2472,Brandin Bryant,BUF,DI,74,11280,4,0,0,0,0,4,0,0,32.7,80.3,53.0,31.4,70.9,0,0,0.0,0,0,0.0,0,74,13,55,0,6,1,3,0,0,Bills,2022,2419.8,
2473,Antwaun Woods,ARZ,DI,13,11332,1,0,0,0,0,1,0,0,69.3,72.6,55.7,69.7,69.8,0,0,0.0,0,0,0.0,0,13,6,6,0,1,1,2,1,0,Cardinals,2022,900.9,
2474,Roy Robertson-Harris,JAX,DI,714,11341,17,8,3,1,0,15,0,0,63.9,44.8,64.3,60.9,31.1,8,21,16.7,8,4,0.0,3,714,7,413,44,250,26,32,5,32,Jaguars,2022,45624.6,
2475,Solomon Thomas,NYJ,DI,374,11758,17,7,0,0,0,22,0,0,49.9,67.8,55.4,47.8,57.5,3,7,8.0,2,1,0.0,1,374,2,284,0,88,12,16,2,11,Jets,2022,18662.6,
2476,Jonathan Allen,WAS,DI,802,11772,16,13,2,0,2,32,0,0,80.1,77.5,81.1,66.5,59.2,9,30,9.5,6,1,79.2,8,800,11,558,12,219,43,44,12,47,Commanders,2022,64240.2,
2477,DeMarcus Walker,TEN,DI,427,11806,17,4,0,0,0,31,0,0,72.8,86.7,67.4,68.7,60.0,8,16,7.7,2,0,0.0,8,426,12,124,107,183,21,20,3,32,Titans,2022,31085.6,
2478,Dalvin Tomlinson,MIN,DI,550,11810,13,12,0,0,1,18,1,0,77.1,87.5,79.1,63.8,47.0,7,19,11.9,5,1,0.0,3,550,32,417,12,89,24,25,4,29,Vikings,2022,42405.0,
2479,Larry Ogunjobi,PIT,DI,636,11820,16,17,0,0,0,25,0,0,61.7,77.2,57.5,62.8,45.5,9,19,11.8,6,1,0.0,2,635,16,414,39,166,23,28,6,30,Steelers,2022,39241.200000000004,
2480,Chris Wormley,PIT,DI,338,11829,13,7,0,0,1,25,1,0,74.3,85.3,59.1,78.2,63.9,1,9,3.7,1,0,0.0,1,338,4,183,43,108,15,19,3,11,Steelers,2022,25113.399999999998,
2481,Montravius Adams,PIT,DI,281,11848,17,4,1,0,0,25,0,0,48.9,19.4,65.2,46.8,77.0,0,4,0.0,0,3,0.0,0,281,170,105,0,6,13,21,1,4,Steelers,2022,13740.9,
2482,Jaleel Johnson,ATL,DI,181,11864,9,3,0,0,0,2,1,0,43.6,83.0,56.4,38.5,40.6,0,2,11.8,2,0,0.0,1,181,28,145,0,8,9,12,1,3,Falcons,2022,7891.6,
2483,Carlos Watkins,DAL,DI,278,11897,12,11,0,0,1,9,0,0,53.1,37.6,50.8,57.1,58.2,0,6,10.0,3,2,0.0,0,278,40,231,0,7,9,16,3,6,Cowboys,2022,14761.800000000001,
2484,Grover Stewart,IND,DI,781,11899,17,15,3,0,0,14,1,0,69.0,80.5,57.6,68.9,52.7,3,10,9.5,7,1,0.0,4,779,101,668,1,9,38,52,8,17,Colts,2022,53889.0,
2485,Davon Godchaux,NE,DI,659,11934,17,21,0,0,0,19,0,0,53.1,76.7,54.5,52.9,50.6,1,14,8.8,6,1,0.0,2,659,374,229,11,45,29,41,2,17,Patriots,2022,34992.9,
2486,Tanzel Smart,NYJ,DI,49,11944,3,1,0,0,0,22,0,0,34.6,77.3,52.3,37.0,71.0,0,0,0.0,0,0,0.0,0,49,1,39,0,9,1,2,0,0,Jets,2022,1695.4,
2487,D.J. Jones,DEN,DI,558,11953,15,7,5,0,0,10,0,0,63.6,74.8,65.5,57.4,30.0,1,27,16.2,6,1,0.0,2,557,227,291,1,38,22,24,1,30,Broncos,2022,35488.8,
2488,Jeremiah Ledbetter,JAX,DI,11,11960,1,0,0,0,0,15,0,0,63.3,72.7,67.3,57.8,66.8,1,0,,0,0,0.0,1,11,6,4,0,1,0,0,0,2,Jaguars,2022,696.3,
