player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,weighted_grade,weighted_average_grade,TE_Value,TE_Value_Score,Production_Score
00-0024221,2012,49ers,5.701888888888889,,28.0,233.73195201848125,0.19,72.20%,Vernon Davis,TE,13.1,11.0,70.7,MISSING,0.0,0.0,0.0,5.4,3.0,37.0,28.0,0.0,75.0,80.0,81.9,63.4,78.0,63.6,379.0,1.0,53.0,10.1,60.0,596.0,1.0,53.0,85.6,510.0,28.7,171.0,126.6,75.0,6.0,6.9,41.0,802.0,250.0,4.7,15.1,1.57,60.0,507.0,591.0,48402.9,MISSING,18852.900000000005,47.13225000000001,1292.0
00-0024389,2011,49ers,1.3374870197300104,,27.0,23.569284267359144,0.12,77.80%,Delanie Walker,TE,9.2,2.0,63.6,MISSING,0.0,0.0,0.0,8.7,2.0,10.0,28.0,1.0,51.6,31.2,65.5,66.5,52.1,51.3,154.0,0.0,29.0,11.0,33.0,300.0,4.0,21.0,83.3,250.0,24.0,72.0,115.0,33.0,3.0,10.3,31.0,234.0,77.0,3.7,11.1,0.94,33.0,280.0,257.0,16833.5,MISSING,3983.5,9.95875,394.0
00-0024221,2011,49ers,5.7941150571131885,,27.0,315.5051340440787,0.12,77.80%,Vernon Davis,TE,10.3,12.0,73.3,MISSING,0.0,0.0,0.0,6.1,5.0,40.0,28.0,3.0,69.7,24.1,81.1,51.1,78.8,71.8,446.0,0.0,73.0,12.6,78.0,621.0,4.0,77.0,83.1,516.0,21.3,132.0,138.0,105.0,10.0,5.3,33.0,1084.0,454.0,5.9,14.1,2.1,78.0,491.0,611.0,49552.1,MISSING,19002.099999999995,47.50524999999999,1684.0
00-0024221,2010,49ers,6.407045528455285,,26.0,425.8873840248471,-0.03,37.50%,Vernon Davis,TE,10.9,11.0,64.4,MISSING,0.0,0.0,0.0,9.7,6.0,35.0,28.0,0.0,57.0,80.3,79.9,65.5,75.6,43.3,241.0,1.0,66.0,12.8,71.0,556.0,3.0,56.0,84.4,469.0,51.4,286.0,121.5,87.0,7.0,4.3,24.0,914.0,445.0,7.9,16.3,1.95,71.0,355.0,551.0,44024.9,MISSING,16474.9,41.187250000000006,1404.0
00-0024389,2010,49ers,1.7276422764227644,,26.0,31.815205956557264,-0.03,37.50%,Delanie Walker,TE,5.8,6.0,70.7,MISSING,0.0,0.0,0.0,12.1,4.0,13.0,28.0,1.0,47.7,28.1,69.4,53.3,65.9,35.7,75.0,0.0,38.0,3.8,8.0,210.0,3.0,29.0,92.4,194.0,46.2,97.0,94.7,41.0,0.0,11.4,24.0,331.0,172.0,5.9,11.4,1.71,8.0,162.0,196.0,13602.4,MISSING,3802.400000000001,9.506000000000002,461.0
00-0027780,2010,49ers,0.2817479674796748,,22.0,43.41049379949581,-0.03,37.50%,Nate Byham,TE,-0.2,0.0,83.3,MISSING,0.0,0.0,0.0,16.7,1.0,0.0,28.0,0.0,45.8,68.0,56.1,58.7,40.9,45.6,26.0,0.0,9.0,24.6,14.0,57.0,1.0,5.0,73.7,42.0,17.5,10.0,85.4,6.0,0.0,0.0,0.0,27.0,28.0,5.6,5.4,0.64,14.0,104.0,36.0,2019.6,MISSING,219.60000000000005,0.5490000000000002,27.0
00-0026669,2010,49ers,0.0718699186991869,,22.0,0.0,-0.03,37.50%,Colin Cloherty,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033895,2024,Bears,2.137823022709475,,30.0,70.45965980456118,-0.08766408568,29.40%,Gerald Everett,TE,3.6,2.0,66.7,MISSING,0.0,0.0,0.0,11.1,1.0,1.0,6.0,0.0,54.5,70.1,42.9,72.6,41.5,43.5,64.0,0.0,17.0,10.9,16.0,147.0,2.0,8.0,83.0,122.0,37.4,55.0,70.1,12.0,0.0,9.5,14.0,36.0,41.0,5.1,4.5,0.3,16.0,100.0,133.0,5705.7,MISSING,-944.3000000000002,-2.3607500000000003,46.0
00-0036290,2024,Bears,4.541895066562255,,25.0,175.9788377699521,-0.08766408568,29.40%,Cole Kmet,TE,7.1,3.0,85.5,87.5,7.0,8.0,0.0,2.1,1.0,25.0,6.0,0.0,78.7,79.2,60.6,72.4,58.6,33.1,215.0,1.0,31.0,12.0,78.0,649.0,4.0,47.0,80.6,523.0,54.1,351.0,119.2,55.0,4.0,10.9,71.0,474.0,187.0,4.0,10.1,0.91,78.0,344.0,637.0,38602.2,MISSING,6752.200000000001,16.8805,804.0
00-0024243,2024,Bears,0.7830853563038371,,40.0,3.419628009194053,-0.08766408568,29.40%,Marcedes Lewis,TE,1.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,28.8,61.2,47.2,80.9,32.5,89.6,60.0,0.0,2.0,55.2,37.0,67.0,4.0,1.0,41.8,28.0,9.0,6.0,79.2,1.0,0.0,1.5,1.0,2.0,1.0,1.0,2.0,0.07,37.0,154.0,67.0,3162.4,MISSING,-187.5999999999998,-0.4689999999999995,12.0
00-0039023,2024,Bears,3.1323414252153483e-06,,24.0,0.0,-0.08766408568,29.40%,Joel Wilson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0035039,2024,Bears,0.2339467501957713,,27.0,0.0,-0.08766408568,29.40%,Stephen Carlson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0035308,2024,Bears,0.085512920908379,,29.0,9.600691500242757,-0.08766408568,29.40%,Tommy Sweeney,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033757,2023,Bears,1.1788256227758007,,29.0,0.0,0.0,41.20%,Robert Tonyan,TE,9.4,1.0,64.7,0.0,0.0,1.0,0.0,8.3,1.0,6.0,6.0,0.0,61.8,71.9,49.6,59.7,54.9,32.8,60.0,1.0,24.0,4.4,8.0,183.0,1.0,11.0,89.6,164.0,43.7,80.0,58.9,17.0,0.0,20.8,38.0,112.0,60.0,5.5,10.2,0.68,8.0,136.0,178.0,8828.800000000001,MISSING,-71.19999999999975,-0.17799999999999938,172.0
00-0024243,2023,Bears,0.8896797153024912,,39.0,4.616014986844187,0.0,41.20%,Marcedes Lewis,TE,3.0,0.0,80.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,72.1,67.0,77.1,68.4,65.3,97.2,103.0,0.0,16.0,60.4,64.0,106.0,2.0,4.0,36.8,39.0,0.0,0.0,130.4,5.0,1.0,0.0,0.0,29.0,28.0,7.0,7.3,0.74,64.0,224.0,103.0,7941.299999999999,MISSING,2791.2999999999993,6.978249999999998,69.0
00-0036290,2023,Bears,3.27436743772242,,24.0,194.48669370010336,0.0,41.20%,Cole Kmet,TE,7.0,7.0,83.0,44.4,4.0,9.0,0.0,1.4,1.0,36.0,6.0,1.0,90.4,50.9,73.7,64.3,77.7,41.3,210.0,3.0,53.0,12.8,65.0,508.0,3.0,73.0,83.7,425.0,47.6,242.0,109.2,88.0,6.0,10.0,51.0,719.0,294.0,4.0,9.8,1.69,65.0,362.0,503.0,37071.1,MISSING,11921.100000000002,29.802750000000007,1199.0
00-0035039,2023,Bears,0.1649466192170818,,26.0,0.0,0.0,41.20%,Stephen Carlson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037112,2022,Bears,0.0497118155619596,,23.0,0.0,-0.162,17.70%,Jake Tonges,TE,14.0,0.0,0.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,6.0,0.0,MISSING,MISSING,52.5,MISSING,55.7,33.3,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,3.0,33.3,1.0,39.6,1.0,0.0,33.3,1.0,0.0,0.0,MISSING,MISSING,0.0,0.0,13.0,3.0,157.5,MISSING,7.5,0.01875,0.0
00-0030108,2022,Bears,1.0595014409221903,,32.0,4.771536541598564,-0.162,17.70%,Ryan Griffin,TE,7.0,0.0,50.0,50.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,72.1,67.0,52.7,64.5,51.4,79.7,51.0,0.0,18.0,26.6,17.0,64.0,3.0,4.0,70.3,45.0,18.8,12.0,57.3,8.0,0.0,0.0,0.0,26.0,10.0,2.5,6.5,0.58,17.0,95.0,63.0,3320.1000000000004,MISSING,170.1000000000002,0.42525000000000046,36.0
00-0036290,2022,Bears,0.992635446685879,,23.0,214.9410378300405,-0.162,17.70%,Cole Kmet,TE,8.2,6.0,72.5,33.3,2.0,6.0,0.0,3.8,2.0,27.0,6.0,1.0,79.6,39.0,67.6,68.8,66.1,43.2,221.0,5.0,50.0,11.5,59.0,511.0,5.0,50.0,83.8,428.0,42.3,216.0,98.9,69.0,7.0,13.3,68.0,544.0,293.0,5.9,10.9,1.27,59.0,457.0,505.0,34138.0,MISSING,8887.999999999996,22.21999999999999,954.0
00-0037100,2022,Bears,0.0994236311239193,,25.0,0.0,-0.162,17.70%,Chase Allen,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0027696,2021,Bears,2.926027397260274,,34.0,10.26317327620127,-0.119,35.30%,Jimmy Graham,TE,9.7,1.0,63.6,66.7,4.0,6.0,0.0,6.7,1.0,10.0,6.0,0.0,66.7,73.3,69.7,48.6,70.9,35.8,53.0,0.0,28.0,5.4,8.0,148.0,0.0,14.0,87.8,130.0,38.5,57.0,126.3,22.0,3.0,25.0,37.0,167.0,50.0,3.6,11.9,1.28,8.0,115.0,147.0,10245.9,MISSING,2895.9000000000005,7.239750000000002,327.0
00-0032135,2021,Bears,0.636986301369863,,27.0,21.336215229341832,-0.119,35.30%,Jesse James,TE,7.0,1.0,87.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,75.6,69.5,59.4,76.4,56.3,69.6,96.0,0.0,19.0,25.4,35.0,138.0,0.0,7.0,72.5,100.0,21.0,29.0,138.5,8.0,1.0,8.0,11.0,62.0,21.0,3.0,8.9,0.62,35.0,127.0,136.0,8078.4,MISSING,1278.3999999999999,3.1959999999999997,112.0
00-0036290,2021,Bears,0.9436832876712328,,22.0,237.54658411075837,-0.119,35.30%,Cole Kmet,TE,8.1,7.0,67.4,45.0,9.0,20.0,1.0,7.7,5.0,29.0,6.0,0.0,64.4,80.7,63.4,44.5,63.4,35.4,212.0,2.0,25.0,11.7,70.0,599.0,5.0,60.0,83.3,499.0,47.6,285.0,77.6,89.0,0.0,14.4,86.0,612.0,246.0,4.1,10.2,1.23,70.0,335.0,583.0,36962.2,MISSING,7812.199999999999,19.530499999999996,902.0
00-0036565,2021,Bears,0.0252054794520547,,22.0,41.963369543259226,-0.119,35.30%,Ben Mason,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0032986,2021,Bears,0.4657534246575342,,28.0,0.0,-0.119,35.30%,J.P. Holtz,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030155,2020,Bears,0.8324924318869829,,29.0,0.0,-0.032,47.10%,Demetrius Harris,TE,6.8,0.0,50.0,0.0,0.0,1.0,1.0,22.2,2.0,2.0,6.0,0.0,31.8,72.6,58.5,65.3,48.0,70.0,77.0,1.0,9.0,30.0,33.0,110.0,1.0,7.0,67.3,74.0,10.9,12.0,27.4,14.0,0.0,18.2,20.0,45.0,28.0,4.0,6.4,0.61,33.0,106.0,109.0,6376.5,MISSING,926.5,2.31625,65.0
00-0027696,2020,Bears,3.027245206861756,,33.0,13.853834840558951,-0.032,47.10%,Jimmy Graham,TE,7.5,4.0,69.4,64.7,11.0,17.0,0.0,2.0,1.0,32.0,6.0,1.0,86.5,36.7,62.7,53.6,65.6,35.7,159.0,3.0,30.0,9.2,41.0,445.0,2.0,50.0,88.1,392.0,47.2,210.0,106.0,72.0,8.0,17.1,76.0,456.0,203.0,4.1,9.1,1.16,41.0,191.0,445.0,27901.5,MISSING,5651.500000000001,14.128750000000002,936.0
00-0036290,2020,Bears,0.6951453077699293,,21.0,262.5295764474209,-0.032,47.10%,Cole Kmet,TE,6.7,2.0,66.7,71.4,5.0,7.0,0.0,3.4,1.0,12.0,6.0,1.0,76.3,27.0,58.7,63.1,56.9,49.7,165.0,1.0,38.0,19.3,64.0,332.0,1.0,28.0,77.7,258.0,32.5,108.0,87.7,42.0,2.0,16.0,53.0,243.0,141.0,5.0,8.7,0.94,64.0,270.0,326.0,19136.2,MISSING,2836.2000000000007,7.090500000000002,403.0
00-0035756,2020,Bears,0.201816347124117,,26.0,0.0,-0.032,47.10%,Darion Clark,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0032986,2020,Bears,0.3405650857719475,,27.0,0.0,-0.032,47.10%,J.P. Holtz,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033576,2019,Bears,0.1029256110520722,,25.0,39.390609902636434,-0.032,50.00%,Eric Saubert,TE,2.7,0.0,66.7,MISSING,0.0,0.0,0.0,33.3,1.0,1.0,6.0,0.0,29.9,64.0,52.3,70.2,50.2,41.4,12.0,0.0,11.0,6.9,2.0,29.0,0.0,2.0,89.7,26.0,37.9,11.0,86.8,3.0,0.0,20.7,6.0,21.0,19.0,9.5,10.5,0.81,2.0,18.0,29.0,1516.6999999999998,MISSING,66.69999999999992,0.1667499999999998,31.0
00-0033896,2019,Bears,0.8565170031880978,,24.0,0.0,-0.032,50.00%,Adam Shaheen,TE,4.8,1.0,75.0,25.0,1.0,4.0,0.0,0.0,0.0,3.0,6.0,0.0,78.0,72.0,61.2,70.6,62.0,41.4,36.0,0.0,18.0,12.6,11.0,87.0,1.0,9.0,80.5,70.0,28.7,25.0,90.3,12.0,0.0,28.7,25.0,74.0,37.0,4.1,8.2,1.06,11.0,87.0,86.0,5263.2,MISSING,963.2000000000003,2.408000000000001,104.0
00-0032661,2019,Bears,0.5413124335812965,,25.0,0.0,-0.032,50.00%,Ben Braunecker,TE,10.5,1.0,54.5,33.3,1.0,3.0,0.0,14.3,1.0,5.0,6.0,0.0,49.2,68.8,55.7,45.2,55.9,41.1,39.0,0.0,18.0,11.6,11.0,95.0,0.0,6.0,82.1,78.0,44.2,42.0,100.2,11.0,1.0,13.7,13.0,59.0,25.0,4.2,9.8,0.76,11.0,47.0,94.0,5235.8,MISSING,535.8000000000003,1.3395000000000008,129.0
00-0030710,2019,Bears,4.5430393198724754,,27.0,0.0,-0.032,50.00%,Trey Burton,TE,5.5,0.0,60.9,50.0,3.0,6.0,0.0,12.5,2.0,5.0,6.0,0.0,49.6,72.7,49.2,56.5,48.3,31.7,64.0,1.0,16.0,7.9,16.0,202.0,1.0,14.0,86.6,175.0,49.0,99.0,49.9,23.0,0.0,18.8,38.0,84.0,40.0,2.9,6.0,0.48,16.0,81.0,201.0,9889.2,MISSING,-160.79999999999944,-0.4019999999999986,134.0
00-0032986,2019,Bears,0.2475494155154091,,26.0,0.0,-0.032,50.00%,J.P. Holtz,TE,2.1,0.0,87.5,MISSING,0.0,0.0,0.0,12.5,1.0,4.0,6.0,0.0,52.1,71.7,66.9,78.3,52.8,69.9,95.0,0.0,30.0,33.8,46.0,136.0,0.0,7.0,64.7,88.0,8.8,12.0,114.1,8.0,0.0,14.0,19.0,91.0,78.0,11.1,13.0,1.03,46.0,198.0,126.0,8429.400000000001,MISSING,2129.4000000000005,5.323500000000001,131.0
00-0029091,2019,Bears,0.3172465462274176,,30.0,0.0,-0.032,50.00%,Bradley Sowell,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033896,2018,Bears,0.7580722347629797,,23.0,230.497763454368,0.17,70.60%,Adam Shaheen,TE,10.5,0.0,83.3,50.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,74.6,68.8,56.7,53.9,59.6,57.7,41.0,0.0,23.0,18.3,13.0,71.0,1.0,5.0,76.1,54.0,22.5,16.0,139.6,6.0,1.0,18.3,13.0,48.0,13.0,2.6,9.6,0.89,13.0,89.0,70.0,3969.0,MISSING,469.0000000000002,1.1725000000000005,98.0
00-0032661,2018,Bears,0.355530474040632,,24.0,0.0,0.17,70.60%,Ben Braunecker,TE,15.8,0.0,60.0,66.7,2.0,3.0,0.0,0.0,0.0,2.0,6.0,0.0,72.1,67.0,61.7,70.8,63.6,32.7,17.0,1.0,20.0,15.4,8.0,52.0,2.0,3.0,71.2,37.0,26.9,14.0,47.5,5.0,0.0,30.8,16.0,42.0,3.0,1.0,14.0,1.14,8.0,68.0,47.0,2899.9,MISSING,549.9000000000001,1.3747500000000001,62.0
00-0030422,2018,Bears,3.574115688487585,,27.0,0.0,0.17,70.60%,Dion Sims,TE,9.3,0.0,50.0,0.0,0.0,1.0,0.0,33.3,1.0,0.0,6.0,0.0,29.9,64.0,38.6,68.1,36.3,72.3,68.0,0.0,9.0,28.7,27.0,94.0,1.0,2.0,66.0,62.0,14.9,14.0,56.3,4.0,0.0,10.6,10.0,9.0,8.0,4.0,4.5,0.15,27.0,101.0,92.0,3551.2000000000003,MISSING,-1048.8,-2.622,9.0
00-0030710,2018,Bears,3.343679458239278,,26.0,0.0,0.17,70.60%,Trey Burton,TE,8.4,1.0,74.0,37.5,3.0,8.0,0.0,5.3,3.0,29.0,6.0,1.0,75.3,41.9,69.4,65.7,64.4,33.5,187.0,2.0,47.0,5.6,31.0,558.0,4.0,54.0,87.8,490.0,41.8,233.0,112.2,73.0,6.0,23.1,129.0,569.0,189.0,3.5,10.5,1.16,31.0,301.0,549.0,38100.600000000006,MISSING,10650.600000000004,26.62650000000001,979.0
00-0032098,2018,Bears,0.5149548532731376,,26.0,0.0,0.17,70.60%,Daniel Brown,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0027125,2018,Bears,0.2217832957110609,,33.0,0.0,0.17,70.60%,Zach Miller,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0033896,2017,Bears,0.6434988023952095,,22.0,254.73942485124735,-0.07,31.30%,Adam Shaheen,TE,8.0,0.0,85.7,80.0,4.0,5.0,1.0,0.0,0.0,8.0,6.0,0.0,79.4,71.9,72.2,57.6,84.0,78.3,65.0,0.0,31.0,13.3,11.0,83.0,4.0,12.0,79.5,66.0,6.0,5.0,144.0,14.0,3.0,12.0,10.0,127.0,52.0,4.3,10.6,1.92,11.0,156.0,80.0,5776.0,MISSING,1776.0000000000002,4.44,267.0
00-0030422,2017,Bears,3.1936125748502993,,26.0,72.80595968297786,-0.07,31.30%,Dion Sims,TE,9.1,2.0,55.6,33.3,2.0,6.0,0.0,16.7,3.0,9.0,6.0,0.0,38.1,73.0,56.8,77.5,55.2,79.8,193.0,1.0,27.0,20.2,49.0,242.0,0.0,15.0,72.3,175.0,15.3,37.0,73.1,27.0,1.0,3.7,9.0,180.0,69.0,4.6,12.0,1.03,49.0,338.0,239.0,13575.2,MISSING,1625.1999999999994,4.062999999999999,290.0
00-0032098,2017,Bears,0.3682634730538922,,25.0,0.0,-0.07,31.30%,Daniel Brown,TE,7.2,1.0,65.0,100.0,1.0,1.0,0.0,13.3,2.0,9.0,6.0,0.0,47.7,72.3,54.7,74.5,55.1,34.9,66.0,1.0,17.0,4.8,9.0,189.0,1.0,13.0,90.5,171.0,59.3,112.0,62.3,20.0,0.0,3.2,6.0,129.0,52.0,4.0,9.9,0.75,9.0,53.0,184.0,10064.8,MISSING,864.8000000000005,2.1620000000000013,219.0
00-0027125,2017,Bears,1.5718562874251496,,32.0,0.0,-0.07,31.30%,Zach Miller,TE,9.2,2.0,58.8,33.3,3.0,9.0,0.0,4.8,1.0,10.0,6.0,0.0,71.3,74.6,66.6,70.9,63.5,25.4,50.0,2.0,29.0,6.1,12.0,197.0,1.0,20.0,90.4,178.0,62.4,123.0,75.1,34.0,2.0,11.7,23.0,236.0,71.0,3.6,11.8,1.33,12.0,117.0,196.0,13053.6,MISSING,3253.599999999999,8.133999999999997,376.0
00-0032661,2017,Bears,0.1521676646706586,,23.0,0.0,-0.07,31.30%,Ben Braunecker,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0032661,2016,Bears,0.2386681264893411,,22.0,0.0,-0.11,18.80%,Ben Braunecker,TE,7.2,0.0,66.7,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,72.1,67.0,59.5,60.2,56.7,65.6,40.0,1.0,14.0,27.9,17.0,61.0,0.0,4.0,65.6,40.0,19.7,12.0,46.5,6.0,0.0,3.3,2.0,41.0,5.0,1.3,10.3,1.03,17.0,85.0,54.0,3213.0,MISSING,513.0,1.2825,61.0
00-0027215,2016,Bears,0.4894699555612803,,29.0,0.0,-0.11,18.80%,Logan Paulsen,TE,2.0,0.0,42.9,MISSING,0.0,0.0,0.0,40.0,2.0,1.0,6.0,0.0,28.7,67.0,48.6,64.9,30.6,89.5,145.0,1.0,7.0,38.3,62.0,162.0,6.0,3.0,58.0,94.0,8.6,14.0,10.7,7.0,0.0,1.2,2.0,15.0,6.0,2.0,5.0,0.16,62.0,242.0,161.0,7824.6,MISSING,-225.39999999999978,-0.5634999999999994,25.0
00-0031585,2016,Bears,0.0596683197011657,,24.0,0.0,-0.11,18.80%,MyCole Pruitt,TE,2.5,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,68.3,64.0,52.9,74.9,56.4,60.0,6.0,0.0,7.0,20.0,2.0,10.0,0.0,2.0,80.0,8.0,10.0,1.0,93.8,2.0,0.0,10.0,1.0,13.0,8.0,4.0,6.5,1.63,2.0,31.0,8.0,423.2,MISSING,23.19999999999999,0.05799999999999997,13.0
00-0032098,2016,Bears,0.1988922522058349,,24.0,0.0,-0.11,18.80%,Daniel Brown,TE,6.6,0.0,80.0,MISSING,0.0,0.0,1.0,5.9,1.0,8.0,6.0,0.0,67.0,73.3,59.6,29.5,61.0,67.6,123.0,1.0,12.0,11.5,21.0,182.0,1.0,16.0,83.0,151.0,29.1,53.0,88.3,20.0,1.0,2.7,5.0,124.0,45.0,2.8,7.8,0.82,21.0,79.0,181.0,10787.6,MISSING,1737.6000000000004,4.344000000000001,224.0
00-0027125,2016,Bears,1.9119920139112516,,31.0,12.031801742801822,-0.11,18.80%,Zach Miller,TE,6.8,7.0,75.8,85.7,6.0,7.0,0.0,2.1,1.0,28.0,6.0,0.0,85.9,79.1,73.0,69.5,72.7,49.4,168.0,1.0,34.0,6.5,22.0,340.0,1.0,47.0,89.4,304.0,43.8,149.0,112.7,62.0,4.0,5.3,18.0,486.0,222.0,4.7,10.3,1.6,22.0,171.0,335.0,24455.0,MISSING,7705.0,19.2625,846.0
00-0026201,2015,Bears,4.274846454494695,,28.0,53.87145075465175,-0.07,37.50%,Martellus Bennett,TE,6.0,8.0,69.7,MISSING,0.0,0.0,1.0,7.0,4.0,24.0,6.0,2.0,67.2,25.1,73.0,61.9,66.3,55.7,230.0,3.0,24.0,14.3,59.0,413.0,2.0,53.0,81.6,337.0,21.3,88.0,81.0,76.0,3.0,21.1,87.0,439.0,233.0,4.4,8.3,1.3,59.0,307.0,405.0,29565.0,MISSING,9315.0,23.2875,739.0
00-0028007,2015,Bears,0.1223436627582356,,27.0,117.80281167912932,-0.07,37.50%,Rob Housler,TE,8.2,0.0,66.7,MISSING,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,72.1,67.0,64.5,47.6,61.8,34.5,19.0,0.0,12.0,12.7,7.0,55.0,1.0,4.0,83.6,46.0,41.8,23.0,80.6,6.0,0.0,21.8,12.0,33.0,11.0,2.8,8.3,0.72,7.0,21.0,54.0,3483.0,MISSING,783.0,1.9575,63.0
00-0031922,2015,Bears,0.3036013400335008,,23.0,0.0,-0.07,37.50%,Khari Lee,TE,11.7,0.0,33.3,MISSING,0.0,0.0,1.0,50.0,1.0,0.0,6.0,0.0,28.8,61.2,54.1,64.1,44.4,81.8,36.0,0.0,7.0,36.4,16.0,44.0,2.0,1.0,59.1,26.0,13.6,6.0,42.4,3.0,0.0,4.5,2.0,7.0,4.0,4.0,7.0,0.27,16.0,83.0,44.0,2380.4,MISSING,180.40000000000006,0.4510000000000002,7.0
00-0027125,2015,Bears,0.4606365159128978,,30.0,16.241233553529337,-0.07,37.50%,Zach Miller,TE,7.3,11.0,81.0,MISSING,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,90.0,77.7,86.3,79.4,90.0,52.6,141.0,0.0,87.0,14.9,40.0,268.0,4.0,34.0,79.5,213.0,28.0,75.0,149.8,42.0,5.0,14.9,40.0,439.0,234.0,6.9,12.9,2.06,40.0,312.0,256.0,22092.8,MISSING,9292.8,23.232,709.0
00-0025542,2014,Bears,0.4285714285714286,,29.0,16.767692835663198,-0.15,31.30%,Dante Rosario,TE,4.4,1.0,84.2,MISSING,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,82.2,25.5,57.6,45.6,53.3,30.5,57.0,0.0,22.0,15.5,29.0,187.0,1.0,16.0,81.3,152.0,18.2,34.0,92.1,19.0,0.0,15.5,29.0,116.0,60.0,3.8,7.3,0.76,29.0,127.0,120.0,6912.0,MISSING,912.0000000000002,2.2800000000000007,156.0
00-0026201,2014,Bears,4.530075187969925,,27.0,72.71885227806357,-0.15,31.30%,Martellus Bennett,TE,6.5,25.0,72.0,MISSING,0.0,0.0,2.0,8.2,8.0,44.0,6.0,0.0,54.8,83.1,79.5,59.4,78.3,40.5,272.0,6.0,37.0,12.2,82.0,672.0,6.0,90.0,82.0,551.0,43.8,294.0,88.6,125.0,6.0,12.1,81.0,916.0,471.0,5.2,10.2,1.66,82.0,283.0,647.0,51436.5,77.43571428571428,19086.5,47.71625,1476.0
00-0030707,2014,Bears,0.1486067669172932,,23.0,0.0,-0.15,31.30%,Blake Annen,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0025542,2013,Bears,0.5016181229773463,,28.0,22.634017856949008,0.0,50.00%,Dante Rosario,TE,3.5,0.0,25.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,64.7,61.2,59.1,85.5,44.7,28.0,33.0,0.0,13.0,10.2,12.0,118.0,0.0,1.0,87.3,103.0,33.9,40.0,40.6,4.0,0.0,28.8,34.0,13.0,16.0,16.0,13.0,0.13,12.0,65.0,107.0,6323.7,MISSING,973.7000000000002,2.4342500000000005,23.0
