player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0027236,31.0,5806.0,0.0,2018,Panthers,0.01,43.80%,Kyle Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034583,MISSING,MISSING,0.0,2018,Panthers,0.01,43.80%,Tracy Sprinkle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029248,27.0,7015.0,205.49558425057873,2018,Panthers,0.01,43.80%,Luke Kuechly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034396,23.0,28838.0,57.001600010185626,2018,Panthers,0.01,43.80%,Jermaine Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031596,25.0,9602.0,38.161714339649805,2018,Panthers,0.01,43.80%,David Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023448,35.0,2231.0,21.22203956827947,2018,Panthers,0.01,43.80%,Thomas Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034430,21.0,50897.0,17.99566226138032,2018,Panthers,0.01,43.80%,Andre Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032998,25.0,11011.0,0.0,2018,Panthers,0.01,43.80%,Jared Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028698,30.0,6817.0,0.0,2018,Panthers,0.01,43.80%,Ben Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031550,24.0,9458.0,0.0,2018,Panthers,0.01,43.80%,Shaq Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032670,24.0,MISSING,0.0,2018,Panthers,0.01,43.80%,Brandon Chubb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032425,25.0,10803.0,0.0,2018,Panthers,0.01,43.80%,Antwione Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034580,MISSING,MISSING,0.0,2018,Panthers,0.01,43.80%,Chris Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032143,25.0,9445.0,371.4868173090223,2018,Patriots,0.11,73.70%,Danny Shelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032261,24.0,9465.0,233.53490745643668,2018,Patriots,0.11,73.70%,Malcom Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033920,24.0,11838.0,132.42811569895156,2018,Patriots,0.11,73.70%,Derek Rivers,ED,78.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,49.6,80.8,48.8,57.4,74.2,0.0,3.0,0.0,0.0,0.0,1.0,61.0,16.0,76.0,76.0,0.0,2.0,2.0,0.0,4.0,3868.8,MISSING
00-0027958,30.0,6172.0,109.47116566047444,2018,Patriots,0.11,73.70%,Adrian Clayborn,ED,318.0,14.0,0.0,0.0,0.0,1.0,19.0,0.0,71.5,70.3,66.1,70.1,29.8,8.0,28.0,30.0,3.0,1.0,3.0,275.0,42.0,315.0,277.0,32.0,7.0,7.0,2.0,39.0,22737.0,MISSING
00-0031566,25.0,9534.0,85.70883476502091,2018,Patriots,0.11,73.70%,Trey Flowers,ED,732.0,15.0,10.0,2.0,1.0,3.0,19.0,0.0,90.4,71.9,80.6,87.6,80.1,12.0,43.0,4.1,2.0,2.0,9.0,462.0,243.0,718.0,479.0,63.0,37.0,37.0,5.0,64.0,66172.8,MISSING
00-0033947,24.0,11886.0,73.33460703775393,2018,Patriots,0.11,73.70%,Deatrich Wise Jr.,ED,431.0,16.0,7.0,0.0,1.0,0.0,19.0,0.0,59.6,58.3,56.5,64.8,71.8,10.0,14.0,8.0,2.0,2.0,5.0,301.0,129.0,429.0,268.0,65.0,11.0,16.0,1.0,29.0,25687.6,MISSING
00-0028171,28.0,6385.0,4.942907929677301,2018,Patriots,0.11,73.70%,Lawrence Guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033381,24.0,12214.0,0.0,2018,Patriots,0.11,73.70%,Adam Butler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032729,25.0,11164.0,0.0,2018,Patriots,0.11,73.70%,Ufomba Kamalu,ED,22.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,53.2,77.4,53.8,58.0,68.1,0.0,2.0,0.0,0.0,0.0,0.0,17.0,5.0,21.0,15.0,2.0,1.0,1.0,1.0,2.0,1170.4,MISSING
00-0034030,24.0,23592.0,0.0,2018,Patriots,0.11,73.70%,Keionta Davis,ED,182.0,6.0,1.0,0.0,0.0,0.0,19.0,0.0,49.4,85.3,52.1,46.2,53.7,1.0,7.0,12.5,1.0,0.0,0.0,99.0,83.0,182.0,129.0,26.0,5.0,6.0,3.0,8.0,8990.8,MISSING
00-0034590,24.0,39383.0,0.0,2018,Patriots,0.11,73.70%,Frank Herron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034588,22.0,48575.0,0.0,2018,Patriots,0.11,73.70%,Trent Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031360,27.0,8675.0,184.9503659217073,2018,Patriots,0.11,73.70%,Kyle Van Noy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029669,28.0,7030.0,132.66787355655777,2018,Patriots,0.11,73.70%,Dont'a Hightower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030442,27.0,7911.0,41.12242726510748,2018,Patriots,0.11,73.70%,John Simon,ED,185.0,11.0,3.0,0.0,0.0,0.0,19.0,0.0,65.5,83.6,58.8,75.5,79.5,1.0,9.0,0.0,0.0,0.0,2.0,122.0,50.0,165.0,165.0,0.0,9.0,9.0,0.0,12.0,12117.5,MISSING
00-0032442,24.0,10848.0,20.840648821963164,2018,Patriots,0.11,73.70%,Elandon Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033716,23.0,12236.0,0.0,2018,Patriots,0.11,73.70%,Calvin Munson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031856,25.0,9952.0,0.0,2018,Patriots,0.11,73.70%,Brandon King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026672,31.0,5310.0,0.0,2018,Patriots,0.11,73.70%,Ramon Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027560,32.0,6022.0,0.0,2018,Patriots,0.11,73.70%,Albert McClellan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034385,22.0,50966.0,0.0,2018,Patriots,0.11,73.70%,Ja'Whaun Bentley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034403,22.0,49817.0,0.0,2018,Patriots,0.11,73.70%,Christian Sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034262,23.0,31211.0,210.92207055248576,2018,Raiders,-0.2,25.00%,P.J. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034825,22.0,50201.0,138.79727216860618,2018,Raiders,-0.2,25.00%,Arden Key,ED,644.0,16.0,6.0,0.0,2.0,0.0,23.0,0.0,54.0,59.8,56.4,56.1,29.2,10.0,20.0,26.3,10.0,5.0,1.0,350.0,270.0,636.0,610.0,21.0,15.0,22.0,3.0,31.0,34776.0,MISSING
00-0031336,26.0,8695.0,134.54580845547858,2018,Raiders,-0.2,25.00%,Kony Ealy,ED,54.0,3.0,1.0,0.0,0.0,0.0,23.0,0.0,57.8,81.2,47.1,67.1,23.8,0.0,3.0,75.0,3.0,0.0,0.0,31.0,23.0,54.0,52.0,2.0,0.0,0.0,0.0,3.0,3121.2,MISSING
00-0030063,26.0,7830.0,118.51402087743604,2018,Raiders,-0.2,25.00%,Johnathan Hankins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031574,26.0,9546.0,73.79666996550506,2018,Raiders,-0.2,25.00%,Gabe Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034746,23.0,38563.0,73.07232037211513,2018,Raiders,-0.2,25.00%,Maurice Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031346,27.0,8742.0,71.77559448077486,2018,Raiders,-0.2,25.00%,Justin Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024306,34.0,3036.0,8.01885664521731,2018,Raiders,-0.2,25.00%,Frostee Rucker,ED,550.0,15.0,5.0,2.0,0.0,0.0,23.0,0.0,62.0,90.3,48.9,65.1,34.9,4.0,10.0,19.6,9.0,0.0,0.0,232.0,312.0,550.0,474.0,55.0,22.0,32.0,4.0,14.0,34100.0,65.86947211155378
00-0026964,31.0,5173.0,2.2415574424314775,2018,Raiders,-0.2,25.00%,Clinton McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030069,25.0,7862.0,0.0,2018,Raiders,-0.2,25.00%,Damontre Moore,ED,46.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,61.3,80.4,58.5,60.4,69.6,1.0,1.0,0.0,0.0,0.0,0.0,37.0,6.0,46.0,46.0,0.0,0.0,1.0,0.0,2.0,2819.7999999999997,MISSING
00-0032929,27.0,11351.0,0.0,2018,Raiders,-0.2,25.00%,James Cowser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033673,MISSING,MISSING,0.0,2018,Raiders,-0.2,25.00%,Shakir Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029112,28.0,7401.0,0.0,2018,Raiders,-0.2,25.00%,Jacquies Smith,ED,66.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,53.2,21.0,54.7,58.2,71.4,1.0,2.0,0.0,0.0,1.0,0.0,37.0,24.0,64.0,63.0,1.0,0.0,2.0,0.0,3.0,3511.2000000000003,MISSING
00-0030457,28.0,7821.0,0.0,2018,Raiders,-0.2,25.00%,Tank Carradine,ED,24.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,62.2,77.3,51.8,67.6,67.4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,24.0,15.0,3.0,1.0,1.0,0.0,0.0,1492.8000000000002,MISSING
00-0033924,23.0,11843.0,0.0,2018,Raiders,-0.2,25.00%,Eddie Vanderdoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034718,MISSING,MISSING,0.0,2018,Raiders,-0.2,25.00%,Connor Flagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026330,32.0,4504.0,0.0,2018,Raiders,-0.2,25.00%,Ahtyba Rubin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033956,22.0,11923.0,47.50502523249307,2018,Raiders,-0.2,25.00%,Marquel Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029647,29.0,7113.0,36.646341773614715,2018,Raiders,-0.2,25.00%,Kyle Wilber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029212,28.0,7135.0,27.469598815420767,2018,Raiders,-0.2,25.00%,Tahir Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033122,26.0,10709.0,0.0,2018,Raiders,-0.2,25.00%,Shilique Calhoun,ED,138.0,7.0,4.0,0.0,1.0,0.0,23.0,0.0,55.0,17.1,58.1,60.5,64.5,1.0,4.0,8.3,1.0,2.0,0.0,68.0,67.0,137.0,128.0,7.0,5.0,7.0,2.0,5.0,7590.0,MISSING
00-0033445,22.0,51674.0,0.0,2018,Raiders,-0.2,25.00%,Nicholas Morrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034171,22.0,50714.0,0.0,2018,Raiders,-0.2,25.00%,Jason Cabinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023449,35.0,2232.0,0.0,2018,Raiders,-0.2,25.00%,Derrick Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034444,22.0,MISSING,0.0,2018,Raiders,-0.2,25.00%,Cayson Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031388,27.0,8648.0,325.4534778890434,2018,Rams,0.15,79.00%,Aaron Donald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027855,31.0,5527.0,173.7636235560773,2018,Rams,0.15,79.00%,Ndamukong Suh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029630,27.0,7020.0,173.30278100580392,2018,Rams,0.15,79.00%,Michael Brockers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034805,21.0,50088.0,77.50214835374705,2018,Rams,0.15,79.00%,John Franklin-Myers,ED,301.0,16.0,2.0,0.0,0.0,1.0,26.0,1.0,63.8,73.1,63.6,57.6,75.1,4.0,21.0,0.0,0.0,1.0,2.0,231.0,68.0,300.0,251.0,41.0,5.0,3.0,0.0,27.0,19203.8,MISSING
00-0034810,23.0,49935.0,35.2471162774906,2018,Rams,0.15,79.00%,Sebastian Joseph-Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033963,23.0,11944.0,35.05482781900024,2018,Rams,0.15,79.00%,Tanzel Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034813,23.0,50592.0,15.92636123348018,2018,Rams,0.15,79.00%,Justin Lawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033369,MISSING,MISSING,0.0,2018,Rams,0.15,79.00%,Omarius Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029053,MISSING,7365.0,0.0,2018,Rams,0.15,79.00%,Ryan Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030986,27.0,8976.0,0.0,2018,Rams,0.15,79.00%,Ethan Westbrooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032671,23.0,11184.0,0.0,2018,Rams,0.15,79.00%,Morgan Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034738,MISSING,MISSING,0.0,2018,Rams,0.15,79.00%,Brian Womac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034228,MISSING,MISSING,0.0,2018,Rams,0.15,79.00%,Lord Hyeamang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034240,MISSING,MISSING,0.0,2018,Rams,0.15,79.00%,Marcus Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033998,MISSING,MISSING,0.0,2018,Rams,0.15,79.00%,Chunky Clements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034082,MISSING,MISSING,0.0,2018,Rams,0.15,79.00%,McKay Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034536,23.0,MISSING,0.0,2018,Rams,0.15,79.00%,Ja'Von Rolland-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032052,24.0,9436.0,561.3794642805499,2018,Rams,0.15,79.00%,Dante Fowler Jr.,ED,577.0,15.0,3.0,0.0,2.0,2.0,26.0,2.0,65.4,41.5,71.5,53.0,29.8,5.0,30.0,25.9,7.0,4.0,4.0,373.0,186.0,571.0,569.0,1.0,16.0,17.0,3.0,39.0,37735.8,MISSING
00-0029670,28.0,7013.0,223.3133760173562,2018,Rams,0.15,79.00%,Mark Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033945,23.0,11880.0,78.2981689020182,2018,Rams,0.15,79.00%,Samson Ebukam,ED,692.0,16.0,13.0,1.0,0.0,3.0,26.0,2.0,63.0,54.2,68.3,65.1,45.6,3.0,26.0,17.4,8.0,3.0,3.0,304.0,281.0,632.0,630.0,1.0,19.0,25.0,4.0,32.0,43596.0,MISSING
00-0031943,26.0,9551.0,69.15454106393481,2018,Rams,0.15,79.00%,Ramik Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034806,23.0,50879.0,67.56719136258307,2018,Rams,0.15,79.00%,Micah Kiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034807,23.0,50130.0,57.99784614601104,2018,Rams,0.15,79.00%,Ogbonnia Okoronkwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034811,23.0,18413.0,29.929320601291877,2018,Rams,0.15,79.00%,Trevon Young,ED,11.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,73.2,72.2,52.9,63.6,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,6.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,805.2,MISSING
00-0032248,26.0,9657.0,15.583266417974244,2018,Rams,0.15,79.00%,Bryce Hager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033270,23.0,MISSING,0.0,2018,Rams,0.15,79.00%,Garrett Sickels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031929,26.0,MISSING,0.0,2018,Rams,0.15,79.00%,Carlos Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031814,26.0,9910.0,0.0,2018,Rams,0.15,79.00%,Matt Longacre,ED,281.0,13.0,5.0,0.0,0.0,0.0,26.0,0.0,68.8,84.3,63.8,65.3,53.3,5.0,7.0,18.8,3.0,0.0,1.0,135.0,137.0,278.0,278.0,0.0,5.0,8.0,0.0,13.0,19332.8,MISSING
00-0031425,26.0,8664.0,0.0,2018,Rams,0.15,79.00%,Dominique Easley,ED,60.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,70.2,79.2,61.1,71.5,73.8,0.0,2.0,0.0,0.0,0.0,0.0,34.0,26.0,60.0,52.0,8.0,2.0,4.0,0.0,2.0,4212.0,MISSING
00-0032677,24.0,11190.0,0.0,2018,Rams,0.15,79.00%,Cory Littleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034812,22.0,50959.0,0.0,2018,Rams,0.15,79.00%,Travin Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033974,MISSING,11989.0,0.0,2018,Rams,0.15,79.00%,Ejuan Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033913,25.0,11829.0,148.80743923126758,2018,Ravens,0.11,58.80%,Chris Wormley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030511,29.0,7875.0,63.02447913662228,2018,Ravens,0.11,58.80%,Brandon Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031177,27.0,8769.0,52.297717417813494,2018,Ravens,0.11,58.80%,Brent Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034285,22.0,66917.0,17.011239353891337,2018,Ravens,0.11,58.80%,Zach Sieler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033376,24.0,48862.0,0.0,2018,Ravens,0.11,58.80%,Patrick Ricard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032574,25.0,11101.0,0.0,2018,Ravens,0.11,58.80%,Michael Pierce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032409,24.0,10766.0,0.0,2018,Ravens,0.11,58.80%,Willie Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034195,23.0,MISSING,0.0,2018,Ravens,0.11,58.80%,Christian LaCouture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031296,26.0,8652.0,290.13933319069133,2018,Ravens,0.11,58.80%,C.J. Mosley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033283,23.0,11802.0,223.11170867187823,2018,Ravens,0.11,58.80%,Tyus Bowser,ED,164.0,15.0,1.0,0.0,0.0,0.0,3.0,0.0,63.8,82.6,64.4,56.6,73.6,0.0,10.0,0.0,0.0,1.0,1.0,80.0,53.0,153.0,153.0,0.0,1.0,1.0,0.0,11.0,10463.2,MISSING
00-0033915,24.0,11833.0,141.3550297047886,2018,Ravens,0.11,58.80%,Tim Williams,ED,120.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,74.2,40.2,66.9,80.1,76.7,1.0,4.0,0.0,0.0,1.0,2.0,77.0,32.0,118.0,117.0,0.0,6.0,5.0,1.0,7.0,8904.0,MISSING
00-0034266,23.0,51029.0,89.16640637281117,2018,Ravens,0.11,58.80%,Kenny Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031576,25.0,9555.0,66.05609851368895,2018,Ravens,0.11,58.80%,Za'Darius Smith,ED,691.0,16.0,14.0,1.0,0.0,1.0,3.0,0.0,71.0,25.5,79.3,53.8,78.8,17.0,33.0,2.9,1.0,6.0,10.0,458.0,201.0,677.0,399.0,159.0,20.0,20.0,3.0,60.0,49061.0,MISSING
00-0032415,26.0,10780.0,56.20267655894157,2018,Ravens,0.11,58.80%,Matthew Judon,ED,674.0,16.0,8.0,4.0,0.0,1.0,3.0,0.0,66.1,30.3,69.5,68.5,57.7,13.0,21.0,12.8,5.0,5.0,8.0,348.0,207.0,625.0,623.0,2.0,23.0,26.0,5.0,42.0,44551.399999999994,MISSING
00-0022161,35.0,1326.0,13.290240208235048,2018,Ravens,0.11,58.80%,Terrell Suggs,ED,743.0,16.0,9.0,5.0,1.0,1.0,3.0,1.0,71.1,48.1,73.6,64.9,43.4,7.0,39.0,22.9,8.0,4.0,8.0,443.0,233.0,730.0,723.0,6.0,20.0,18.0,7.0,54.0,52827.3,75.4805700712589
00-0033368,24.0,12083.0,0.0,2018,Ravens,0.11,58.80%,Bam Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032573,26.0,11100.0,0.0,2018,Ravens,0.11,58.80%,Patrick Onwuasor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034787,23.0,29456.0,0.0,2018,Ravens,0.11,58.80%,Chris Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034190,23.0,MISSING,0.0,2018,Ravens,0.11,58.80%,Alvin Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034344,21.0,50291.0,471.0858004294942,2018,Saints,0.13,77.80%,Marcus Davenport,ED,416.0,13.0,5.0,0.0,0.0,1.0,20.0,0.0,71.8,57.5,63.6,77.0,80.8,8.0,15.0,5.6,1.0,3.0,5.0,265.0,138.0,413.0,377.0,22.0,15.0,12.0,3.0,28.0,29868.8,MISSING
00-0032759,24.0,10646.0,410.5564269384125,2018,Saints,0.13,77.80%,Sheldon Rankins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033935,23.0,11858.0,102.10120125798542,2018,Saints,0.13,77.80%,Trey Hendrickson,ED,136.0,5.0,1.0,0.0,1.0,0.0,20.0,0.0,70.0,46.6,64.5,68.0,75.5,3.0,7.0,0.0,0.0,1.0,0.0,78.0,55.0,135.0,118.0,12.0,4.0,7.0,0.0,10.0,9520.0,MISSING
00-0027962,29.0,6176.0,100.28619439958835,2018,Saints,0.13,77.80%,Cameron Jordan,ED,884.0,16.0,7.0,3.0,1.0,1.0,20.0,1.0,89.7,79.2,80.3,87.4,73.7,9.0,45.0,6.7,3.0,2.0,12.0,580.0,272.0,877.0,802.0,51.0,38.0,35.0,7.0,66.0,79294.8,MISSING
00-0033051,25.0,10754.0,74.6907848533649,2018,Saints,0.13,77.80%,David Onyemata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030503,27.0,7885.0,56.03432730956045,2018,Saints,0.13,77.80%,Alex Okafor,ED,658.0,16.0,11.0,1.0,0.0,0.0,20.0,1.0,71.5,91.2,62.2,69.9,57.4,7.0,27.0,10.8,4.0,0.0,5.0,424.0,200.0,649.0,591.0,38.0,19.0,22.0,0.0,39.0,47047.0,MISSING
00-0031947,25.0,9587.0,46.12289473310628,2018,Saints,0.13,77.80%,Tyeler Davison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029208,28.0,7459.0,0.0,2018,Saints,0.13,77.80%,Tyrunn Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032056,MISSING,9477.0,0.0,2018,Saints,0.13,77.80%,Hau'oli Kikaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031403,26.0,8709.0,0.0,2018,Saints,0.13,77.80%,Jay Bromley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034318,22.0,48889.0,0.0,2018,Saints,0.13,77.80%,Henry Mondeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034009,25.0,MISSING,0.0,2018,Saints,0.13,77.80%,Alex Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027495,MISSING,6112.0,0.0,2018,Saints,0.13,77.80%,George Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034089,23.0,MISSING,0.0,2018,Saints,0.13,77.80%,Tomasi Laulile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034325,23.0,48935.0,0.0,2018,Saints,0.13,77.80%,Taylor Stallworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033914,23.0,11831.0,144.6998849461099,2018,Saints,0.13,77.80%,Alex Anzalone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030278,27.0,7819.0,141.54276830920938,2018,Saints,0.13,77.80%,Manti Te'o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033939,25.0,11863.0,96.0227175946054,2018,Saints,0.13,77.80%,Vince Biegel,ED,3.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,59.4,66.1,59.1,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,178.2,MISSING
00-0029607,29.0,7079.0,58.05582800961685,2018,Saints,0.13,77.80%,Demario Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030463,27.0,7930.0,33.18452900093269,2018,Saints,0.13,77.80%,A.J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033140,23.0,MISSING,0.0,2018,Saints,0.13,77.80%,Darnell Sankey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028834,30.0,7003.0,0.0,2018,Saints,0.13,77.80%,Craig Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030752,26.0,9336.0,0.0,2018,Saints,0.13,77.80%,Jay Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034724,MISSING,MISSING,0.0,2018,Saints,0.13,77.80%,KeShun Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034117,23.0,MISSING,0.0,2018,Saints,0.13,77.80%,Colton Jumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030555,28.0,7785.0,376.3039083400008,2018,Seahawks,0.1,58.80%,Dion Jordan,ED,295.0,12.0,3.0,1.0,0.0,1.0,29.0,0.0,68.0,68.3,57.0,78.2,70.0,5.0,10.0,10.0,2.0,1.0,2.0,196.0,96.0,295.0,262.0,29.0,9.0,15.0,3.0,17.0,20060.0,MISSING
00-0032387,25.0,10683.0,195.39658709682783,2018,Seahawks,0.1,58.80%,Jarran Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
