,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
1539,Teven Jenkins,CHI,G,100.0,0,6,80.7,65.9,82.2,0,10,284,100.0,100.0,97.5,3,12,2,576,0,0,0,576,304,304,576,0,272,0,Bears,2022,46483.200000000004,
1540,Elijah Wilkinson,ATL,G,100.0,0,2,64.3,70.7,64.4,1,8,262,100.0,100.0,97.5,5,11,2,574,0,574,0,574,281,281,0,0,293,0,Falcons,2022,36908.2,
1541,Andrus Peat,NO,G,100.0,0,20,50.6,40.3,55.4,3,9,308,100.0,100.0,97.1,2,15,3,573,0,573,0,573,327,327,0,0,246,0,Saints,2022,28993.8,
1542,Ben Bredeson,NYG,G,100.0,1,21,56.7,52.9,61.0,2,9,301,100.0,100.0,98.2,3,11,0,542,30,502,0,542,322,322,8,0,220,0,Giants,2022,30731.4,
1543,Max Garcia,ARZ,G,100.0,0,1,54.5,51.7,55.2,3,13,335,100.0,100.0,97.3,2,17,1,542,0,384,0,542,357,357,158,0,185,0,Cardinals,2022,29539.0,
1544,Luke Goedeke,TB,G,100.0,0,30,43.7,40.7,47.8,3,17,331,100.0,100.0,96.4,5,22,2,523,0,457,0,523,349,349,0,55,174,11,Buccaneers,2022,22855.100000000002,
1545,Daniel Brunskill,SF,G,100.0,0,28,69.0,76.9,61.5,1,10,273,100.0,100.0,98.0,0,11,0,518,20,108,0,518,290,290,354,36,228,0,49ers,2022,35742.0,
1546,Phil Haynes,SEA,G,100.0,0,29,57.1,60.2,58.1,3,11,308,100.0,100.0,96.4,4,18,4,485,0,88,0,485,332,332,397,0,153,0,Seahawks,2022,27693.5,
1547,Matt Skura,LA,G,100.0,0,26,48.3,68.1,41.0,1,9,252,100.0,100.0,96.8,2,13,3,466,0,466,0,466,264,264,0,0,202,0,Rams,2022,22507.8,
1548,Calvin Throckmorton,NO,G,100.0,0,20,38.4,45.5,42.8,1,14,256,100.0,100.0,95.9,5,18,3,460,0,246,0,460,263,263,212,0,197,2,Saints,2022,17664.0,
1549,Royce Newman,GB,G,100.0,0,12,57.5,54.9,57.6,4,10,260,100.0,100.0,95.8,3,18,4,451,0,6,1,451,271,271,334,109,180,1,Packers,2022,25932.5,
1550,Robert Jones,MIA,G,100.0,0,17,62.0,65.3,61.4,2,6,265,100.0,100.0,97.4,2,11,3,449,0,431,0,449,280,280,18,0,169,0,Dolphins,2022,27838.0,
1551,Alijah Vera-Tucker,NYJ,G,100.0,1,22,71.8,61.4,76.5,3,12,262,100.0,100.0,96.8,1,16,1,432,0,0,70,432,276,276,232,130,156,0,Jets,2022,31017.6,
1552,Alaric Jackson,LA,G,100.0,1,26,64.1,69.0,58.2,1,11,266,100.0,100.0,97.0,2,14,2,422,0,0,166,422,272,272,256,0,150,0,Rams,2022,27050.199999999997,
1553,Michael Schofield III,CHI,G,100.0,0,6,66.9,75.0,62.7,0,7,190,100.0,100.0,97.6,2,8,1,418,0,153,0,418,205,205,262,1,213,2,Bears,2022,27964.2,
1554,Dan Skipper,DET,G,99.2,0,11,43.9,19.6,54.6,3,12,188,98.4,98.5,93.9,1,19,4,384,0,284,0,387,203,206,60,1,181,38,Lions,2022,16989.3,
1555,Nick Gates,NYG,G,99.7,2,21,60.3,69.3,59.0,2,7,212,99.5,99.6,97.4,4,10,1,367,132,213,0,368,229,230,0,0,138,21,Giants,2022,22190.399999999998,
1556,Greg Van Roten,BUF,G,100.0,1,4,57.6,60.4,58.6,0,10,213,100.0,100.0,97.7,3,10,0,354,159,1,0,354,229,229,194,0,125,0,Bills,2022,20390.4,
1557,Cody Ford,ARZ,G,100.0,1,1,41.2,46.0,39.0,1,16,217,100.0,100.0,94.7,2,20,3,350,0,318,0,350,242,242,0,32,108,0,Cardinals,2022,14420.000000000002,
1558,Oday Aboushi,LA,G,100.0,1,26,65.2,60.0,65.9,0,3,186,100.0,100.0,98.1,2,5,2,339,0,0,0,339,193,193,339,0,146,0,Rams,2022,22102.8,
1559,Bobby Evans,LA,G,100.0,0,26,29.8,16.4,45.4,4,13,194,100.0,100.0,92.0,3,24,7,314,0,266,41,314,203,203,0,4,111,3,Rams,2022,9357.2,
1560,Ben Bartch,JAX,G,100.0,0,15,60.5,66.0,58.6,4,3,157,100.0,100.0,97.8,1,7,0,293,0,293,0,293,166,166,0,0,127,0,Jaguars,2022,17726.5,
1561,Danny Pinter,IND,G,100.0,0,14,44.7,36.2,47.0,3,3,174,100.0,100.0,96.6,1,9,3,292,56,0,0,292,183,183,216,0,109,18,Colts,2022,13052.400000000001,
1562,Saahdiq Charles,WAS,G,100.0,0,32,43.6,29.7,51.3,2,13,156,100.0,100.0,94.6,2,16,1,290,0,3,0,290,168,168,287,0,122,0,Commanders,2022,12644.0,
1563,Joshua Ezeudu,NYG,G,100.0,2,21,46.0,45.9,53.1,4,8,142,100.0,100.0,93.7,3,15,3,290,0,289,0,290,153,153,0,0,137,0,Giants,2022,13340.0,
1564,Nick Allegretti,KC,G,99.3,1,16,52.4,35.4,60.9,4,6,162,98.8,98.9,96.9,1,10,0,284,13,150,0,286,172,174,112,0,112,9,Chiefs,2022,14986.4,
1565,Dillon Radunz,TEN,G,100.0,1,31,40.3,78.1,39.7,2,3,139,100.0,100.0,98.2,6,5,0,280,0,123,15,280,146,146,133,0,134,9,Titans,2022,11284.0,
1566,Lucas Patrick,CHI,G,100.0,0,6,55.9,30.8,62.5,2,12,138,100.0,100.0,93.5,0,16,2,269,10,154,0,269,146,146,105,0,123,0,Bears,2022,15037.1,
1567,Colby Gossett,ATL,G,100.0,1,2,55.3,44.4,59.6,2,7,128,100.0,100.0,96.5,3,9,0,267,0,261,0,267,135,135,4,0,132,2,Falcons,2022,14765.099999999999,
1568,Justin Pugh,ARZ,G,100.0,0,1,61.0,52.5,62.4,0,8,162,100.0,100.0,97.5,0,8,0,263,0,263,0,263,173,173,0,0,90,0,Cardinals,2022,16043.0,
1569,David Edwards,LA,G,100.0,0,26,58.2,27.8,75.6,3,4,151,100.0,100.0,95.7,1,10,3,230,0,230,0,230,152,152,0,0,78,0,Rams,2022,13386.0,
1570,Logan Stenberg,DET,G,100.0,0,11,39.3,15.0,57.2,5,5,128,100.0,100.0,94.5,3,12,2,228,0,0,0,228,130,130,228,0,98,0,Lions,2022,8960.4,
1571,Chandler Brewer,LA,G,100.0,0,26,55.6,61.7,54.2,1,5,127,100.0,100.0,97.6,1,6,0,228,0,0,0,228,133,133,228,0,95,0,Rams,2022,12676.800000000001,
1572,Lecitus Smith,ARZ,G,100.0,0,1,44.8,38.1,46.6,3,7,140,100.0,100.0,95.0,2,12,2,210,0,8,0,210,145,145,202,0,65,0,Cardinals,2022,9408.0,
1573,Jordan Roos,TEN,G,100.0,0,31,52.7,24.6,61.0,5,5,105,100.0,100.0,95.2,0,10,0,202,0,0,0,202,108,108,202,0,94,0,Titans,2022,10645.400000000001,
1574,Matt Farniok,DAL,G,98.4,0,9,39.1,31.4,41.7,6,7,105,97.2,97.4,93.8,1,13,0,188,0,173,0,191,112,115,2,0,76,1,Cowboys,2022,7468.1,
1575,John Simpson,LV,G,100.0,2,23,59.5,57.4,58.3,3,2,107,100.0,100.0,97.7,2,5,0,181,0,126,0,181,113,113,55,0,68,0,Raiders,2022,10769.5,
1576,Quinn Bailey,DEN,G,100.0,0,10,56.3,62.6,54.9,1,4,93,100.0,100.0,96.2,1,6,1,162,0,111,0,162,104,104,0,50,58,1,Broncos,2022,9120.6,
1577,Matt Hennessy,ATL,G,100.0,2,2,75.4,69.0,82.6,0,2,75,100.0,100.0,96.0,3,4,2,157,0,157,0,157,76,76,0,0,81,0,Falcons,2022,11837.800000000001,
1578,Rashaad Coward,ARZ,G,100.0,1,1,46.7,66.4,37.7,1,3,94,100.0,100.0,97.9,1,4,0,155,0,155,0,155,96,96,0,0,59,0,Cardinals,2022,7238.5,
1579,Kayode Awosika,DET,G,100.0,0,11,50.4,41.6,52.6,3,2,89,100.0,100.0,96.1,0,6,1,155,0,0,0,155,93,93,154,0,62,1,Lions,2022,7812.0,
1580,Justin McCray,HST,G,100.0,1,13,41.4,25.4,55.4,3,8,102,100.0,100.0,94.6,3,11,0,151,0,110,0,151,108,108,41,0,43,0,Texans,2022,6251.4,
1581,Jack Anderson,NYG,G,100.0,0,21,47.9,49.6,55.2,2,3,91,100.0,100.0,96.2,2,6,1,148,0,64,0,148,100,100,75,0,48,8,Giants,2022,7089.2,
1582,Bobby Hart,BUF,G,96.0,0,4,52.0,52.9,54.5,0,0,29,85.3,85.3,100.0,0,0,0,120,0,22,6,125,29,34,0,0,91,97,Bills,2022,6500.0,
1583,Dan Feeney,NYJ,G,100.0,1,22,51.8,64.1,56.5,0,2,64,100.0,100.0,96.9,3,3,1,109,0,2,0,109,67,67,103,0,42,2,Jets,2022,5646.2,
1584,Sua Opeta,PHI,G,100.0,1,24,38.1,57.1,40.8,0,3,42,100.0,100.0,96.4,2,3,0,92,0,61,0,92,43,43,31,0,49,0,Eagles,2022,3505.2000000000003,
1585,Ben Cleveland,BLT,G,100.0,0,3,67.6,72.3,62.8,0,1,53,100.0,100.0,97.2,0,2,1,92,0,0,0,92,57,57,92,0,35,0,Ravens,2022,6219.2,
1586,Luke Wattenberg,DEN,G,100.0,0,10,33.7,20.8,40.1,0,3,54,100.0,100.0,91.7,0,6,3,90,25,30,0,90,55,55,34,0,35,1,Broncos,2022,3033.0000000000005,
1587,Lester Cotton,LV,G,100.0,0,23,56.8,79.1,43.8,1,1,60,100.0,100.0,98.3,0,2,0,90,0,0,0,90,63,63,90,0,27,0,Raiders,2022,5112.0,
1588,Lewis Kidd,NO,G,98.7,0,20,29.6,12.5,41.0,0,2,41,97.6,97.7,95.1,0,3,1,77,0,62,1,78,43,44,1,0,34,14,Saints,2022,2308.8,
1589,Laurent Duvernay-Tardif,NYJ,G,100.0,0,22,42.0,25.3,50.1,2,6,50,100.0,100.0,90.0,0,9,1,70,0,0,0,70,51,51,70,0,19,0,Jets,2022,2940.0,
1590,Jake Hanson,GB,G,100.0,0,12,47.2,20.6,61.0,0,3,49,100.0,100.0,94.9,0,4,1,69,3,0,0,69,50,50,66,0,19,0,Packers,2022,3256.8,
1591,Hroniss Grasu,LV,G,100.0,0,23,56.1,63.2,59.4,0,3,41,100.0,100.0,93.9,2,4,1,68,0,0,0,68,44,44,68,0,24,0,Raiders,2022,3814.8,
1592,Chris Paul,WAS,G,100.0,0,32,55.6,56.9,55.0,0,1,25,100.0,100.0,98.0,1,1,0,66,0,66,0,66,28,28,0,0,38,0,Commanders,2022,3669.6,
1593,Dieter Eiselen,CHI,G,100.0,0,6,45.5,31.9,50.5,0,5,38,100.0,100.0,93.4,0,5,0,62,3,20,0,62,41,41,39,0,21,0,Bears,2022,2821.0,
1594,Jimmy Morrissey,HST,G,100.0,0,13,54.4,67.4,50.5,1,1,28,100.0,100.0,96.4,0,2,0,57,1,56,0,57,30,30,0,0,27,0,Texans,2022,3100.7999999999997,
1595,Chuma Edoga,ATL,G,100.0,0,2,77.8,62.5,84.9,0,1,22,100.0,100.0,97.7,1,1,0,55,0,55,0,55,26,26,0,0,29,0,Falcons,2022,4279.0,
1596,Michael Jordan,CAR,G,100.0,0,5,32.5,25.6,38.4,0,2,18,100.0,100.0,83.3,0,4,2,54,0,53,0,54,19,19,0,0,35,1,Panthers,2022,1755.0,
1597,Trystan Colon,BLT,G,100.0,0,3,72.0,75.7,68.0,0,1,17,100.0,100.0,97.1,0,1,0,49,2,0,0,49,17,17,47,0,32,0,Ravens,2022,3528.0,
1598,Cade Mays,CAR,G,90.2,0,5,62.6,51.4,64.0,0,0,11,68.8,68.8,90.9,0,1,1,46,0,0,0,51,11,16,33,0,35,0,Panthers,2022,3192.6,
1599,John Molchon,TB,G,100.0,0,30,62.3,86.1,52.3,0,0,26,100.0,100.0,100.0,0,0,0,42,0,26,0,42,26,26,16,0,16,0,Buccaneers,2022,2616.6,
1600,Jordan Meredith,LV,G,100.0,0,23,63.8,68.4,59.6,0,1,29,100.0,100.0,94.8,0,2,1,41,0,41,0,41,31,31,0,0,10,0,Raiders,2022,2615.7999999999997,
1601,Blake Hance,JAX,G,100.0,0,15,48.7,55.6,45.8,1,1,21,100.0,100.0,95.2,0,2,0,39,0,13,0,39,21,21,23,3,18,0,Jaguars,2022,1899.3000000000002,
1602,Shane Lemieux,NYG,G,100.0,0,21,29.4,0.0,46.9,1,3,22,100.0,100.0,86.4,0,5,1,39,0,39,0,39,24,24,0,0,15,0,Giants,2022,1146.6,
1603,Andre Dillard,PHI,G,100.0,0,24,67.9,84.7,63.1,0,0,10,100.0,100.0,100.0,0,0,0,37,0,22,4,37,11,11,11,0,26,0,Eagles,2022,2512.3,
1604,Tommy Doyle,BUF,G,100.0,0,4,51.4,39.2,56.6,0,1,27,100.0,100.0,98.1,0,1,0,36,0,0,0,36,28,28,33,0,8,3,Bills,2022,1850.3999999999999,
1605,Kyle Hinton,MIN,G,100.0,0,18,70.1,81.7,65.5,0,0,15,100.0,100.0,100.0,0,0,0,34,0,33,0,34,15,15,0,0,19,1,Vikings,2022,2383.3999999999996,
1606,Jake Curhan,SEA,G,97.1,0,29,31.2,0.0,46.6,1,0,9,90.0,91.7,83.3,0,2,1,33,0,0,0,34,11,12,24,0,22,8,Seahawks,2022,1060.8,
1607,Ja'Tyre Carter,CHI,G,100.0,0,6,62.6,83.9,55.0,0,0,19,100.0,100.0,100.0,0,0,0,31,0,0,0,31,19,19,31,0,12,0,Bears,2022,1940.6000000000001,
1608,Tom Compton,DEN,G,100.0,0,10,46.6,48.5,46.9,0,0,18,100.0,100.0,83.3,1,3,3,30,0,0,0,30,18,18,30,0,12,0,Broncos,2022,1398.0,
1609,Max Scharping,CIN,G,100.0,0,7,60.5,16.1,72.7,0,0,5,100.0,100.0,100.0,2,0,0,30,0,0,0,30,6,6,21,0,24,9,Bengals,2022,1815.0,
1610,Wyatt Davis,NYG,G,100.0,0,21,56.5,51.0,57.4,0,2,17,100.0,100.0,94.1,0,2,0,29,0,28,0,29,18,18,0,1,11,0,Giants,2022,1638.5,
1611,Netane Muti,LV,G,100.0,0,23,64.3,68.7,60.7,0,0,20,100.0,100.0,100.0,1,0,0,28,0,28,0,28,23,23,0,0,5,0,Raiders,2022,1800.3999999999999,
1612,Drew Forbes,CLV,G,100.0,0,8,63.1,72.8,58.4,0,1,11,100.0,100.0,95.5,0,1,0,19,0,0,0,19,12,12,15,0,7,0,Browns,2022,1198.9,
1613,K.C. McDermott,HST,G,100.0,0,13,21.6,0.0,79.1,0,2,15,100.0,100.0,86.7,1,3,1,19,0,2,0,19,15,15,17,0,4,0,Texans,2022,410.40000000000003,
1614,Brenden Jaimes,LAC,G,100.0,0,27,26.9,0.0,60.0,2,3,16,100.0,100.0,84.4,1,5,0,18,7,3,0,18,17,17,8,0,1,0,Chargers,2022,484.2,
1615,Cole Van Lanen,JAX,G,100.0,0,15,40.1,0.0,57.5,0,1,7,100.0,100.0,78.6,0,2,1,18,0,6,0,18,7,7,11,0,11,1,Jaguars,2022,721.8000000000001,
1616,Nick Zakelj,SF,G,100.0,0,28,53.7,,54.5,0,0,0,,,,0,0,0,12,0,12,0,12,0,0,0,0,12,0,49ers,2022,644.4000000000001,
1617,Ike Boettger,BUF,G,100.0,0,4,62.8,78.8,59.9,0,0,4,100.0,100.0,100.0,0,0,0,6,0,0,0,6,4,4,6,0,2,0,Bills,2022,376.79999999999995,
1618,Xavier Newman,TEN,G,100.0,0,31,69.0,,67.4,0,0,0,,,,0,0,0,4,0,4,0,4,0,0,0,0,4,0,Titans,2022,276.0,
1619,Tremayne Anchrum Jr.,LA,G,100.0,0,26,60.0,68.6,60.0,0,0,1,100.0,100.0,100.0,0,0,0,2,0,0,0,2,1,1,2,0,1,0,Rams,2022,120.0,
1620,Zach Thomas,LA,G,100.0,0,26,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,1,0,1,0,Rams,2022,60.0,
1621,Wes Martin,WAS,G,100.0,0,32,60.0,70.0,,0,0,1,100.0,100.0,100.0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,Commanders,2022,60.0,
1622,Trey Smith,KC,G,100.0,2,16,74.6,68.1,76.2,5,36,855,100.0,100.0,97.4,11,43,2,1374,0,0,0,1374,912,912,1373,0,462,0,Chiefs,2023,102500.4,61.299731062303906
1623,O'Cyrus Torrence,BUF,G,100.0,1,4,54.9,48.2,58.1,4,39,730,100.0,100.0,96.6,6,46,3,1307,0,0,0,1307,775,775,1307,0,532,0,Bills,2023,71754.3,71.13172817281729
1624,Connor McGovern,BUF,G,100.0,1,4,55.4,73.8,44.5,4,22,729,100.0,100.0,97.9,4,28,2,1278,0,1278,0,1278,774,774,0,0,504,0,Bills,2023,70801.2,49.92159320663162
1625,Graham Glasgow,DET,G,100.0,0,11,74.9,54.8,82.1,8,35,702,100.0,100.0,96.5,5,46,3,1262,189,75,0,1262,735,735,998,0,527,0,Lions,2023,94523.8,65.92253032928942
1626,Wyatt Teller,CLV,G,100.0,2,8,72.7,67.3,74.0,4,20,712,100.0,100.0,97.3,6,31,7,1254,0,1,0,1254,759,759,1253,0,495,0,Browns,2023,91165.8,64.57925892453683
1627,John Simpson,BLT,G,100.0,1,3,56.3,59.2,57.2,7,23,677,100.0,100.0,97.6,13,31,1,1242,0,1242,0,1242,720,720,0,0,522,0,Ravens,2023,69924.59999999999,57.925617870722434
1628,Cody Mauch,TB,G,100.0,1,30,43.9,52.1,37.6,7,42,730,100.0,100.0,95.5,5,57,8,1236,0,0,0,1236,779,779,1236,0,457,0,Buccaneers,2023,54260.4,72.58630319148935
1629,Shaq Mason,HST,G,100.0,0,13,65.6,64.7,65.8,1,32,715,100.0,100.0,97.3,8,36,3,1221,0,0,0,1221,767,767,1221,0,454,0,Texans,2023,80097.59999999999,57.68227589029881
1630,Joe Thuney,KC,G,100.0,0,16,74.9,84.5,65.8,6,27,759,100.0,100.0,97.6,2,35,2,1212,1,1186,25,1212,809,809,0,0,403,0,Chiefs,2023,90778.8,44.693927576601666
1631,Steve Avila,LA,G,100.0,0,26,60.5,65.0,56.0,7,25,676,100.0,100.0,97.3,2,34,2,1205,0,1205,0,1205,726,726,0,0,479,0,Rams,2023,72902.5,67.47144840351689
1632,Jamaree Salyer,LAC,G,100.0,0,27,54.2,61.2,49.4,8,25,711,100.0,100.0,96.6,3,41,8,1144,0,0,0,1144,754,754,1144,0,390,0,Chargers,2023,62004.8,
1633,Quenton Nelson,IND,G,100.0,0,14,70.8,80.3,63.4,3,17,643,100.0,100.0,98.3,6,21,1,1141,0,1141,0,1141,686,686,0,0,455,0,Colts,2023,80782.8,
1634,Matthew Bergeron,ATL,G,100.0,0,2,59.1,57.1,59.6,8,19,599,100.0,100.0,96.7,4,33,6,1127,0,1127,0,1127,632,632,0,0,495,0,Falcons,2023,66605.7,
1635,Will Fries,IND,G,100.0,1,14,61.2,65.4,59.7,4,22,634,100.0,100.0,97.3,9,30,4,1125,0,0,0,1125,677,677,1125,0,448,0,Colts,2023,68850.0,
1636,Will Hernandez,ARZ,G,100.0,0,1,66.2,70.2,60.6,6,19,621,100.0,100.0,97.3,1,29,4,1109,0,0,0,1109,671,671,1109,0,438,0,Cardinals,2023,73415.8,
1637,Joel Bitonio,CLV,G,100.0,1,8,67.9,71.0,60.8,4,28,624,100.0,100.0,97.0,4,35,3,1107,0,1107,0,1107,665,665,0,0,442,0,Browns,2023,75165.3,
1638,Isaac Seumalo,PIT,G,100.0,0,25,73.9,66.4,73.1,5,23,590,100.0,100.0,97.6,1,28,0,1104,0,1104,0,1104,631,631,0,0,473,0,Steelers,2023,81585.6,
1639,Sam Cosmi,WAS,G,100.0,0,32,80.6,74.0,80.9,4,26,736,100.0,100.0,97.8,4,31,1,1103,0,0,0,1103,777,777,1103,0,326,0,Commanders,2023,88901.79999999999,
1640,Landon Dickerson,PHI,G,100.0,2,24,69.4,76.9,66.9,5,28,638,100.0,100.0,96.6,9,38,5,1102,35,1067,0,1102,668,668,0,0,434,0,Eagles,2023,76478.8,
1641,Kevin Zeitler,BLT,G,100.0,1,3,71.6,82.3,62.4,1,17,608,100.0,100.0,98.0,4,21,3,1101,0,0,0,1101,650,650,1101,0,451,0,Ravens,2023,78831.59999999999,
1642,Laken Tomlinson,NYJ,G,100.0,0,22,55.0,60.6,49.6,10,34,692,100.0,100.0,95.8,3,51,7,1099,0,1099,0,1099,733,733,0,0,366,0,Jets,2023,60445.0,
1643,Cordell Volson,CIN,G,100.0,1,7,58.3,46.7,64.0,6,27,694,100.0,100.0,96.9,3,38,5,1087,0,1087,0,1087,730,730,0,0,357,0,Bengals,2023,63372.1,
1644,Brandon Scherff,JAX,G,100.0,0,15,67.3,78.7,61.1,2,11,671,100.0,100.0,98.7,5,15,2,1079,0,0,0,1079,710,710,1079,0,369,0,Jaguars,2023,72616.7,
1645,Ben Powers,DEN,G,100.0,0,10,61.5,62.1,59.7,2,25,603,100.0,100.0,97.1,3,31,4,1068,0,1067,0,1068,649,649,0,0,419,0,Broncos,2023,65682.0,
1646,Chris Lindstrom,ATL,G,100.0,2,2,87.6,78.6,87.5,2,10,574,100.0,100.0,98.4,7,15,3,1066,0,0,1,1066,606,606,1065,0,460,0,Falcons,2023,93381.59999999999,
1647,Alex Cappa,CIN,G,100.0,0,7,64.9,58.6,67.3,7,24,681,100.0,100.0,97.1,4,35,4,1066,0,0,0,1066,716,716,1066,0,350,0,Bengals,2023,69183.40000000001,
1648,Cesar Ruiz,NO,G,100.0,0,20,51.2,58.3,46.3,2,20,582,100.0,100.0,97.3,2,27,5,1050,0,0,0,1050,603,603,1036,14,447,0,Saints,2023,53760.0,
1649,Aaron Banks,SF,G,100.0,2,28,52.8,50.2,55.8,8,28,565,100.0,100.0,96.8,8,36,0,1042,0,1042,0,1042,597,597,0,0,445,0,49ers,2023,55017.6,
1650,Dylan Parham,LV,G,100.0,0,23,60.4,61.8,57.6,5,20,605,100.0,100.0,97.8,5,26,1,1042,82,959,0,1042,633,633,0,0,409,0,Raiders,2023,62936.799999999996,
1651,Quinn Meinerz,DEN,G,100.0,0,10,83.7,67.8,88.7,5,16,588,100.0,100.0,97.9,4,23,2,1038,0,0,0,1038,634,634,1037,0,404,0,Broncos,2023,86880.6,
1652,Tyler Smith,DAL,G,100.0,3,9,74.4,70.2,80.7,2,14,635,100.0,100.0,98.6,13,17,1,1037,0,1036,0,1037,682,682,0,0,355,0,Cowboys,2023,77152.8,
1653,Greg Van Roten,LV,G,100.0,0,23,75.3,77.4,68.5,3,13,598,100.0,100.0,97.8,0,21,5,1025,0,0,0,1025,626,626,1024,0,399,0,Raiders,2023,77182.5,
1654,Elgton Jenkins,GB,G,100.0,1,12,63.8,78.3,56.4,7,21,575,100.0,100.0,97.6,5,28,0,1019,0,1019,0,1019,605,605,0,0,414,0,Packers,2023,65012.2,
1655,Ben Bredeson,NYG,G,100.0,2,21,42.5,42.4,41.9,1,33,604,100.0,100.0,96.4,6,39,5,1014,346,189,0,1014,641,641,479,0,373,0,Giants,2023,43095.0,
1656,James Daniels,PIT,G,100.0,1,25,61.1,60.5,58.6,7,16,539,100.0,100.0,97.7,3,24,1,1010,0,0,0,1010,576,576,1010,0,434,0,Steelers,2023,61711.0,
1657,Jon Runyan,GB,G,100.0,1,12,56.5,62.4,53.2,6,14,572,100.0,100.0,97.9,6,22,2,1009,3,0,0,1009,605,605,1006,0,404,0,Packers,2023,57008.5,
1658,Zion Johnson,LAC,G,100.0,0,27,57.6,58.8,57.2,7,22,623,100.0,100.0,97.0,6,33,4,1006,0,1006,0,1006,661,661,0,0,345,0,Chargers,2023,57945.6,
1659,Zack Martin,DAL,G,100.0,2,9,68.0,75.1,62.3,9,11,609,100.0,100.0,97.7,3,24,4,1003,0,0,0,1003,655,655,1003,0,348,0,Cowboys,2023,68204.0,
1660,Ed Ingram,MIN,G,100.0,1,18,59.5,60.9,59.1,15,22,597,100.0,100.0,96.1,7,42,5,958,0,0,0,958,640,640,958,0,318,0,Vikings,2023,57001.0,
1661,Kevin Dotson,LA,G,100.0,0,26,84.4,66.8,88.4,8,12,521,100.0,100.0,97.3,2,24,4,939,0,0,0,939,561,561,939,0,378,0,Rams,2023,79251.6,
1662,James Hurst,NO,G,100.0,1,20,58.7,58.9,56.9,3,16,521,100.0,100.0,97.6,4,22,3,931,0,820,22,931,539,539,89,0,392,0,Saints,2023,54649.700000000004,
1663,Damien Lewis,SEA,G,100.0,0,29,59.6,63.0,57.9,1,25,566,100.0,100.0,97.2,4,29,3,926,0,926,0,926,610,610,0,0,316,0,Seahawks,2023,55189.6,
1664,Spencer Burford,SF,G,100.0,1,28,50.3,26.7,62.9,4,28,457,100.0,100.0,95.4,9,37,5,900,0,0,0,900,490,490,874,26,410,0,49ers,2023,45270.0,
1665,Jonah Jackson,DET,G,100.0,2,11,61.0,60.7,60.3,8,17,456,100.0,100.0,96.8,5,27,2,881,0,881,0,881,480,480,0,0,401,0,Lions,2023,53741.0,
1666,Peter Skoronski,TEN,G,100.0,0,31,61.6,63.5,58.6,7,20,483,100.0,100.0,96.2,1,32,5,863,0,862,0,863,521,521,0,0,342,0,Titans,2023,53160.8,
1667,Aaron Stinnie,TB,G,100.0,0,30,56.5,53.7,58.9,2,27,501,100.0,100.0,96.5,4,32,3,851,0,850,0,851,535,535,0,0,316,1,Buccaneers,2023,48081.5,
1668,Cody Whitehair,CHI,G,100.0,0,6,45.0,55.0,42.4,4,15,438,100.0,100.0,97.1,2,22,3,787,87,666,0,787,454,454,34,0,333,0,Bears,2023,35415.0,
1669,Sidy Sow,NE,G,100.0,0,19,64.4,46.3,71.3,4,18,470,100.0,100.0,96.6,2,27,5,772,0,0,8,772,486,486,764,0,286,0,Patriots,2023,49716.8,
1670,Daniel Brunskill,TEN,G,100.0,0,31,67.1,67.7,62.5,5,19,414,100.0,100.0,96.6,1,26,2,768,0,0,0,768,449,449,768,0,319,0,Titans,2023,51532.799999999996,
1671,Justin Pugh,NYG,G,100.0,1,21,41.6,37.8,47.3,2,27,446,100.0,100.0,95.0,5,37,8,763,0,527,236,763,473,473,0,0,290,0,Giants,2023,31740.8,
1672,Ezra Cleveland,JAX,G,100.0,0,15,59.5,57.4,60.4,4,21,492,100.0,100.0,96.8,3,28,3,749,0,723,24,749,526,526,0,0,223,2,Jaguars,2023,44565.5,
1673,Dalton Risner,MIN,G,100.0,1,18,57.1,67.4,50.0,11,19,457,100.0,100.0,96.7,3,30,0,745,0,745,0,745,485,485,0,0,260,0,Vikings,2023,42539.5,
1674,Teven Jenkins,CHI,G,100.0,0,6,72.6,68.6,71.7,3,11,378,100.0,100.0,97.4,4,17,3,731,0,455,0,731,397,397,276,0,334,0,Bears,2023,53070.6,
1675,Cam Jurgens,PHI,G,100.0,1,24,61.4,51.6,64.8,2,22,405,100.0,100.0,96.8,3,25,1,713,6,0,0,713,427,427,707,0,286,0,Eagles,2023,43778.2,
1676,Nate Davis,CHI,G,100.0,5,6,52.9,47.9,55.3,7,21,364,100.0,100.0,95.9,6,29,1,663,0,0,0,663,384,384,663,0,279,0,Bears,2023,35072.7,
1677,Anthony Bradford,SEA,G,100.0,1,29,51.7,38.9,58.5,5,22,394,100.0,100.0,96.3,4,28,1,659,0,0,0,659,419,419,659,0,240,0,Seahawks,2023,34070.3,
