Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year_y,weighted_grade,weighted_average_grade,merge_player_y
2993.0,2993.0,2011.0,Falcons,TE,Michael Palmer,00-0027202,1.0,2010.0,2010.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Falcons,0.08,58.80%,michael palmer,michael palmer,michael palmer,167,Michael Palmer,ATL,TE,3.5,1,76.9,MISSING,0,0,0,16.7,2,3,2,0,41.8,71.1,66.4,77.6,50.3,65.2,75,0,11,14.8,17,115,0,10,83.5,96,23.5,27,114.9,13,1,8.7,10,72,47,4.7,7.2,0.75,17,161,112,2011,7436.800000000001,MISSING,michael palmer
3565.0,3565.0,2011.0,Rams,TE,Michael Hoomanawanui,00-0027732,1.0,2010.0,2010.0,Rams,23.0,132.0,0.141,3.5,40.0,17.68,429.0,72.27813744552853,2011.0,Rams,-0.23,12.50%,michael hoomanawanui,michael hoomanawanui,michael hoomanawanui,168,Michael Hoomanawanui,SL,TE,6.9,0,53.8,MISSING,0,0,0,12.5,1,4,26,0,52.1,69.5,66.5,76.1,47.4,77.1,172,1,27,36.3,81,223,1,7,60.5,135,9.9,22,41.5,13,0,6.7,15,83,62,8.9,11.9,0.61,81,166,209,2011,13898.5,MISSING,michael hoomanawanui
3566.0,3566.0,2011.0,Rams,TE,Billy Bajema,00-0023679,6.0,2005.0,2005.0,49ers,28.0,249.0,0.048,0.0,0.0,1.31,94.0,5.513341659241477,2011.0,Rams,-0.23,12.50%,billy bajema,billy bajema,billy bajema,169,Billy Bajema,SL,TE,6.1,0,69.2,MISSING,0,0,0,18.2,2,2,26,0,38.4,70.6,53.9,56.6,39.1,87.9,211,0,19,55.4,133,240,2,9,41.3,99,4.6,11,82.5,13,0,2.9,7,71,19,2.1,7.9,0.72,133,273,229,2011,12343.1,MISSING,billy bajema
2317.0,2317.0,2011.0,Broncos,TE,Dante Rosario,00-0025542,4.0,2007.0,2007.0,Panthers,26.0,155.0,0.114,2.5,29.0,10.6,344.0,41.24186946552129,2011.0,Broncos,-0.09,50.00%,dante rosario,dante rosario,dante rosario,170,Dante Rosario,DEN,TE,12.6,0,58.3,MISSING,0,0,0,0.0,0,4,10,0,75.6,69.5,63.8,75.9,65.3,63.9,76,0,32,19.3,23,119,0,7,77.3,92,17.6,21,91.3,12,0,10.9,13,117,33,4.7,16.7,1.27,23,63,110,2011,7018.0,MISSING,dante rosario
2618.0,2618.0,2011.0,Chiefs,TE,Jake O'Connell,00-0027154,2.0,2009.0,2009.0,Chiefs,25.0,237.0,0.051,0.0,0.0,1.71,121.0,14.24219053986667,2011.0,Chiefs,-0.1,43.80%,jake oconnell,jake oconnell,jake oconnell,171,Jake O'Connell,KC,TE,4.3,0,58.3,MISSING,0,0,2,0.0,0,4,16,0,75.6,69.5,58.5,53.8,53.5,80.5,128,0,15,42.1,67,159,5,7,54.7,87,8.8,14,68.8,12,0,1.3,2,52,25,3.6,7.4,0.6,67,109,144,2011,8424.0,MISSING,jake oconnell
2750.0,2750.0,2011.0,Commanders,TE,Chris Cooley,00-0022738,7.0,2004.0,2004.0,Commanders,29.0,81.0,0.243,6.6,185.0,54.8,686.0,40.87877120092391,2011.0,Commanders,-0.1,31.30%,chris cooley,chris cooley,chris cooley,172,Chris Cooley,WAS,TE,4.3,0,72.7,MISSING,0,0,0,0.0,0,3,32,0,76.5,71.5,58.0,57.6,58.4,61.1,44,0,17,18.1,13,72,0,8,80.6,58,5.6,4,87.3,11,0,0.0,0,65,40,5.0,8.1,1.12,13,100,48,2011,2784.0,MISSING,chris cooley
2690.0,2690.0,2011.0,Colts,TE,Brody Eldridge,00-0027761,1.0,2010.0,2010.0,Colts,24.0,162.0,0.107,2.2,27.0,9.07,321.0,51.200576879971734,2011.0,Colts,-0.19,12.50%,brody eldridge,brody eldridge,brody eldridge,173,Brody Eldridge,IND,TE,3.5,0,90.0,MISSING,0,0,0,10.0,1,2,14,0,57.0,70.6,56.4,46.6,53.5,93.3,98,0,8,57.1,60,105,4,9,42.9,45,1.9,2,85.4,10,0,0.0,0,45,14,1.6,5.0,1.0,60,183,100,2011,5640.0,MISSING,brody eldridge
2133.0,2133.0,2011.0,Bears,TE,Matt Spaeth,00-0025464,4.0,2007.0,2007.0,Steelers,27.0,77.0,0.254,6.9,205.0,59.85,713.0,105.78461568856078,2011.0,Bears,-0.07,50.00%,matt spaeth,matt spaeth,matt spaeth,174,Matt Spaeth,CHI,TE,7.0,0,70.0,MISSING,0,0,0,0.0,0,4,6,0,75.6,69.5,78.0,66.9,67.7,82.5,132,1,13,56.9,91,160,1,7,41.3,66,8.1,13,81.3,10,2,3.1,5,50,21,3.0,7.1,0.76,91,202,150,2011,11700.0,MISSING,matt spaeth
3308.0,3308.0,2011.0,Packers,TE,Tom Crabtree,00-0026878,2.0,2009.0,2009.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Packers,0.18,88.20%,tom crabtree,tom crabtree,tom crabtree,175,Tom Crabtree,GB,TE,6.7,0,66.7,MISSING,0,0,0,25.0,2,4,12,0,29.8,68.8,51.0,65.1,47.4,60.5,92,0,15,37.5,57,152,2,6,61.2,93,9.2,14,112.3,9,1,6.6,10,38,21,3.5,6.3,0.41,57,181,116,2011,5916.0,MISSING,tom crabtree
3690.0,3690.0,2011.0,Saints,TE,David Thomas,00-0024301,5.0,2006.0,2006.0,Patriots,28.0,86.0,0.229,6.2,160.0,49.08,654.0,69.65762943125902,2011.0,Saints,0.21,77.80%,david thomas,dave thomas,dave thomas,176,Dave Thomas,NO,TE,3.4,0,55.6,MISSING,0,0,0,0.0,0,0,20,0,73.4,68.0,42.6,69.5,38.9,57.9,44,0,8,31.6,24,76,1,5,65.8,50,11.8,9,60.9,9,0,14.5,11,16,12,2.4,3.2,0.32,24,69,64,2011,2726.4,MISSING,dave thomas
2191.0,2191.0,2011.0,Bengals,TE,Colin Cochart,00-0028550,0.0,2011.0,2011.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Bengals,0.0,52.90%,colin cochart,colin cochart,colin cochart,177,Colin Cochart,CIN,TE,5.8,0,62.5,MISSING,0,0,0,0.0,0,3,7,0,73.4,68.0,60.0,46.7,55.4,72.1,62,0,25,36.0,31,86,1,5,55.8,48,14.0,12,116.7,8,1,1.2,1,44,23,4.6,8.8,0.92,31,156,75,2011,4500.0,MISSING,colin cochart
3123.0,3123.0,2011.0,Jaguars,TE,Colin Cloherty,00-0026669,2.0,2009.0,2009.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Jaguars,-0.14,31.30%,colin cloherty,colin cloherty,colin cloherty,178,Colin Cloherty,JAX,TE,6.9,1,50.0,MISSING,0,0,0,20.0,1,3,15,0,41.6,67.0,67.2,73.3,60.2,50.0,22,0,21,9.1,4,44,0,4,90.9,40,50.0,22,73.4,8,0,0.0,0,57,30,7.5,14.3,1.43,4,18,44,2011,2956.8,MISSING,colin cloherty
3821.0,3821.0,2011.0,Steelers,TE,Weslye Saunders,00-0028270,0.0,2011.0,2011.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Steelers,0.13,70.60%,weslye saunders,weslye saunders,weslye saunders,179,Weslye Saunders,PIT,TE,10.1,1,57.1,MISSING,0,0,0,0.0,0,3,25,0,73.4,68.0,77.1,78.1,61.5,91.2,62,0,14,26.5,18,68,2,4,69.1,47,4.4,3,106.5,7,1,0.0,0,29,9,2.3,7.3,0.62,18,175,65,2011,5011.5,MISSING,weslye saunders
3122.0,3122.0,2011.0,Jaguars,TE,Zach Miller,00-0027125,2.0,2009.0,2009.0,Jaguars,26.0,180.0,0.087,1.5,19.0,6.07,265.0,36.1455300025847,2011.0,Jaguars,-0.14,31.30%,zach miller,zach miller,zach miller,180,Zach Miller,JAX,TE,10.7,0,57.1,MISSING,0,0,0,0.0,0,2,15,0,72.1,67.0,68.7,68.8,65.8,57.1,24,0,14,2.4,1,42,0,4,92.9,39,23.8,10,114.3,7,1,19.0,8,42,17,4.3,10.5,1.08,1,14,42,2011,2885.4,MISSING,zach miller
3124.0,3124.0,2011.0,Jaguars,TE,Zach Potter,00-0026658,2.0,2009.0,2009.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Jaguars,-0.14,31.30%,zach potter,zach potter,zach potter,181,Zach Potter,JAX,TE,4.7,0,71.4,MISSING,0,0,0,16.7,1,1,15,0,45.8,68.0,61.9,75.1,41.4,76.2,93,0,22,32.0,39,122,0,5,65.6,80,14.8,18,91.4,7,0,4.1,5,50,37,7.4,10.0,0.63,39,212,116,2011,7180.4,MISSING,zach potter
3189.0,3189.0,2011.0,Jets,TE,Matthew Mulligan,00-0026008,3.0,2008.0,2008.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Jets,0.01,50.00%,matthew mulligan,matthew mulligan,matthew mulligan,182,Matthew Mulligan,NYJ,TE,3.7,0,83.3,MISSING,0,0,0,16.7,1,1,22,0,46.3,68.0,65.9,56.0,43.1,83.3,155,0,41,60.2,112,186,9,5,36.6,68,7.0,13,106.9,6,0,2.7,5,58,41,8.2,11.6,0.85,112,269,173,2011,11400.7,MISSING,matthew mulligan
2254.0,2254.0,2011.0,Bills,TE,Mike Caussin,00-0027500,1.0,2010.0,2010.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Bills,-0.06,37.50%,mike caussin,mike caussin,mike caussin,183,Mike Caussin,BUF,TE,5.3,0,83.3,MISSING,0,0,0,0.0,0,2,4,0,73.4,68.0,55.7,73.0,56.8,27.0,10,0,13,8.1,3,37,2,5,89.2,33,62.2,23,95.1,6,0,2.7,1,41,10,2.0,8.2,1.24,3,34,34,2011,1893.8,MISSING,mike caussin
2072.0,2072.0,2011.0,49ers,TE,Justin Peelle,00-0021227,9.0,2002.0,2002.0,Chargers,32.0,103.0,0.19,5.1,88.0,33.73,559.0,16.877215054033442,2011.0,49ers,0.12,77.80%,justin peelle,justin peelle,justin peelle,184,Justin Peelle,SF,TE,8.4,0,40.0,MISSING,0,0,0,33.3,1,1,28,0,30.0,64.0,64.0,62.5,49.4,73.9,51,0,19,29.0,20,69,2,2,66.7,46,14.5,10,54.6,5,0,4.3,3,23,7,3.5,11.5,0.5,20,131,64,2011,4096.0,MISSING,justin peelle
3938.0,3938.0,2011.0,Titans,TE,Daniel Graham,00-0021154,9.0,2002.0,2002.0,Patriots,32.0,21.0,0.594,15.2,800.0,260.82,1397.0,58.5054917100735,2011.0,Titans,-0.02,56.30%,daniel graham,daniel graham,daniel graham,185,Daniel Graham,TEN,TE,5.8,0,40.0,MISSING,0,0,0,33.3,1,2,31,0,29.9,64.0,63.5,77.6,49.3,84.2,48,0,21,31.6,18,57,5,2,66.7,38,3.5,2,95.8,5,1,7.0,4,25,6,3.0,12.5,0.66,18,183,54,2011,3429.0,MISSING,daniel graham
3187.0,3187.0,2011.0,Jets,TE,Jeff Cumberland,00-0027321,1.0,2010.0,2010.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Jets,0.01,50.00%,jeff cumberland,jeff cumberland,jeff cumberland,186,Jeff Cumberland,NYJ,TE,12.2,1,40.0,MISSING,0,0,0,33.3,1,1,22,0,29.9,64.0,60.2,71.6,51.4,66.7,14,0,33,19.0,4,21,0,2,76.2,16,4.8,1,64.6,5,0,28.6,6,35,16,8.0,17.5,2.19,4,26,21,2011,1264.2,MISSING,jeff cumberland
2442.0,2442.0,2011.0,Buccaneers,TE,Zack Pianalto,00-0028509,0.0,2011.0,2011.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Buccaneers,-0.24,25.00%,zack pianalto,zack pianalto,zack pianalto,187,Zack Pianalto,TB,TE,8.4,0,80.0,MISSING,0,0,0,20.0,1,2,30,0,72.1,67.0,63.6,74.2,60.7,69.8,30,0,15,16.3,7,43,0,4,76.7,33,25.6,11,100.0,5,0,2.3,1,40,13,3.3,10.0,1.21,7,21,42,2011,2671.2000000000003,MISSING,zack pianalto
2316.0,2316.0,2011.0,Broncos,TE,Julius Thomas,00-0028067,0.0,2011.0,2011.0,Broncos,23.0,129.0,0.144,3.7,43.0,18.91,441.0,82.81039924286793,2011.0,Broncos,-0.09,50.00%,julius thomas,julius thomas,julius thomas,188,Julius Thomas,DEN,TE,13.2,1,20.0,MISSING,0,0,0,50.0,1,0,10,0,29.9,64.0,51.6,76.9,49.1,47.2,17,0,5,19.4,7,36,0,1,77.8,28,27.8,10,39.6,5,0,8.3,3,5,6,6.0,5.0,0.18,7,10,30,2011,1548.0,MISSING,julius thomas
3306.0,3306.0,2011.0,Packers,TE,Andrew Quarless,00-0027753,1.0,2010.0,2010.0,Packers,22.0,154.0,0.116,2.5,30.0,10.84,348.0,56.33463084134717,2011.0,Packers,0.18,88.20%,andrew quarless,andrew quarless,andrew quarless,189,Andrew Quarless,GB,TE,7.0,0,75.0,MISSING,0,0,0,25.0,1,3,12,0,36.8,65.8,72.2,81.0,56.3,57.7,45,0,21,38.5,30,78,0,3,59.0,46,17.9,14,102.1,4,0,7.7,6,36,18,6.0,12.0,0.78,30,117,65,2011,4693.0,MISSING,andrew quarless
3691.0,3691.0,2011.0,Saints,TE,John Gilmore,00-0021304,9.0,2002.0,2002.0,Saints,31.0,196.0,0.072,1.0,13.0,4.25,221.0,5.222572954428685,2011.0,Saints,0.21,77.80%,john gilmore,john gilmore,john gilmore,190,John Gilmore,NO,TE,4.5,0,75.0,MISSING,0,0,0,25.0,1,1,20,0,36.2,65.8,78.8,79.4,49.5,94.3,115,0,9,69.7,85,122,2,3,29.5,36,1.6,2,125.0,4,1,4.1,5,20,10,3.3,6.7,0.56,85,207,122,2011,9613.6,MISSING,john gilmore
2318.0,2318.0,2011.0,Broncos,TE,Virgil Green,00-0028142,0.0,2011.0,2011.0,Broncos,23.0,204.0,0.065,0.7,10.0,3.56,199.0,30.14532060129187,2011.0,Broncos,-0.09,50.00%,virgil green,virgil green,virgil green,191,Virgil Green,DEN,TE,6.5,0,75.0,MISSING,0,0,0,0.0,0,2,10,0,70.5,65.8,66.0,74.8,59.4,86.9,73,0,9,51.2,43,84,0,3,45.2,38,4.8,4,89.6,4,0,4.8,4,24,11,3.7,8.0,0.63,43,186,81,2011,5346.0,MISSING,virgil green
2498.0,2498.0,2011.0,Cardinals,TE,Jim Dray,00-0027825,1.0,2010.0,2010.0,Cardinals,24.0,233.0,0.052,0.0,0.0,1.87,129.0,16.411032264850277,2011.0,Cardinals,-0.05,50.00%,jim dray,jim dray,jim dray,192,Jim Dray,ARZ,TE,6.8,0,50.0,MISSING,0,0,0,0.0,0,1,1,0,68.3,64.0,51.0,39.6,50.7,58.0,40,0,20,29.0,20,69,1,2,66.7,46,18.8,13,69.8,4,0,2.9,2,25,4,2.0,12.5,0.54,20,55,55,2011,2805.0,MISSING,jim dray
2250.0,2250.0,2011.0,Bills,TE,Lee Smith,00-0028097,0.0,2011.0,2011.0,Patriots,23.0,159.0,0.11,2.3,28.0,9.69,331.0,58.54939093308889,2011.0,Bills,-0.06,37.50%,lee smith,lee smith,lee smith,193,Lee Smith,BUF,TE,1.8,0,100.0,MISSING,0,0,1,0.0,0,0,4,0,72.1,67.0,77.9,64.4,53.3,49.0,24,0,6,46.9,23,49,1,4,51.0,25,46.9,23,79.2,4,0,2.0,1,11,4,1.0,2.8,0.44,23,76,48,2011,3739.2,MISSING,lee smith
3305.0,3305.0,2011.0,Packers,TE,D.J. Williams,00-0028079,0.0,2011.0,2011.0,Packers,22.0,141.0,0.13,3.1,36.0,14.47,394.0,72.38723079795948,2011.0,Packers,0.18,88.20%,dj williams,dj williams,dj williams,194,D.J. Williams Jr.,GB,TE,7.3,0,66.7,MISSING,0,0,0,0.0,0,0,12,0,68.3,64.0,47.7,28.8,49.7,35.1,13,0,7,29.7,11,37,0,2,64.9,24,21.6,8,75.7,3,0,5.4,2,13,5,2.5,6.5,0.54,11,64,23,2011,1097.1,MISSING,dj williams
2688.0,2688.0,2011.0,Colts,TE,Anthony Hill,00-0026908,2.0,2009.0,2009.0,Texans,26.0,122.0,0.153,4.0,50.0,22.09,470.0,73.00327903886904,2011.0,Colts,-0.19,12.50%,anthony hill,anthony hill,anthony hill,195,Anthony Hill,IND,TE,2.7,0,66.7,MISSING,0,0,0,0.0,0,0,14,0,68.3,64.0,61.5,75.2,56.2,100.0,15,0,5,60.0,9,15,0,2,40.0,6,0.0,0,71.5,3,0,0.0,0,10,6,3.0,5.0,1.67,9,56,15,2011,922.5,MISSING,anthony hill
3567.0,3567.0,2011.0,Rams,TE,Stephen Spach,00-0023108,6.0,2005.0,2005.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Rams,-0.23,12.50%,stephen spach,stephen spach,stephen spach,196,Stephen Spach,SL,TE,1.7,0,66.7,MISSING,0,0,0,0.0,0,0,26,0,68.3,64.0,66.3,68.5,45.1,69.2,27,0,3,51.3,20,39,2,2,43.6,17,0.0,0,70.1,3,0,10.3,4,2,-1,-0.5,1.0,0.12,20,104,31,2011,2055.2999999999997,MISSING,stephen spach
2617.0,2617.0,2011.0,Chiefs,TE,Anthony Becht,00-0019457,11.0,2000.0,2000.0,Jets,34.0,27.0,0.541,13.6,680.0,215.81,1264.0,28.459288743103663,2011.0,Chiefs,-0.1,43.80%,anthony becht,anthony becht,anthony becht,197,Anthony Becht,KC,TE,5.7,0,100.0,MISSING,0,0,0,0.0,0,2,16,0,70.5,65.8,65.0,73.8,41.7,89.0,129,0,16,42.8,62,145,1,3,52.4,76,4.8,7,102.8,3,0,0.0,0,26,9,3.0,8.7,0.34,62,195,136,2011,8840.0,MISSING,anthony becht
2562.0,2562.0,2011.0,Chargers,TE,Kory Sperry,00-0026757,2.0,2009.0,2009.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Chargers,0.04,50.00%,kory sperry,kory sperry,kory sperry,198,Kory Sperry,SD,TE,12.0,0,50.0,MISSING,0,0,0,0.0,0,1,27,0,64.7,61.2,50.4,74.8,42.9,67.2,39,0,32,15.5,9,58,0,1,82.8,48,24.1,14,95.8,2,0,8.6,5,32,17,17.0,32.0,0.67,9,135,58,2011,2923.2,MISSING,kory sperry
2255.0,2255.0,2011.0,Bills,TE,Kevin Brock,00-0026699,2.0,2009.0,2009.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Bills,-0.06,37.50%,kevin brock,kevin brock,kevin brock,199,Kevin Brock,BUF,TE,-5.0,0,100.0,MISSING,0,0,0,0.0,0,2,4,0,68.3,64.0,65.6,MISSING,67.5,55.6,5,0,21,0.0,0,9,0,2,100.0,9,44.4,4,118.8,2,0,0.0,0,27,37,18.5,13.5,3.0,0,10,9,2011,590.4,MISSING,kevin brock
2441.0,2441.0,2011.0,Buccaneers,TE,Collin Franklin,00-0028295,0.0,2011.0,2011.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Buccaneers,-0.24,25.00%,collin franklin,collin franklin,collin franklin,200,Collin Franklin,TB,TE,4.0,0,0.0,MISSING,0,0,0,MISSING,0,0,30,0,MISSING,MISSING,51.4,68.2,47.7,100.0,8,0,0,12.5,1,8,0,0,87.5,7,0.0,0,39.6,2,0,0.0,0,0,0,MISSING,MISSING,0.0,1,8,8,2011,411.2,MISSING,collin franklin
3632.0,3632.0,2011.0,Ravens,TE,Kris Wilson,00-0022714,7.0,2004.0,2004.0,Chiefs,30.0,61.0,0.322,8.4,292.0,86.21,835.0,53.87145075465175,2011.0,Ravens,0.15,72.20%,kris wilson,kris wilson,kris wilson,201,Kris Wilson,BLT,TE,9.5,0,50.0,MISSING,0,0,0,0.0,0,1,3,0,64.7,61.2,68.7,69.5,76.1,100.0,8,0,1,25.0,2,8,0,1,62.5,5,0.0,0,95.8,2,1,0.0,0,1,0,0.0,1.0,0.2,2,22,8,2011,549.6,MISSING,kris wilson
2879.0,2879.0,2011.0,Dolphins,TE,Jeron Mastrud,00-0027445,1.0,2010.0,2010.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Dolphins,-0.01,37.50%,jeron mastrud,jeron mastrud,jeron mastrud,202,Jeron Mastrud,MIA,TE,3.5,0,50.0,MISSING,0,0,0,0.0,0,1,17,0,64.7,61.2,75.9,79.4,44.6,79.2,38,0,8,47.9,23,48,2,1,45.8,22,6.3,3,60.4,2,0,0.0,0,8,2,2.0,8.0,0.36,23,161,41,2011,3111.9,MISSING,jeron mastrud
2991.0,2991.0,2011.0,Falcons,TE,Reggie Kelly,00-0009119,12.0,1999.0,1999.0,Falcons,34.0,42.0,0.429,10.8,480.0,141.82,1032.0,16.247625323928023,2011.0,Falcons,0.08,58.80%,reggie kelly,reggie kelly,reggie kelly,203,Reggie Kelly,ATL,TE,2.5,0,50.0,MISSING,0,0,0,50.0,1,0,2,0,28.9,61.2,76.4,81.3,33.1,78.9,60,0,7,53.9,41,76,2,1,44.7,34,2.6,2,58.3,2,0,1.3,1,7,6,6.0,7.0,0.21,41,154,63,2011,4813.200000000001,MISSING,reggie kelly
3307.0,3307.0,2011.0,Packers,TE,Ryan Taylor,00-0028156,0.0,2011.0,2011.0,Packers,23.0,218.0,0.058,0.3,4.0,2.61,165.0,23.74303503009006,2011.0,Packers,0.18,88.20%,ryan taylor,ryan taylor,ryan taylor,204,Ryan Taylor,GB,TE,4.0,0,50.0,MISSING,0,0,0,50.0,1,1,12,0,28.8,61.2,50.1,74.9,51.2,44.4,4,0,4,33.3,3,9,0,1,66.7,6,11.1,1,95.8,2,1,0.0,0,4,0,0.0,4.0,0.67,3,22,5,2011,250.5,MISSING,ryan taylor
3500.0,3500.0,2011.0,Raiders,TE,David Ausberry,00-0028179,0.0,2011.0,2011.0,Raiders,23.0,241.0,0.05,0.0,0.0,1.56,112.0,16.589239353891337,2011.0,Raiders,-0.05,50.00%,david ausberry,david ausberry,david ausberry,205,David Ausberry,OAK,TE,6.5,0,100.0,MISSING,0,0,0,0.0,0,2,23,0,70.5,67.4,54.4,MISSING,58.7,47.5,19,0,10,0.0,0,40,1,2,92.5,37,17.5,7,95.8,2,0,32.5,13,14,1,0.5,7.0,0.38,0,2,39,2011,2121.6,MISSING,david ausberry
3693.0,3693.0,2011.0,Saints,TE,Mike Higgins,00-0028522,0.0,2011.0,2011.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Saints,0.21,77.80%,mike higgins,mike higgins,mike higgins,206,Mike Higgins,NO,TE,2.0,0,100.0,MISSING,0,0,0,0.0,0,1,20,0,70.5,65.8,56.3,73.4,53.8,61.8,21,0,10,17.6,6,34,0,2,76.5,26,26.5,9,95.8,2,0,11.8,4,14,10,5.0,7.0,0.54,6,44,34,2011,1914.2,MISSING,mike higgins
3120.0,3120.0,2011.0,Jaguars,TE,Martin Rucker,00-0026251,3.0,2008.0,2008.0,Browns,26.0,111.0,0.172,4.6,72.0,28.22,520.0,75.56985331645403,2011.0,Jaguars,-0.14,31.30%,martin rucker,martin rucker,martin rucker,207,Martin Rucker,JAX,TE,12.0,0,0.0,MISSING,0,0,0,MISSING,0,0,15,0,MISSING,MISSING,50.1,66.5,43.0,44.4,4,0,0,11.1,1,9,0,0,88.9,8,0.0,0,39.6,1,0,55.6,5,0,0,MISSING,MISSING,0.0,1,9,9,2011,450.9,MISSING,martin rucker
2878.0,2878.0,2011.0,Dolphins,TE,Will Yeatman,00-0028253,0.0,2011.0,2011.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Dolphins,-0.01,37.50%,will yeatman,will yeatman,will yeatman,208,Will Yeatman,MIA,TE,13.0,0,0.0,MISSING,0,0,0,MISSING,0,0,17,0,MISSING,MISSING,52.3,69.5,49.2,88.9,8,0,0,22.2,2,9,0,0,77.8,7,11.1,1,39.6,1,0,0.0,0,0,0,MISSING,MISSING,0.0,2,36,9,2011,470.7,MISSING,will yeatman
3999.0,3999.0,2011.0,Vikings,TE,Allen Reisner,00-0028267,0.0,2011.0,2011.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2011.0,Vikings,-0.1,18.80%,allen reisner,allen reisner,allen reisner,209,Allen Reisner,MIN,TE,4.0,0,100.0,MISSING,0,0,0,0.0,0,1,18,0,64.7,61.2,78.2,MISSING,70.2,70.0,7,0,5,0.0,0,10,0,1,100.0,10,10.0,1,87.5,1,0,10.0,1,5,1,1.0,5.0,0.5,0,5,9,2011,703.8000000000001,MISSING,allen reisner
2252.0,2252.0,2011.0,Bills,TE,Fendi Onobun,00-0027769,1.0,2010.0,2010.0,Rams,24.0,170.0,0.098,1.9,23.0,7.59,295.0,46.11900348884236,2011.0,Bills,-0.06,37.50%,fendi onobun,fendi onobun,fendi onobun,210,Fendi Onobun,BUF,TE,0.0,0,0.0,MISSING,0,0,0,MISSING,0,0,4,0,MISSING,MISSING,51.2,MISSING,50.4,60.0,6,0,0,0.0,0,10,0,0,90.0,9,40.0,4,39.6,1,0,0.0,0,0,0,MISSING,MISSING,0.0,0,3,10,2011,512.0,MISSING,fendi onobun
,,,,,,,,,,,,,,,,,,,,Bears,,,,,,211,Kyle Adams,CHI,TE,16.0,0,0.0,MISSING,0,0,0,MISSING,0,0,6,0,MISSING,MISSING,56.9,66.5,56.1,100.0,3,1,0,33.3,1,3,0,0,66.7,2,0.0,0,0.0,1,0,0.0,0,0,0,MISSING,MISSING,0.0,1,9,3,2011,170.7,MISSING,kyle adams
3881.0,3881.0,2011.0,Texans,TE,Garrett Graham,00-0027718,1.0,2010.0,2010.0,Texans,25.0,118.0,0.158,4.2,58.0,24.15,488.0,84.4655471947907,2011.0,Texans,0.17,61.10%,garrett graham,garrett graham,garrett graham,212,Garrett Graham,HST,TE,18.0,0,100.0,MISSING,0,0,0,0.0,0,1,13,0,64.7,61.2,69.9,69.1,75.9,100.0,9,0,24,22.2,2,9,0,1,77.8,7,0.0,0,118.8,1,0,0.0,0,24,6,6.0,24.0,3.43,2,10,9,2011,629.1,MISSING,garrett graham
