player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,weighted_grade,weighted_average_grade
00-0031554,2023,Chargers,1.7793594306049825,31.0,51.43100287342804,-0.08,29.40%,Eric Kendricks,LB,847.0,15.0,27.0,0.0,1.0,27.0,0.0,62.1,72.3,85.9,82.5,73.6,83.4,3.0,9.0,0.0,6.0,7.0,5.0,1.0,4.0,729.0,815.0,60.0,322.0,39.0,82.0,4.0,64.0,16.0,61238.1,MISSING
00-0036648,2023,Chargers,0.4419488434163701,25.0,33.97281621121626,-0.08,29.40%,Nick Niemann,LB,247.0,9.0,11.0,0.0,0.0,27.0,0.0,71.2,71.6,79.8,66.0,64.5,80.2,2.0,3.0,0.0,2.9,1.0,0.0,0.0,0.0,213.0,232.0,18.0,85.0,8.0,23.0,1.0,14.0,5.0,17685.199999999997,MISSING
00-0035984,2023,Chargers,0.1626129893238434,26.0,0.0,-0.08,29.40%,Blake Lynch,LB,1.0,1.0,0.0,0.0,0.0,27.0,0.0,MISSING,60.0,60.0,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0036716,2023,Chargers,0.420373665480427,24.0,0.0,-0.08,29.40%,Amen Ogbongbemiga,LB,6.0,3.0,0.0,0.0,0.0,27.0,0.0,60.0,72.6,99.9,MISSING,65.8,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,435.6,MISSING
00-0036621,2023,Chiefs,0.7077851423487544,23.0,169.57901549602798,0.1,71.40%,Nick Bolton,LB,708.0,12.0,27.0,1.0,0.0,16.0,0.0,50.5,59.4,32.1,60.6,74.0,65.9,2.0,7.0,1.0,10.5,12.0,3.0,2.0,3.0,621.0,674.0,58.0,255.0,40.0,75.0,4.0,60.0,12.0,42055.2,MISSING
00-0036362,2023,Chiefs,0.7374541814946619,25.0,141.86368107815937,0.1,71.40%,Willie Gay,LB,698.0,19.0,16.0,0.0,1.0,16.0,3.0,41.1,55.9,84.8,56.5,72.7,60.2,2.0,11.0,1.0,11.1,8.0,0.0,0.0,1.0,529.0,595.0,71.0,298.0,26.0,48.0,4.0,45.0,14.0,39018.2,MISSING
00-0034424,2023,Browns,0.4859875444839857,27.0,11.101059634251234,0.05,61.10%,Matthew Adams,LB,96.0,10.0,5.0,0.0,0.0,8.0,0.0,44.1,44.2,78.5,73.7,46.2,29.5,0.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,72.0,83.0,9.0,46.0,1.0,4.0,0.0,6.0,0.0,4243.200000000001,MISSING
00-0032442,2023,Steelers,1.0375889679715302,29.0,6.937249358337985,-0.03,55.60%,Elandon Roberts,LB,622.0,17.0,23.0,0.0,0.0,25.0,0.0,69.0,72.2,52.9,59.6,72.5,65.8,4.0,9.0,0.0,11.2,13.0,3.0,1.0,3.0,576.0,615.0,38.0,287.0,50.0,80.0,7.0,49.0,16.0,44908.4,MISSING
00-0033570,2023,Browns,0.4859875444839857,28.0,20.969716757625168,0.05,61.10%,Anthony Walker Jr.,LB,454.0,12.0,13.0,0.0,1.0,8.0,2.0,76.8,71.1,83.9,54.9,59.1,56.6,2.0,2.0,0.0,12.2,6.0,5.0,1.0,0.0,406.0,439.0,32.0,177.0,16.0,30.0,2.0,14.0,4.0,32279.4,MISSING
00-0035646,2023,Browns,0.5482651245551602,28.0,101.94250139511844,0.05,61.10%,Sione Takitaki,LB,608.0,16.0,12.0,0.0,0.0,8.0,0.0,70.2,70.7,83.1,54.3,68.2,58.1,1.0,7.0,1.0,11.4,8.0,2.0,0.0,1.0,564.0,592.0,38.0,249.0,24.0,50.0,3.0,29.0,9.0,42985.6,MISSING
00-0037109,2023,Bears,0.3881227758007117,23.0,0.0,0.0,41.20%,Jack Sanborn,LB,412.0,17.0,13.0,0.0,0.0,6.0,0.0,63.8,67.3,46.0,56.3,71.1,51.7,0.0,5.0,1.0,14.9,10.0,1.0,1.0,1.0,288.0,364.0,21.0,199.0,29.0,44.0,6.0,29.0,6.0,27727.6,MISSING
00-0033765,2023,Bears,0.3949190391459074,29.0,0.0,0.0,41.20%,Dylan Cole,LB,3.0,2.0,0.0,0.0,0.0,6.0,0.0,60.5,50.1,68.9,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,150.3,MISSING
00-0035386,2023,Bears,2.224199288256228,27.0,0.0,0.0,41.20%,T.J. Edwards,LB,1042.0,17.0,34.0,0.0,1.0,6.0,2.0,75.4,79.6,85.0,74.5,76.5,71.8,6.0,4.0,3.0,9.9,16.0,4.0,0.0,3.0,872.0,966.0,77.0,356.0,61.0,112.0,8.0,91.0,13.0,82943.2,MISSING
00-0036294,2023,Bengals,1.4676152135231315,27.0,137.79645280895562,-0.04,52.90%,Logan Wilson,LB,1068.0,17.0,40.0,0.0,2.0,7.0,0.0,57.9,62.6,86.2,60.1,66.5,76.6,2.0,5.0,4.0,7.9,11.0,4.0,1.0,2.0,921.0,1014.0,55.0,402.0,32.0,89.0,5.0,77.0,9.0,66856.8,MISSING
00-0035697,2023,Bengals,2.416963078291815,27.0,113.3443297366606,-0.04,52.90%,Germaine Pratt,LB,975.0,17.0,40.0,0.0,2.0,7.0,0.0,65.3,63.3,86.9,63.5,57.3,66.4,0.0,9.0,2.0,10.7,14.0,1.0,1.0,3.0,790.0,867.0,53.0,392.0,35.0,77.0,6.0,64.0,12.0,61717.5,MISSING
00-0036298,2023,Bengals,0.5402037366548043,25.0,79.32429964774333,-0.04,52.90%,Akeem Davis-Gaither,LB,98.0,11.0,4.0,0.0,0.0,7.0,0.0,56.7,58.7,78.1,69.8,57.3,55.0,0.0,0.0,0.0,15.8,3.0,0.0,0.0,0.0,70.0,78.0,8.0,50.0,4.0,12.0,1.0,7.0,0.0,5752.6,MISSING
00-0037293,2023,Bengals,0.322508896797153,25.0,33.193273487147785,-0.04,52.90%,Devin Harper,LB,5.0,3.0,1.0,0.0,0.0,7.0,0.0,64.1,70.0,68.9,MISSING,60.0,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,350.0,MISSING
00-0036314,2023,Bengals,0.461932384341637,26.0,18.569804751848054,-0.04,52.90%,Markus Bailey,LB,29.0,8.0,2.0,0.0,0.0,7.0,0.0,49.5,60.8,74.4,60.0,73.3,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,1.0,16.0,0.0,2.0,0.0,1.0,0.0,1763.1999999999998,MISSING
00-0035895,2023,Bengals,0.4937722419928825,25.0,0.0,-0.04,52.90%,Joe Bachie,LB,10.0,6.0,1.0,0.0,0.0,7.0,0.0,45.6,55.5,70.0,59.6,68.3,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,555.0,MISSING
00-0038557,2023,Bills,0.4353612099644128,22.0,131.86726503866296,0.19,63.20%,Dorian Williams,LB,238.0,14.0,12.0,0.0,0.0,4.0,0.0,41.1,52.9,15.6,65.4,71.8,43.3,2.0,2.0,0.0,15.7,8.0,1.0,3.0,0.0,219.0,232.0,19.0,94.0,12.0,31.0,1.0,26.0,4.0,12590.2,MISSING
00-0037254,2023,Bills,0.518932384341637,24.0,122.04399940591166,0.19,63.20%,Terrel Bernard,LB,1031.0,18.0,50.0,0.0,0.0,4.0,4.0,54.8,65.9,86.9,79.5,69.9,43.7,2.0,10.0,3.0,15.6,27.0,2.0,3.0,8.0,947.0,1014.0,74.0,368.0,54.0,96.0,4.0,67.0,20.0,67942.90000000001,MISSING
00-0033571,2023,Bills,3.054715302491103,29.0,20.63896018752172,0.19,63.20%,Matt Milano,LB,211.0,5.0,5.0,0.0,1.0,4.0,0.0,73.6,70.9,11.9,59.5,65.4,45.0,1.0,1.0,2.0,15.2,5.0,0.0,1.0,0.0,175.0,204.0,14.0,75.0,11.0,23.0,3.0,18.0,2.0,14959.9,MISSING
00-0037318,2023,Bills,0.3497370996441281,24.0,16.886564853052036,0.19,63.20%,Baylon Spector,LB,43.0,5.0,1.0,0.0,0.0,4.0,0.0,39.1,45.8,74.4,60.0,62.3,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,43.0,1.0,21.0,4.0,5.0,0.0,3.0,0.0,1969.4,MISSING
00-0032366,2023,Bills,0.8151690391459074,30.0,4.264494257142264,0.19,63.20%,Tyler Matakevich,LB,19.0,4.0,2.0,0.0,0.0,4.0,0.0,57.6,53.7,72.8,60.0,55.4,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,1020.3,MISSING
00-0035352,2023,Bills,0.8941281138790036,25.0,0.0,0.19,63.20%,Tyrel Dodson,LB,589.0,16.0,16.0,0.0,1.0,4.0,1.0,88.4,90.2,53.9,72.8,86.1,54.7,4.0,5.0,0.0,13.7,13.0,2.0,1.0,3.0,490.0,556.0,42.0,254.0,41.0,66.0,9.0,32.0,12.0,53127.8,MISSING
00-0039003,2023,Broncos,0.4638247330960854,22.0,180.85844969570425,-0.07,47.10%,Drew Sanders,LB,260.0,15.0,9.0,0.0,0.0,10.0,0.0,37.0,37.2,44.5,52.3,46.0,30.0,0.0,5.0,0.0,24.1,7.0,0.0,1.0,0.0,110.0,134.0,73.0,113.0,9.0,13.0,0.0,13.0,5.0,9672.0,MISSING
00-0034368,2023,Broncos,3.211743772241993,28.0,53.93598150736855,-0.07,47.10%,Josey Jewell,LB,796.0,16.0,33.0,0.0,2.0,10.0,3.0,64.2,67.2,85.2,71.6,63.1,75.5,1.0,8.0,0.0,8.3,9.0,3.0,1.0,3.0,729.0,790.0,72.0,320.0,33.0,67.0,1.0,41.0,12.0,53491.2,MISSING
00-0036428,2023,Broncos,0.475730871886121,27.0,33.782328967014685,-0.07,47.10%,Justin Strnad,LB,3.0,3.0,0.0,0.0,0.0,10.0,0.0,MISSING,60.0,99.9,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,180.0,MISSING
00-0031898,2023,Broncos,1.4827993772241994,29.0,0.0,-0.07,47.10%,Alex Singleton,LB,1089.0,17.0,55.0,0.0,0.0,10.0,2.0,42.9,61.2,48.0,75.9,78.2,48.4,4.0,7.0,0.0,14.1,29.0,4.0,2.0,2.0,980.0,1070.0,83.0,433.0,59.0,122.0,4.0,95.0,13.0,66646.8,MISSING
00-0034296,2023,Broncos,0.2323042704626334,28.0,0.0,-0.07,47.10%,Ben Niemann,LB,1.0,1.0,0.0,0.0,0.0,10.0,0.0,MISSING,60.0,60.5,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0036915,2023,Browns,0.7856948398576513,23.0,186.34891199724396,0.05,61.10%,Jeremiah Owusu-Koramoah,LB,802.0,17.0,25.0,1.0,1.0,8.0,0.0,73.2,76.8,65.4,87.4,66.9,56.2,1.0,13.0,2.0,12.7,15.0,2.0,2.0,4.0,620.0,686.0,80.0,316.0,61.0,78.0,20.0,47.0,18.0,61593.6,MISSING
00-0036634,2023,Browns,0.4548220640569395,24.0,51.79425165004736,0.05,61.10%,Tony Fields II,LB,253.0,17.0,9.0,0.0,0.0,8.0,1.0,55.9,50.6,78.7,48.2,50.5,69.9,0.0,2.0,0.0,7.7,2.0,0.0,0.0,0.0,224.0,233.0,16.0,124.0,7.0,15.0,0.0,13.0,2.0,12801.8,MISSING
00-0037823,2023,Texans,0.5407077402135231,22.0,146.67122621801738,0.02,57.90%,Christian Harris,LB,869.0,18.0,25.0,0.0,1.0,13.0,0.0,72.2,65.0,82.6,78.2,49.0,47.1,2.0,8.0,1.0,14.8,19.0,4.0,2.0,3.0,735.0,827.0,44.0,342.0,48.0,84.0,8.0,70.0,13.0,56485.0,MISSING
00-0038599,2023,Texans,0.360873665480427,22.0,52.98005046981233,0.02,57.90%,Henry To'oTo'o,LB,459.0,14.0,16.0,0.0,1.0,13.0,0.0,41.8,45.0,82.4,45.0,56.5,29.7,1.0,7.0,0.0,21.6,16.0,2.0,0.0,0.0,421.0,451.0,29.0,180.0,23.0,42.0,2.0,44.0,8.0,20655.0,MISSING
00-0032103,2023,Texans,1.0388309608540929,30.0,48.90994978346333,0.02,57.90%,Denzel Perryman,LB,633.0,14.0,32.0,1.0,0.0,13.0,0.0,38.4,56.4,23.4,68.6,77.9,49.9,1.0,6.0,0.0,14.7,15.0,3.0,4.0,1.0,602.0,628.0,25.0,280.0,34.0,55.0,6.0,43.0,8.0,35701.2,MISSING
00-0039018,2024,Lions,1.310066953797964,24.0,380.9915689637124,0.2197285648,83.30%,Jack Campbell,LB,1047.0,18.0,47.0,0.0,1.0,11.0,1.0,74.2,78.7,88.9,53.2,82.5,83.1,3.0,8.0,0.0,7.4,11.0,3.0,3.0,2.0,924.0,992.0,125.0,357.0,47.0,90.0,4.0,51.0,13.0,82398.90000000001,MISSING
00-0036964,2024,Lions,1.296515661707126,25.0,73.79666996550506,0.2197285648,83.30%,Derrick Barnes,LB,120.0,3.0,2.0,0.0,0.0,11.0,0.0,66.6,71.8,82.4,57.7,77.2,71.0,0.0,1.0,0.0,15.4,2.0,0.0,0.0,0.0,34.0,57.0,30.0,41.0,5.0,9.0,0.0,2.0,1.0,8616.0,MISSING
00-0033914,2024,Lions,2.914687548942835,29.0,43.58276781012989,0.2197285648,83.30%,Alex Anzalone,LB,681.0,11.0,15.0,0.0,0.0,11.0,0.0,72.1,66.9,60.4,58.2,58.1,70.9,4.0,5.0,0.0,8.4,7.0,4.0,2.0,1.0,489.0,618.0,63.0,220.0,31.0,61.0,5.0,55.0,10.0,45558.9,MISSING
00-0037289,2024,Lions,0.4040642129992169,25.0,32.46362057720792,0.2197285648,83.30%,Malcolm Rodriguez,LB,318.0,9.0,7.0,0.0,0.0,11.0,1.0,65.4,74.4,84.3,54.9,87.1,76.7,0.0,1.0,0.0,5.3,2.0,1.0,0.0,2.0,212.0,270.0,51.0,97.0,19.0,29.0,0.0,19.0,3.0,23659.2,MISSING
00-0033557,2024,Lions,1.076742364917776,29.0,23.76506414222672,0.2197285648,83.30%,Jalen Reeves-Maybin,LB,165.0,11.0,2.0,0.0,1.0,11.0,0.0,67.4,57.5,5.1,48.4,46.4,42.7,0.0,3.0,0.0,26.3,5.0,0.0,1.0,0.0,94.0,146.0,24.0,33.0,5.0,12.0,0.0,13.0,3.0,9487.5,MISSING
00-0032109,2024,Lions,0.0166797180892717,30.0,13.042543733774924,0.2197285648,83.30%,Kwon Alexander,LB,94.0,5.0,6.0,0.0,1.0,11.0,1.0,45.0,74.3,0.0,56.3,90.6,61.1,1.0,0.0,0.0,12.5,2.0,0.0,1.0,0.0,90.0,91.0,2.0,60.0,3.0,8.0,0.0,3.0,1.0,6984.2,MISSING
00-0034490,2024,Lions,0.1714087705559906,28.0,0.0,0.2197285648,83.30%,Ezekiel Turner,LB,111.0,7.0,2.0,0.0,0.0,11.0,0.0,39.1,49.7,79.0,69.6,71.3,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,102.0,12.0,23.0,2.0,5.0,0.0,5.0,3.0,5516.700000000001,MISSING
00-0034296,2024,Lions,0.3856695379796397,29.0,0.0,0.2197285648,83.30%,Ben Niemann,LB,178.0,12.0,6.0,0.0,0.0,11.0,0.0,46.4,55.2,82.9,57.6,65.1,85.7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,127.0,25.0,81.0,8.0,15.0,0.0,10.0,5.0,9825.6,MISSING
00-0035330,2024,Lions,0.0688461237274863,27.0,0.0,0.2197285648,83.30%,Anthony Pittman,LB,15.0,2.0,0.0,0.0,0.0,11.0,0.0,37.5,44.0,74.2,53.8,62.9,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,660.0,MISSING
00-0034902,2024,Jets,0.3856695379796397,31.0,0.0,-0.02455557428,29.40%,Sam Eguavoen,LB,75.0,7.0,3.0,0.0,0.0,22.0,0.0,62.0,67.7,75.2,53.5,68.6,54.2,0.0,0.0,0.0,16.7,2.0,0.0,0.0,0.0,52.0,55.0,4.0,53.0,4.0,7.0,1.0,0.0,0.0,5077.5,MISSING
00-0037074,2024,Packers,1.4780708692247455,24.0,313.60934853339984,0.1652537339,61.10%,Quay Walker,LB,804.0,14.0,23.0,0.0,0.0,12.0,0.0,50.6,57.4,61.7,65.1,64.9,78.0,0.0,11.0,0.0,7.6,9.0,2.0,1.0,3.0,716.0,788.0,70.0,309.0,33.0,86.0,5.0,52.0,14.0,46149.6,MISSING
00-0039812,2024,Packers,0.4042161315583398,23.0,131.86726503866296,0.1652537339,61.10%,Ty'Ron Hopper,LB,18.0,3.0,0.0,0.0,0.0,12.0,0.0,53.1,60.7,71.6,MISSING,68.8,49.3,0.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,13.0,17.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,1092.6,MISSING
00-0036658,2024,Packers,0.4258719655442443,25.0,17.144625383379232,0.1652537339,61.10%,Isaiah McDuffie,LB,728.0,18.0,36.0,0.0,1.0,12.0,0.0,46.4,55.4,85.0,68.9,63.5,63.3,2.0,6.0,0.0,10.2,11.0,3.0,0.0,0.0,528.0,624.0,35.0,314.0,28.0,61.0,2.0,64.0,8.0,40331.2,MISSING
00-0033336,2024,Packers,0.4512529365700861,29.0,0.0,0.1652537339,61.10%,Eric Wilson,LB,559.0,18.0,16.0,0.0,1.0,12.0,0.0,59.1,64.3,85.9,71.0,64.7,51.8,2.0,5.0,1.0,15.1,11.0,1.0,0.0,2.0,355.0,448.0,32.0,248.0,23.0,46.0,6.0,35.0,9.0,35943.7,MISSING
00-0039347,2024,Panthers,0.4242779953014878,21.0,169.08987043874615,-0.2237786502,29.40%,Trevin Wallace,LB,582.0,11.0,16.0,0.0,1.0,5.0,1.0,64.2,56.0,84.1,61.5,46.9,63.1,0.0,4.0,0.0,11.9,8.0,0.0,0.0,1.0,513.0,564.0,36.0,285.0,14.0,43.0,1.0,28.0,5.0,32592.0,MISSING
00-0031550,2024,Panthers,1.2490211433046203,30.0,53.93873221039851,-0.2237786502,29.40%,Shaq Thompson,LB,245.0,4.0,8.0,0.0,0.0,5.0,0.0,62.9,67.4,19.4,52.7,73.2,51.0,1.0,1.0,0.0,16.3,7.0,0.0,1.0,0.0,206.0,227.0,17.0,112.0,16.0,28.0,3.0,15.0,2.0,16513.0,MISSING
00-0034368,2024,Panthers,1.3638735317149568,29.0,39.956757851010806,-0.2237786502,29.40%,Josey Jewell,LB,796.0,12.0,30.0,0.0,0.0,5.0,2.0,60.0,56.5,84.4,59.7,52.2,59.4,0.0,4.0,1.0,11.7,13.0,3.0,0.0,3.0,719.0,781.0,39.0,367.0,37.0,68.0,5.0,47.0,7.0,44974.0,MISSING
00-0036802,2024,Panthers,0.5090054815974941,25.0,0.0,-0.2237786502,29.40%,Jon Rhattigan,LB,3.0,3.0,0.0,0.0,0.0,5.0,0.0,60.7,84.1,99.9,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,252.3,MISSING
00-0037560,2024,Panthers,0.0428519968676585,25.0,0.0,-0.2237786502,29.40%,Chandler Wooten,LB,212.0,4.0,8.0,0.0,0.0,5.0,0.0,29.5,29.2,79.9,53.0,40.8,34.7,0.0,2.0,0.0,21.2,7.0,0.0,0.0,0.0,193.0,209.0,15.0,117.0,5.0,18.0,0.0,12.0,2.0,6190.4,MISSING
00-0039457,2024,Panthers,0.0518797963978073,23.0,0.0,-0.2237786502,29.40%,Jacoby Windmon,LB,128.0,5.0,5.0,0.0,0.0,5.0,0.0,52.7,50.5,0.0,64.0,55.5,60.1,0.0,2.0,0.0,15.8,3.0,2.0,1.0,1.0,123.0,128.0,11.0,61.0,4.0,11.0,0.0,12.0,3.0,6464.0,MISSING
00-0039850,2024,Packers,0.6121534847298356,22.0,254.73942485124732,0.1652537339,61.10%,Edgerrin Cooper,LB,549.0,15.0,21.0,0.0,1.0,12.0,2.0,77.3,85.7,53.2,90.0,77.4,57.2,3.0,5.0,1.0,15.4,14.0,2.0,1.0,4.0,434.0,500.0,56.0,219.0,39.0,56.0,10.0,46.0,12.0,47049.3,MISSING
00-0037526,2024,Jets,0.1729314800313234,25.0,0.0,-0.02455557428,29.40%,Marcelino McCrary-Ball,LB,3.0,2.0,0.0,0.0,0.0,22.0,0.0,60.0,75.4,64.7,MISSING,60.6,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,226.2,MISSING
00-0031296,2024,Jets,2.836335160532498,32.0,47.95970920577376,-0.02455557428,29.40%,C.J. Mosley,LB,110.0,4.0,3.0,0.0,0.0,22.0,0.0,61.0,74.7,78.7,38.7,81.6,57.0,0.0,1.0,0.0,15.8,3.0,0.0,0.0,0.0,108.0,108.0,3.0,63.0,6.0,13.0,0.0,4.0,1.0,8217.0,62.04633375474084
00-0035680,2024,Jets,1.1942051683633517,28.0,59.80627177055973,-0.02455557428,29.40%,Quincy Williams,LB,1136.0,17.0,22.0,0.0,4.0,22.0,3.0,61.0,68.0,82.7,56.8,74.3,60.8,0.0,13.0,0.0,12.7,16.0,3.0,2.0,2.0,932.0,1038.0,79.0,483.0,60.0,88.0,12.0,77.0,15.0,77248.0,MISSING
00-0037810,2024,Falcons,0.6517658574784652,25.0,169.57901549602798,-0.03880498761,47.10%,Troy Andersen,LB,287.0,7.0,14.0,0.0,0.0,2.0,0.0,58.6,60.4,83.1,53.4,63.5,60.0,1.0,1.0,1.0,11.5,6.0,0.0,0.0,0.0,259.0,268.0,27.0,112.0,13.0,32.0,1.0,20.0,2.0,17334.8,MISSING
00-0034743,2024,Falcons,0.0131558339859044,28.0,140.91376371398923,-0.03880498761,47.10%,Rashaan Evans,LB,1.0,1.0,0.0,0.0,0.0,2.0,0.0,MISSING,59.1,64.1,MISSING,59.9,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.1,MISSING
00-0039370,2024,Falcons,0.345538762725137,24.0,70.79743987505623,-0.03880498761,47.10%,JD Bertrand,LB,157.0,8.0,2.0,0.0,0.0,2.0,0.0,39.5,49.8,5.5,66.1,77.2,51.5,0.0,3.0,0.0,13.6,3.0,0.0,1.0,1.0,133.0,141.0,20.0,38.0,3.0,17.0,0.0,17.0,4.0,7818.599999999999,MISSING
00-0035316,2024,Falcons,3.3281127642913075,29.0,7.908796931419483,-0.03880498761,47.10%,Kaden Elliss,LB,1097.0,17.0,37.0,0.0,1.0,2.0,1.0,58.8,71.1,90.0,81.4,70.3,59.4,12.0,26.0,1.0,13.2,22.0,2.0,0.0,5.0,794.0,844.0,156.0,419.0,52.0,108.0,5.0,64.0,43.0,77996.7,MISSING
00-0037587,2024,Falcons,0.2044722004698512,25.0,0.0,-0.03880498761,47.10%,Nate Landman,LB,543.0,13.0,34.0,0.0,3.0,2.0,0.0,58.2,65.7,49.7,56.5,73.9,60.1,0.0,1.0,0.0,10.4,10.0,0.0,1.0,0.0,512.0,533.0,20.0,226.0,21.0,52.0,1.0,27.0,1.0,35675.1,MISSING
00-0034801,2024,Falcons,0.0458974158183242,28.0,0.0,-0.03880498761,47.10%,Josh Woods,LB,1.0,1.0,0.0,0.0,0.0,2.0,0.0,60.7,72.2,60.1,MISSING,MISSING,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2,MISSING
00-0036356,2024,Giants,0.7830853563038371,26.0,389.3134829268642,-0.1729829461,17.70%,Isaiah Simmons,LB,181.0,12.0,4.0,0.0,1.0,21.0,0.0,43.6,45.6,81.1,52.9,61.5,49.0,1.0,3.0,0.0,18.2,4.0,1.0,0.0,0.0,73.0,171.0,22.0,37.0,5.0,14.0,0.0,17.0,4.0,8253.6,MISSING
00-0035687,2024,Giants,2.618767815191856,28.0,66.97916698941678,-0.1729829461,17.70%,Bobby Okereke,LB,734.0,12.0,28.0,0.0,3.0,21.0,2.0,68.2,74.9,84.3,83.2,71.8,65.8,0.0,1.0,0.0,10.7,11.0,1.0,0.0,3.0,642.0,709.0,35.0,313.0,35.0,64.0,6.0,48.0,4.0,54976.600000000006,MISSING
00-0037259,2024,Giants,0.4204882537196555,24.0,56.20267655894157,-0.1729829461,17.70%,Micah McFadden,LB,668.0,14.0,26.0,1.0,1.0,21.0,1.0,53.5,62.8,55.4,79.6,66.0,53.4,2.0,5.0,0.0,13.7,16.0,1.0,1.0,4.0,606.0,654.0,37.0,334.0,41.0,75.0,7.0,37.0,11.0,41950.4,MISSING
00-0039829,2024,Giants,0.3309428347689898,23.0,42.36358099700373,-0.1729829461,17.70%,Darius Muasau,LB,435.0,13.0,14.0,0.0,0.0,21.0,0.0,46.8,56.8,81.8,51.1,68.1,57.9,1.0,2.0,1.0,13.1,8.0,0.0,0.0,0.0,415.0,430.0,22.0,217.0,25.0,39.0,3.0,18.0,3.0,24708.0,MISSING
00-0034999,2024,Giants,0.3213899765074393,28.0,9.862662488597374,-0.1729829461,17.70%,Ty Summers,LB,113.0,4.0,9.0,0.0,0.0,21.0,0.0,46.6,64.2,88.5,53.1,78.3,73.9,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,105.0,113.0,4.0,59.0,8.0,14.0,1.0,10.0,0.0,7254.6,MISSING
00-0034424,2024,Giants,0.4512529365700861,28.0,8.22386724592764,-0.1729829461,17.70%,Matthew Adams,LB,2.0,2.0,0.0,0.0,0.0,21.0,0.0,60.7,52.3,63.6,39.4,60.0,25.6,0.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,104.6,MISSING
00-0038479,2024,Giants,0.1981636648394674,23.0,0.0,-0.1729829461,17.70%,Dyontae Johnson,LB,37.0,1.0,1.0,0.0,0.0,21.0,0.0,42.6,48.8,73.7,56.3,65.7,82.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,3.0,16.0,5.0,9.0,0.0,8.0,1.0,1805.6,MISSING
00-0037244,2024,Jaguars,1.381427173061864,25.0,283.85813845797065,-0.155612123,23.50%,Devin Lloyd,LB,884.0,16.0,25.0,0.0,1.0,15.0,0.0,62.6,76.7,64.5,88.0,84.2,88.0,2.0,6.0,1.0,4.5,5.0,1.0,1.0,2.0,752.0,830.0,29.0,394.0,39.0,81.0,5.0,53.0,10.0,67802.8,MISSING
