player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0029268,2013,Ravens,0.4863317152103559,24.0,108.97413217440103,-0.09,50.00%,Gino Gradkowski,C,99.9,0.0,3.0,69.2,65.0,71.7,7.0,26.0,683.0,100.0,100.0,97.1,3.0,36.0,3.0,1135.0,1136.0,0.0,0.0,1136.0,723.0,723.0,0.0,0.0,412.0,0.0,78611.2,MISSING
00-0025446,2010,Panthers,0.8288617886178861,25.0,151.06359086669394,-0.21,12.50%,Ryan Kalil,C,100.0,2.0,5.0,78.5,78.0,77.1,1.0,10.0,550.0,100.0,100.0,98.1,5.0,16.0,5.0,989.0,989.0,0.0,0.0,989.0,574.0,574.0,0.0,0.0,415.0,0.0,77636.5,MISSING
00-0038593,2024,Seahawks,0.3892380579483163,25.0,56.33463084134717,-0.01655071719,58.80%,Olusegun Oluwatimi,C,100.0,0.0,29.0,64.2,54.8,65.8,3.0,5.0,250.0,100.0,100.0,98.4,2.0,8.0,0.0,435.0,431.0,0.0,0.0,435.0,260.0,260.0,0.0,0.0,175.0,4.0,27927.0,MISSING
00-0025980,2013,Saints,1.6367313915857606,28.0,0.0,0.16,66.70%,Brian De La Puente,C,100.0,0.0,20.0,78.0,86.1,70.8,3.0,10.0,774.0,100.0,100.0,98.8,5.0,16.0,3.0,1273.0,1273.0,0.0,0.0,1273.0,822.0,822.0,0.0,0.0,451.0,0.0,99294.0,75.60703592814372
00-0027025,2013,Seahawks,4.854368932038835,27.0,159.97719490265337,0.22,84.20%,Max Unger,C,100.0,0.0,29.0,72.0,78.5,68.6,0.0,6.0,467.0,100.0,100.0,98.7,6.0,9.0,3.0,930.0,930.0,0.0,0.0,930.0,505.0,505.0,0.0,0.0,425.0,0.0,66960.0,MISSING
00-0027309,2013,Seahawks,0.4490291262135922,26.0,0.0,0.22,84.20%,Lemuel Jeanpierre,C,99.6,0.0,29.0,60.9,69.2,60.6,0.0,6.0,133.0,99.3,99.3,97.7,1.0,6.0,0.0,282.0,265.0,11.0,0.0,283.0,138.0,139.0,0.0,0.0,144.0,6.0,17234.7,MISSING
00-0022832,2010,Packers,2.195121951219512,29.0,5.410825921635036,0.18,70.00%,Scott Wells,C,100.0,0.0,12.0,84.6,76.0,84.8,3.0,15.0,769.0,100.0,100.0,98.6,2.0,20.0,2.0,1282.0,1282.0,0.0,0.0,1282.0,810.0,810.0,0.0,0.0,472.0,0.0,108457.2,78.5
00-0028274,2013,Rams,0.3883495145631068,25.0,0.0,-0.05,43.80%,Tim Barnes,C,100.0,0.0,26.0,69.3,70.2,66.7,2.0,3.0,140.0,100.0,100.0,97.5,0.0,6.0,1.0,266.0,266.0,0.0,0.0,266.0,148.0,148.0,0.0,0.0,118.0,0.0,18433.8,MISSING
00-0026784,2014,Buccaneers,2.631578947368421,28.0,0.0,-0.12,12.50%,Evan Smith,C,99.8,1.0,30.0,67.6,75.4,71.7,4.0,14.0,573.0,100.0,100.0,98.1,5.0,20.0,2.0,928.0,930.0,0.0,0.0,930.0,617.0,617.0,0.0,0.0,311.0,0.0,62867.99999999999,MISSING
00-0023468,2011,Giants,2.242990654205608,29.0,114.10305788956364,-0.02,65.00%,David Baas,C,100.0,0.0,21.0,65.5,63.0,65.0,6.0,13.0,559.0,100.0,100.0,97.8,4.0,22.0,3.0,971.0,971.0,0.0,0.0,971.0,582.0,582.0,0.0,0.0,389.0,0.0,63600.5,MISSING
00-0025682,2014,Cardinals,3.101503759398496,30.0,0.0,0.01,64.70%,Lyle Sendlein,C,100.0,0.0,1.0,53.9,59.4,49.3,11.0,19.0,644.0,100.0,100.0,97.5,4.0,31.0,1.0,1104.0,1104.0,0.0,0.0,1104.0,696.0,696.0,0.0,0.0,408.0,0.0,59505.6,MISSING
00-0026248,2014,Commanders,2.481203007518797,29.0,39.03992361980636,-0.16,25.00%,Kory Lichtensteiger,C,100.0,1.0,32.0,73.2,79.9,67.3,1.0,14.0,629.0,100.0,100.0,98.6,3.0,16.0,1.0,1052.0,1052.0,0.0,0.0,1052.0,670.0,670.0,0.0,0.0,382.0,0.0,77006.40000000001,MISSING
00-0030546,2014,Cowboys,1.1739624060150378,23.0,290.26000182777,0.13,72.20%,Travis Frederick,C,100.0,0.0,9.0,89.3,79.7,88.2,3.0,12.0,578.0,100.0,100.0,98.5,6.0,16.0,1.0,1178.0,1178.0,0.0,0.0,1178.0,616.0,616.0,0.0,0.0,562.0,0.0,105195.4,60.0363387978142
00-0030833,2014,Buccaneers,0.092878947368421,22.0,0.0,-0.12,12.50%,Josh Allen,C,100.0,0.0,30.0,56.1,13.0,65.9,0.0,0.0,19.0,100.0,100.0,94.7,0.0,1.0,1.0,45.0,0.0,0.0,0.0,45.0,20.0,20.0,45.0,0.0,25.0,0.0,2524.5,MISSING
00-0037825,2023,Ravens,1.3383901245551602,23.0,326.3103145502863,0.21,73.70%,Tyler Linderbaum,C,100.0,0.0,3.0,78.5,78.3,78.6,3.0,15.0,572.0,100.0,100.0,98.4,5.0,18.0,0.0,1043.0,1043.0,0.0,0.0,1043.0,610.0,610.0,0.0,0.0,433.0,0.0,81875.5,MISSING
00-0021385,2010,Cowboys,3.794038211382114,31.0,58.5212567998298,0.0,37.50%,Andre Gurode,C,100.0,1.0,9.0,74.0,80.7,72.6,2.0,8.0,637.0,100.0,100.0,99.1,7.0,11.0,1.0,1073.0,1073.0,0.0,0.0,1073.0,671.0,671.0,0.0,0.0,402.0,0.0,79402.0,MISSING
00-0036783,2024,Steelers,0.3582615505090055,26.0,0.0,-0.01722587637,55.60%,Ryan McCollum,C,100.0,0.0,25.0,50.3,41.5,52.2,1.0,3.0,71.0,100.0,100.0,97.2,2.0,4.0,0.0,153.0,152.0,0.0,0.0,153.0,75.0,75.0,0.0,0.0,78.0,1.0,7695.9,MISSING
00-0025447,2014,Dolphins,1.3980263157894737,29.0,54.70224356326775,0.01,50.00%,Samson Satele,C,100.0,1.0,17.0,63.4,63.9,64.4,12.0,15.0,643.0,100.0,100.0,97.4,7.0,30.0,3.0,1075.0,1073.0,0.0,0.0,1075.0,684.0,684.0,2.0,0.0,391.0,0.0,68155.0,MISSING
00-0034804,2023,Rams,1.3567615658362988,27.0,50.65598755399198,0.04,55.60%,Brian Allen,C,100.0,0.0,26.0,69.2,79.8,66.5,0.0,0.0,12.0,100.0,100.0,100.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,14.0,14.0,0.0,0.0,20.0,0.0,2352.8,MISSING
00-0035127,2023,Raiders,3.104982206405694,26.0,0.0,-0.05,47.10%,Andre James,C,100.0,0.0,23.0,74.6,71.2,75.0,4.0,11.0,556.0,100.0,100.0,97.9,3.0,19.0,4.0,963.0,963.0,0.0,0.0,963.0,583.0,583.0,0.0,0.0,380.0,0.0,71839.79999999999,MISSING
00-0028129,2014,Eagles,1.971697744360902,26.0,28.191613752280865,0.0,62.50%,Jason Kelce,C,100.0,2.0,24.0,78.2,75.1,80.3,3.0,8.0,465.0,100.0,100.0,98.4,9.0,13.0,2.0,828.0,828.0,0.0,0.0,828.0,488.0,488.0,0.0,0.0,340.0,0.0,64749.600000000006,MISSING
00-0029203,2014,Eagles,0.3721804511278195,25.0,16.260781430686748,0.0,62.50%,David Molk,C,100.0,0.0,24.0,63.4,48.0,69.9,2.0,9.0,240.0,100.0,100.0,97.7,2.0,11.0,0.0,403.0,349.0,54.0,0.0,403.0,259.0,259.0,0.0,0.0,144.0,0.0,25550.2,MISSING
00-0029411,2014,Falcons,0.7358714285714286,24.0,178.0495852012595,-0.05,37.50%,Peter Konz,C,99.5,0.0,2.0,56.5,77.5,50.7,0.0,4.0,110.0,99.1,99.2,98.2,1.0,4.0,0.0,182.0,169.0,7.0,0.0,183.0,120.0,121.0,1.0,0.0,62.0,6.0,10339.5,MISSING
00-0027717,2014,Falcons,1.5037593984962403,25.0,63.53918397950541,-0.05,37.50%,Joe Hawley,C,100.0,0.0,2.0,62.8,84.5,52.8,1.0,1.0,154.0,100.0,100.0,99.4,3.0,2.0,0.0,243.0,243.0,0.0,0.0,243.0,162.0,162.0,0.0,0.0,81.0,0.0,15260.4,MISSING
00-0030750,2014,Falcons,0.3167917293233083,22.0,0.0,-0.05,37.50%,James Stone,C,100.0,1.0,2.0,60.0,69.0,54.6,6.0,15.0,425.0,100.0,100.0,97.5,3.0,21.0,0.0,672.0,669.0,3.0,0.0,672.0,449.0,449.0,0.0,0.0,223.0,0.0,40320.0,MISSING
00-0031561,2023,Raiders,0.0800711743772242,32.0,34.61934755186785,-0.05,47.10%,Hroniss Grasu,C,100.0,0.0,23.0,45.7,60.2,45.7,0.0,1.0,7.0,100.0,100.0,92.9,0.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0,7.0,7.0,15.0,0.0,8.0,0.0,685.5,MISSING
00-0035062,2023,Ravens,0.3993665480427046,27.0,0.0,0.21,73.70%,Sam Mustipher,C,100.0,0.0,3.0,67.0,61.0,67.1,0.0,2.0,105.0,100.0,100.0,99.0,1.0,2.0,0.0,202.0,199.0,3.0,0.0,202.0,110.0,110.0,0.0,0.0,92.0,0.0,13534.0,MISSING
00-0035242,2023,Saints,2.0818505338078293,26.0,162.38675196627133,0.08,52.90%,Erik McCoy,C,100.0,1.0,20.0,79.4,59.3,89.4,2.0,20.0,651.0,100.0,100.0,97.7,8.0,26.0,4.0,1152.0,1152.0,0.0,0.0,1152.0,675.0,675.0,0.0,0.0,477.0,0.0,91468.8,61.27693677649154
00-0039896,2024,Steelers,0.5370693030540329,23.0,231.55753505979817,-0.01722587637,55.60%,Zach Frazier,C,100.0,2.0,25.0,77.9,68.6,80.5,2.0,9.0,550.0,100.0,100.0,98.8,5.0,12.0,1.0,1021.0,1021.0,0.0,0.0,1021.0,585.0,585.0,0.0,0.0,436.0,0.0,79535.90000000001,MISSING
00-0030649,2014,Colts,0.3176691729323308,23.0,0.0,0.08,68.40%,Jonotthan Harrison,C,100.0,0.0,14.0,61.1,63.1,65.4,6.0,16.0,429.0,100.0,100.0,97.0,5.0,24.0,2.0,693.0,655.0,30.0,0.0,693.0,453.0,453.0,8.0,0.0,240.0,0.0,42342.3,MISSING
00-0038593,2023,Seahawks,0.3688229537366548,24.0,62.25939568638435,-0.04,52.90%,Olusegun Oluwatimi,C,100.0,0.0,29.0,53.1,75.5,50.1,0.0,1.0,68.0,100.0,100.0,99.3,1.0,1.0,0.0,128.0,128.0,0.0,0.0,128.0,70.0,70.0,0.0,0.0,58.0,0.0,6796.8,MISSING
00-0022804,2014,Chargers,4.62406015037594,32.0,20.3146507061652,0.02,56.30%,Nick Hardwick,C,100.0,0.0,27.0,55.8,37.8,58.3,0.0,0.0,9.0,100.0,100.0,100.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,9.0,9.0,0.0,0.0,6.0,0.0,837.0,MISSING
00-0025829,2014,Chargers,0.5165857142857143,28.0,0.0,0.02,56.30%,Doug Legursky,C,100.0,0.0,27.0,40.7,60.3,43.0,2.0,2.0,72.0,100.0,100.0,97.2,2.0,4.0,0.0,133.0,133.0,0.0,0.0,133.0,75.0,75.0,0.0,0.0,58.0,0.0,5413.1,MISSING
00-0029066,2014,Chargers,0.3025203007518797,24.0,0.0,0.02,56.30%,Trevor Robinson,C,100.0,0.0,27.0,60.6,63.9,61.5,2.0,3.0,113.0,100.0,100.0,96.9,1.0,6.0,1.0,169.0,169.0,0.0,0.0,169.0,124.0,124.0,0.0,0.0,45.0,0.0,10241.4,MISSING
00-0026909,2014,Chargers,0.4774436090225564,28.0,43.89051833629112,0.02,56.30%,Rich Ohrnberger,C,100.0,0.0,27.0,56.2,58.8,53.7,6.0,7.0,253.0,100.0,100.0,97.4,4.0,13.0,0.0,447.0,447.0,0.0,0.0,447.0,272.0,272.0,0.0,0.0,175.0,0.0,25121.4,MISSING
00-0027993,2014,Chiefs,0.8387796992481202,25.0,161.10592695588124,0.05,56.30%,Rodney Hudson,C,99.9,1.0,16.0,76.3,86.9,68.5,2.0,6.0,579.0,99.8,99.8,99.0,2.0,10.0,2.0,1005.0,1005.0,0.0,0.0,1006.0,612.0,613.0,0.0,0.0,393.0,0.0,76757.8,MISSING
00-0026950,2014,Colts,0.4285714285714286,28.0,9.862662488597374,0.08,68.40%,A.Q. Shipley,C,100.0,0.0,14.0,72.2,79.2,69.4,3.0,5.0,266.0,100.0,100.0,98.5,2.0,8.0,0.0,423.0,372.0,29.0,0.0,423.0,278.0,278.0,21.0,0.0,145.0,1.0,30540.6,MISSING
00-0021504,2010,Eagles,1.402439024390244,30.0,0.0,0.01,58.80%,Jamaal Jackson,C,100.0,0.0,24.0,64.6,41.2,68.6,0.0,0.0,9.0,100.0,100.0,88.9,0.0,1.0,1.0,20.0,20.0,0.0,0.0,20.0,11.0,11.0,0.0,0.0,9.0,0.0,1292.0,MISSING
00-0030075,2014,Colts,0.4511481203007519,24.0,81.87631224757715,0.08,68.40%,Khaled Holmes,C,100.0,1.0,14.0,53.8,50.9,53.0,1.0,7.0,237.0,100.0,100.0,97.9,3.0,9.0,1.0,376.0,333.0,0.0,0.0,376.0,258.0,258.0,36.0,0.0,118.0,7.0,20228.8,MISSING
00-0032354,2021,Ravens,0.0151232876712328,28.0,0.0,-0.069,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032192,2021,Titans,0.0153424657534246,29.0,0.0,0.043,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036619,2024,Titans,0.7882129992169147,26.0,166.12896737855115,-0.1290081858,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039544,2024,Raiders,0.0880971025841816,24.0,0.0,-0.1373166516,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036983,2024,Texans,0.5187462803445575,25.0,102.82354820342296,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037413,2022,Bengals,0.2097339097022094,24.0,0.0,0.124,73.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037308,2024,Patriots,0.2075191855912294,26.0,20.522808166085436,-0.1598290139,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037088,2022,Bears,0.2254812680115273,24.0,28.635529678388632,-0.162,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031561,2021,Raiders,0.0076712328767123,30.0,63.08056403151153,-0.062,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035383,2024,Steelers,2.137823022709475,26.0,0.0,-0.01722587637,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034392,2024,Texans,0.1052466718872357,29.0,22.634017856949008,0.0006868162663,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039030,2024,Patriots,0.2729389193422083,24.0,96.88691837887748,-0.1598290139,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039058,2024,Rams,0.8233707909162098,24.0,266.8818960783634,-0.04232456626,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036342,2022,49ers,0.0939000960614793,24.0,49.55236338331555,0.196,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039242,2024,Ravens,0.0880971025841816,22.0,0.0,0.269860976,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031779,2021,Steelers,0.4657534246575342,29.0,0.0,-0.057,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039237,2024,Ravens,0.3220285826155051,23.0,19.33341850220264,0.269860976,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039502,2024,Panthers,0.0538371182458888,23.0,0.0,-0.2237786502,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039784,2024,Rams,0.2766902897415818,24.0,0.0,-0.04232456626,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039303,2024,Seahawks,0.0244714173844949,24.0,0.0,-0.01655071719,58.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032768,2024,Raiders,1.0180109631949883,32.0,43.23731621767233,-0.1373166516,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035930,2021,Saints,0.0100821917808219,23.0,0.0,0.038,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033082,2024,Saints,0.4218872357086923,31.0,0.0,-0.08437242371,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033793,2021,Titans,0.3920843835616438,27.0,16.057540184155325,0.043,66.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030649,2023,Dolphins,0.0929217081850533,32.0,0.0,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037278,2022,Broncos,0.3731652257444764,24.0,50.55916997275343,-0.036,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037278,2023,Broncos,0.4190080071174377,25.0,45.74782881618743,-0.07,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031923,2023,Bills,0.1401245551601423,31.0,0.0,0.19,63.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036856,2023,Bengals,0.4395409252669038,23.0,31.338309879825605,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032443,2023,Seahawks,0.0716192170818505,29.0,6.831449394772656,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032151,2023,49ers,1.445729537366548,31.0,16.83896588666718,0.26,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036783,2023,Steelers,0.090747330960854,25.0,0.0,-0.03,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038936,2023,Texans,0.4932953736654804,23.0,194.52236466264333,0.02,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037497,2022,Vikings,0.0994236311239193,24.0,0.0,-0.001,72.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038649,2023,Broncos,0.3422793594306049,24.0,13.70193832599119,-0.07,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036983,2023,Texans,0.4907700177935943,24.0,113.63759516777256,0.02,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034392,2023,Texans,0.7895907473309609,28.0,30.55272835503515,0.02,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036859,2022,Texans,0.3522228626320846,24.0,17.016258216303854,-0.177,18.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036859,2023,Texans,0.096085409252669,25.0,15.396947149073563,0.02,57.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036783,2022,Steelers,0.0773294908741594,24.0,0.0,-0.009,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037565,2023,Titans,0.0160142348754448,26.0,0.0,-0.07,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039700,2024,49ers,0.0880971025841816,23.0,0.0,0.02174647007,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039008,2024,Bears,0.0391542678151918,23.0,110.51096015439104,-0.08766408568,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037088,2024,Bears,0.3582615505090055,26.0,23.444788778374026,-0.08766408568,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032192,2022,Titans,0.0772492795389049,30.0,0.0,-0.081,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032443,2022,Seahawks,0.0773294908741594,28.0,9.221492134043626,-0.019,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038358,2023,Rams,0.096085409252669,24.0,0.0,0.04,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037326,2023,Browns,0.2094016903914591,24.0,14.158619550050847,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032575,2023,Dolphins,0.0286476868327402,30.0,0.0,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038112,2023,Eagles,0.6978954626334519,24.0,209.52192215027893,0.0,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036295,2023,Falcons,1.3325836298932383,25.0,115.73170992156206,-0.04,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037619,2023,Dolphins,0.096085409252669,23.0,24.948575512865315,0.13,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034142,2023,Giants,0.244661921708185,27.0,0.0,-0.15,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035892,2023,Jaguars,0.096085409252669,26.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039008,2023,Commanders,0.3622682384341636,22.0,122.13349929124968,-0.21,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031958,2023,Chiefs,0.1649466192170818,31.0,4.448435265367278,0.1,71.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038609,2023,Browns,0.3536445729537367,22.0,38.276698123297095,0.05,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035400,2023,Jaguars,0.0320284697508896,26.0,0.0,-0.04,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037413,2023,Cardinals,0.0053380782918149,25.0,0.0,-0.18,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035992,2023,Cardinals,0.5853545373665481,25.0,0.0,-0.18,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036342,2023,Cardinals,0.4181494661921708,25.0,44.83683254133887,-0.18,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039030,2023,Patriots,0.4235258007117438,23.0,107.07660453430437,-0.12,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033909,2023,Cardinals,0.2535587188612099,29.0,63.770526515169024,-0.18,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031039,2023,Patriots,0.0696917259786476,34.0,0.0,-0.12,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029895,2023,Buccaneers,2.6387900355871885,32.0,3.447703068706577,-0.01,52.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037204,2023,Patriots,0.096085409252669,25.0,0.0,-0.12,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033505,2023,Chargers,0.0748812277580071,28.0,0.0,-0.08,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039817,2024,Packers,0.3408003132341425,23.0,56.10251043602997,0.1652537339,61.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035382,2024,Bears,1.5661707126076745,27.0,0.0,-0.08766408568,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032575,2022,Rams,0.3104639769452449,29.0,0.0,-0.098,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037336,2022,Cowboys,0.0441882804995196,23.0,0.0,0.118,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037572,2022,Cowboys,0.0994236311239193,25.0,0.0,0.118,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036663,2022,Cowboys,0.2999812680115273,24.0,15.392405894566744,0.118,68.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035400,2022,Commanders,0.0773294908741594,25.0,0.0,-0.007,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039485,2024,Dolphins,0.3132341425215348,24.0,0.0,-0.03099899621,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037396,2022,Colts,0.3402175792507205,25.0,0.0,-0.136,25.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038629,2024,Falcons,0.0293657008613938,25.0,18.100636105631335,-0.03880498761,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031958,2022,Chiefs,0.047790585975024,30.0,6.004759522887714,0.18,85.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037010,2024,Dolphins,1.630061863743148,26.0,197.93659738452592,-0.03099899621,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037478,2022,Chargers,0.2073323727185398,24.0,0.0,-0.005,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034112,2024,Giants,0.538371182458888,28.0,0.0,-0.1729829461,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029895,2022,Buccaneers,1.921229586935639,31.0,4.653912353200385,-0.004,44.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039446,2024,Giants,0.0440485512920908,23.0,0.0,-0.1729829461,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036202,2024,Jaguars,0.0195771339075959,28.0,0.0,-0.155612123,23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037326,2022,Browns,0.2164913544668588,23.0,15.64769456681351,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036236,2022,Browns,0.467657060518732,23.0,47.48462025202455,-0.016,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032432,2024,Jets,0.7941386061080657,30.0,7.116270045778093,-0.02455557428,29.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039442,2024,Lions,0.0880971025841816,23.0,0.0,0.2197285648,83.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036859,2024,Giants,0.0880971025841816,26.0,13.931733904003853,-0.1729829461,17.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035992,2022,Ravens,0.4298751200768492,24.0,0.0,0.006,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034229,2024,Cowboys,0.0880971025841816,29.0,0.0,-0.1874393508,41.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037565,2022,Dolphins,0.0994236311239193,25.0,0.0,0.032,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036856,2024,Bengals,0.1184025058731401,24.0,28.356075397272203,0.04236154557,52.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031561,2022,Raiders,0.4971181556195965,31.0,46.73123120542356,-0.059,35.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037204,2022,Patriots,0.1504975984630163,24.0,0.0,0.038,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034436,2024,Bills,0.0250195771339075,28.0,5.807723001663989,0.1922816216,75.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037619,2022,Patriots,0.2756753121998079,22.0,27.57244010423298,0.038,47.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
