,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_penalties,weighted_avg_receptions,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_targeted_qb_rating,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Previous_avg_depth_of_target,Previous_avoided_tackles,Previous_caught_percent,Previous_contested_catch_rate,Previous_contested_receptions,Previous_contested_targets,Previous_declined_penalties,Previous_drop_rate,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_grades_hands_drop,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_pass_route,Previous_inline_rate,Previous_interceptions,Previous_longest,Previous_pass_block_rate,Previous_pass_blocks,Previous_pass_plays,Previous_penalties,Previous_receptions,Previous_route_rate,Previous_routes,Previous_slot_rate,Previous_targeted_qb_rating,Previous_targets,Previous_touchdowns,Previous_wide_rate,Previous_yards,Previous_yards_after_catch,Previous_yards_after_catch_per_reception,Previous_yards_per_reception,Previous_yprr
10,Steelers,2019,WR,2.035069075451647,223.69385502606167,26.0,16.0,71.04995648389904,63.07181919642858,-5.50%,0.5,-0.014,12.49754464285714,6.206473214285714,57.846261160714285,42.66841517857143,5.030691964285714,10.00390625,0.2265625,12.947879464285714,3.83203125,21.813058035714285,25.0,1.2349330357142858,53.932198660714285,40.41584821428571,18.275,62.74587053571428,0.5373325892857143,2.7767857142857144,55.379464285714285,0.1,0.5,357.78627232142856,3.258928571428572,37.195870535714285,92.48839285714284,330.98716517857144,35.49129464285714,73.7453125,60.34151785714285,2.693638392857143,63.865959821428575,500.9397321428572,188.1791294642857,4.501897321428571,13.060546875,1.3257366071428571,11.187249782419496,6.99869451697128,62.98794604003482,39.51979982593559,9.434725848563968,23.55700609225413,0.3881636205395996,4.46792863359443,2.6335944299390777,45.01348999129678,25.0,0.3529155787641427,79.0443864229765,72.26157528285466,71.04995648389904,0.0,70.96723237597911,0.2624020887728459,4.6945169712793735,66.98825065274151,0.0,0.0,558.2523933855526,2.3424717145343776,74.67798085291558,93.91592689295038,523.9725848563969,39.9372497824195,89.08868581375108,113.9804177545692,7.170147954743255,58.91457789382071,923.9617058311576,388.5126196692776,4.694908616187989,11.72776327241079,1.523107049608355
11,Jaguars,2019,WR,2.5982996811902237,151.10732049305162,15.0,21.0,62.62409066947812,67.04682395644284,-18.00%,0.375,-0.125,11.37404718693285,7.901996370235935,63.07681488203266,36.97522686025408,7.343920145190562,21.74682395644283,0.2699637023593466,6.817831215970962,3.790834845735027,32.94872958257713,15.0,0.0,68.25725952813067,76.29800362976405,19.377994555353904,67.22613430127042,0.3387023593466424,1.2445553539019965,57.74546279491833,0.085617059891107,0.5707803992740472,560.6333938294011,2.7899274047186933,55.46823956442831,92.94768602540834,520.7164246823957,40.23988203266788,101.80022686025409,88.9342105263158,4.930580762250454,59.35090744101633,737.2849364791289,258.7236842105263,4.641969147005445,13.547504537205082,1.397513611615245,10.810595677385344,4.022140221402214,60.15925144965735,42.64559831312599,5.472324723247232,15.270426989984186,0.2988929889298893,11.577174486030575,5.123879810226674,27.39905113336848,15.0,1.5967316816025303,51.78281497100685,37.46752767527675,62.62409066947812,42.17227200843437,62.1847127042699,0.1549815498154981,1.8307854507116497,55.85767000527148,0.1645756457564575,0.6663152345809172,494.868212967844,3.2150764364786504,45.87243015287296,96.13774380600948,475.8892988929889,37.94528202424881,83.038692672641,74.63521349499209,2.6731681602530317,61.674433315761725,564.4438587243015,219.96151818661045,4.426304691618345,12.438534528202426,1.152662098049552
12,Bears,2019,WR,15.53134962805526,186.5775413039575,20.0,22.0,67.24123396456935,67.37674886763966,-2.10%,0.5,-0.032,10.926975339708102,2.7176648213387016,61.99375943633618,39.63135379969804,10.944136889783591,21.09511826874685,0.8324106693507801,6.450075490689481,2.93658782083543,34.07800704579768,6.0,0.0,69.25269250125818,70.00367388022144,47.96607951685958,67.5577755410166,1.409159536990438,2.4881731253145447,42.62757926522396,0.5881731253145446,1.6044287871162557,456.7544036235531,3.27176648213387,54.22043281328636,93.94001006542528,429.4675390035229,42.82913940613991,85.88213387015601,86.35933568193256,3.6411675893306494,55.3009562154001,641.608454957222,170.07800704579768,3.362355309511827,11.500503271263211,1.3309260191243082,12.252412950519243,4.505803298717166,63.33488087965791,54.47464874770922,7.52351863164325,13.550397067806964,1.3646915088576663,5.164263897373244,2.2553451435552843,25.715943799633475,6.0,0.6065974343310935,72.3735491753207,56.10653634697617,67.24123396456935,47.4923029932804,68.18790470372633,1.653268173488088,1.948686621869273,47.19975565058033,0.2459376908979841,0.8142944410507025,414.2186927306048,4.344532681734881,46.538179596823454,92.7390348197923,385.686621869273,40.71795968234576,91.78955406230912,71.76114844227244,3.545510079413561,57.401710445937695,552.6854001221747,180.8973732437385,3.831398900427612,12.274343310934638,1.3818387293830174
13,Seahawks,2019,WR,6.280552603613178,109.02147134899108,23.0,25.0,74.88296349319971,69.25442795595978,13.80%,0.6875,-0.001,12.785782671134514,4.564384873145046,64.65193872666347,52.581378650071805,8.583532790808999,16.39540449976065,0.832934418382001,9.138822403063669,4.37051220679751,31.98516036381044,29.0,1.3326950694112016,59.93322163714696,49.19593106749641,12.377261847774054,69.75782671134515,0.9262805169937768,0.7774054571565342,50.04547630445189,0.4754906653901388,0.8784107228338918,443.832934418382,3.134514121589277,48.74198180947822,91.99961704164672,408.9143130684538,36.77022498803255,111.04561991383436,73.01053135471517,4.92915270464337,62.32106270943035,695.4317855433221,215.3417903303016,4.887218764959311,14.855385351842989,1.6459932982288177,14.441302791696492,2.0164638511095205,72.59434502505368,65.00200429491768,6.615604867573372,12.158911954187545,0.0,2.301073729420186,0.7666428060128847,27.29563350035791,29.0,0.8489620615604867,81.64774516821761,61.424624194702936,74.88296349319971,28.11710808876164,75.33937007874015,1.129849677881174,0.8847530422333572,48.648532569792415,0.6527559055118111,1.675733715103794,383.0472440944882,2.1467430207587688,41.83249821045096,92.42555476020044,354.9949892627058,41.10973514674302,126.18124552612744,57.31782390837509,6.721546170365068,57.61868289191123,638.9062276306371,149.7408732999284,3.5831782390837508,15.07394416607015,1.708503937007874
14,Panthers,2019,WR,4.782146652497343,303.9732667610152,24.0,16.0,67.43008658008658,63.42802275960171,-26.90%,0.3125,-0.146,12.476623992413469,4.942152678994784,55.19307728781413,34.73281175912755,6.817923186344239,17.166903745851116,0.0,12.009056424845898,5.524893314366999,33.92935040303461,5.0,0.5756282598387862,52.45343764817449,66.1235656709341,60.47430061640589,63.12223802750118,0.0575628259838786,3.1740161213845424,39.69653864390707,0.2145566619250829,1.1659554291133238,532.4717875770507,1.218112849691797,50.03935514461831,96.04404931247036,511.4556661925083,38.42574679943101,65.69388335704124,85.96396396396396,3.051683262209578,61.23338074917022,618.8752963489806,188.36130867709812,3.478378378378378,11.462873399715503,1.152868658131816,10.724621212121212,7.7267316017316015,65.91060606060606,47.16920995670996,6.114177489177489,13.447510822510823,0.1201298701298701,8.387824675324676,3.787878787878788,27.03625541125541,5.0,0.9063852813852814,61.196969696969695,45.192424242424245,67.43008658008658,15.838690476190475,68.05817099567099,0.2056277056277056,2.446428571428572,46.9767316017316,0.0488095238095238,0.244047619047619,384.0,1.6574675324675323,41.6504329004329,94.11574675324675,361.482683982684,39.97624458874459,91.22775974025974,63.06114718614719,2.738095238095238,59.23706709956709,524.6536796536797,193.3051948051948,4.25698051948052,12.354004329004328,1.411720779220779
15,Raiders,2019,WR,6.769394261424017,124.50281765638756,18.0,13.0,64.26290429042905,63.3800868935554,-11.00%,0.4375,-0.081,11.755177407675598,3.716871832005793,67.62628530050688,40.46965966690804,3.026068066618393,7.511223750905141,0.2194062273714699,6.966545981173063,2.782041998551774,20.577842143374365,23.0,0.0615496017378711,64.10079652425779,69.81875452570601,52.73048515568429,63.1762490948588,0.0,1.719768283852281,41.38884866039102,0.4320782041998552,1.393193338160753,326.1412020275163,1.278059377262853,32.73642288196959,95.35394641564083,310.52063721940624,42.01310644460536,96.14554670528602,48.635047067342505,2.783490224475018,57.82251991310645,415.4322954380883,158.89645184648805,4.731498913830557,13.070311368573496,1.3821144098479363,9.690825082508251,3.3386138613861385,70.52085808580857,45.28712871287129,4.516831683168316,10.132013201320133,0.100990099009901,5.021122112211221,1.6693069306930692,22.466666666666665,23.0,0.1194719471947194,69.946798679868,71.99940594059406,64.26290429042905,51.42039603960396,63.98099009900991,1.786996699669967,0.935973597359736,47.925412541254126,0.3944554455445544,1.6171617161716172,374.1168316831683,1.831683168316832,40.43168316831683,94.67016501650164,352.776897689769,40.39029702970296,99.76389438943892,56.20990099009901,1.9617161716171616,57.77577557755776,465.2125412541254,173.96435643564357,4.378745874587459,11.3590099009901,1.2817293729372936
16,Eagles,2019,WR,5.63230605738576,287.32767295121937,16.0,12.0,68.60045918367346,62.574179743223965,6.50%,0.5625,0.035,12.655920114122685,1.8509272467902995,59.87967189728959,37.96169757489301,4.226818830242511,10.5962910128388,0.31169757489301,7.354493580599144,2.427960057061341,17.669757489301,24.0,0.62339514978602,60.412339514978605,59.29072753209701,0.0,62.27218259629102,0.062339514978602,0.8174037089871612,36.606990014265335,0.0,0.0,313.3181169757489,1.0763195435092725,28.296718972895864,94.1482168330956,293.82881597717545,36.80085592011412,85.21483594864479,46.10271041369472,2.238944365192582,63.00135520684736,301.71398002853067,95.34308131241085,2.9850927246790304,11.787303851640512,1.1309272467902995,10.630816326530612,10.521428571428572,70.12571428571428,48.544030612244896,6.510204081632653,14.470408163265306,0.0,6.138010204081633,4.198469387755102,30.01836734693877,24.0,1.0096938775510205,68.82632653061225,48.742244897959175,68.60045918367346,21.312346938775512,67.92112244897959,0.508061224489796,1.0096938775510205,62.91836734693877,0.0643877551020408,0.321938775510204,457.8698979591837,2.1683673469387754,55.89183673469388,94.42770408163264,434.0367346938776,42.13438775510204,108.8594387755102,78.22908163265306,3.928571428571429,57.11066326530612,663.6423469387755,283.3408163265306,4.676836734693878,12.56530612244898,1.4896785714285714
17,49ers,2019,WR,5.419766206163656,331.3706389409811,17.0,24.0,63.51377551020408,69.55494568324757,27.90%,0.8125,0.216,10.247627215551743,7.457404230989137,64.37815894797026,36.64814179531161,4.714694110920526,11.15666094911378,0.0,10.361863922241282,3.743853630646084,25.74499714122356,28.0,0.4791309319611206,58.5639794168096,65.86152086906804,49.987707261292165,69.28238993710691,0.5132075471698113,2.57347055460263,46.65809033733562,0.4515723270440251,1.7078330474556889,351.15437392795883,4.274442538593482,41.21212121212121,92.80331618067468,325.47284162378503,35.187478559176675,94.33939393939394,60.00114351057747,3.401943967981704,63.4722126929674,551.5214408233276,221.2441395082905,5.384562607204117,13.630588907947397,1.5420926243567752,9.839413265306122,3.399234693877551,65.1295918367347,34.27761479591837,3.0427295918367347,8.165816326530612,0.0816326530612244,8.206823979591837,2.635841836734694,18.48405612244898,28.0,0.4209183673469387,59.255931122448985,61.31237244897959,63.51377551020408,38.801275510204086,63.43214285714285,0.5662627551020408,2.1823979591836733,45.05229591836735,0.2533801020408163,0.8233418367346939,287.04017857142856,1.264030612244898,28.034438775510203,92.6122448979592,265.4266581632653,36.33934948979592,92.85873724489797,42.85267857142857,2.9846938775510203,62.35223214285715,363.4693877551021,139.27487244897958,5.498979591836736,13.301658163265309,1.354923469387755
18,Bills,2019,WR,9.845908607863976,121.31797568746263,14.0,20.0,63.60059016393442,70.55482885085574,2.70%,0.625,0.061,11.887041564792174,5.166870415647922,61.15421760391198,27.546821515892415,3.9877750611246943,10.95843520782396,0.0,7.696088019559902,3.790953545232274,32.52933985330073,4.0,0.0,62.947432762836186,79.70476772616136,30.61265281173594,70.12707823960879,0.0,2.356356968215159,46.47249388753056,0.4284229828850856,1.4614914425427872,413.6735941320293,0.3453545232273838,50.947432762836186,94.7437652811736,391.03911980440097,44.74816625916871,90.04700488997554,78.93154034229829,4.1552567237163816,55.06968215158924,665.0941320293399,220.7927872860636,5.159841075794621,13.22059902200489,1.5080867970660148,13.073180327868853,1.0478688524590165,59.34308196721311,39.49914754098361,4.125901639344263,11.91016393442623,0.0,6.329639344262295,1.9278688524590164,19.544262295081968,4.0,0.3901639344262295,67.14,57.48150819672132,63.60059016393442,30.00360655737705,62.85737704918033,0.1950819672131147,2.499016393442623,46.23147540983607,0.7022950819672131,4.2918032786885245,340.40196721311474,1.0852459016393443,32.47147540983607,92.88275409836066,313.647868852459,42.252,82.24059016393443,56.18229508196721,3.514754098360656,57.43547540983607,419.20918032786886,99.7527868852459,3.556262295081967,12.78472131147541,1.30607868852459
19,Dolphins,2019,WR,9.91498405951116,165.15790158551818,18.0,22.0,67.81979695431473,65.35569620253165,-36.70%,0.3125,-0.201,11.988101265822785,4.777215189873417,62.23987341772152,34.71974683544304,8.259493670886076,16.384810126582277,0.2708860759493671,8.688354430379748,3.4683544303797467,28.150632911392407,17.0,0.6012658227848101,57.7006329113924,57.83101265822785,9.607974683544304,66.08278481012658,0.2411392405063291,2.079746835443038,34.72658227848101,0.0820253164556962,0.2050632911392405,395.4860759493671,1.5291139240506328,40.05443037974683,93.17746835443036,369.34430379746834,36.83658227848101,87.40113924050634,64.67341772151899,3.408860759493671,62.2720253164557,559.6341772151899,145.47974683544305,3.7653164556962015,12.975443037974683,1.365607594936709,11.913642131979694,2.689720812182741,66.55869289340102,49.06040609137056,4.675126903553299,8.218274111675127,0.4524111675126903,4.583502538071065,1.802030456852792,20.364213197969544,17.0,0.0,73.23464467005077,71.78794416243655,67.81979695431473,33.2886421319797,68.30945431472081,0.1124365482233502,1.9663705583756343,54.953680203045685,0.244479695431472,0.5310913705583756,337.3388324873096,2.8959390862944163,36.17322335025381,92.75647208121828,313.60659898477155,43.72036802030456,97.8234771573604,52.63197969543148,2.8496192893401013,55.43229695431472,441.5501269035533,166.30774111675126,5.050571065989848,13.124365482233502,1.528705583756345
20,Cardinals,2019,WR,8.67162592986185,241.8706936428325,11.0,25.0,64.32167874396136,63.82844036697248,-5.80%,0.3125,-0.081,9.53045871559633,3.841743119266055,66.19119266055046,43.876467889908255,6.111926605504587,13.670642201834864,0.0756880733944954,5.814449541284404,1.5288990825688074,23.7605504587156,1.0,0.5504587155963303,74.64266055045871,74.77091743119266,39.52788990825688,63.74238532110091,0.1703669724770642,1.7174311926605506,53.56146788990826,0.3217431192660551,1.7412844036697248,415.2477064220183,1.668348623853211,47.88990825688074,93.53270642201836,387.8243119266055,44.71871559633028,87.46532110091744,69.34357798165138,2.262385321100917,54.76408256880734,511.1339449541284,217.48256880733945,4.649036697247706,11.477798165137614,1.2702247706422016,11.694987922705314,4.899154589371981,58.42946859903382,43.7594806763285,7.611111111111111,16.28743961352657,0.338768115942029,7.31262077294686,2.4420289855072466,21.43961352657005,1.0,0.0,64.9522342995169,78.97493961352657,64.32167874396136,21.176871980676328,63.50501207729468,0.6346618357487923,2.7059178743961354,37.89009661835749,0.1104468599033816,0.321256038647343,370.4625603864735,0.8182367149758454,39.26026570048309,94.8070652173913,350.8152173913044,39.26570048309179,70.54885265700483,63.721014492753625,3.013285024154589,60.09963768115942,445.4094202898551,133.05736714975845,3.130193236714976,11.17487922705314,1.1510386473429952
21,Titans,2019,WR,8.150903294367694,119.28430185174442,17.0,19.0,68.46477523949889,74.72933968686182,8.60%,0.5625,0.084,12.45057862491491,6.807351940095303,67.34547311095983,53.80558202859088,6.603131381892444,12.989788972089857,0.5663716814159292,4.448672566371681,2.219196732471069,28.079646017699115,31.0,0.6181075561606535,73.58012253233493,54.93110959836624,64.50667120490128,74.65248468345814,0.0594962559564329,0.7896528250510552,52.989108236895845,0.386997957794418,1.3063308373042886,347.64737916950304,2.1940095302927163,39.29067392784207,93.68148400272294,325.284547311096,35.67637848876787,114.342614023145,59.581347855684136,3.961198093941457,64.18652144315861,611.1994554118448,230.2219196732471,5.268958475153165,14.94506466984343,1.857991831177672,11.279955784819457,4.363301400147384,62.7515106853353,41.737582903463526,3.3839351510685334,7.638909358879882,0.0,7.045762711864407,3.0994841562269717,27.55563743551953,31.0,0.576271186440678,64.88305084745762,56.623802505526896,68.46477523949889,22.762638172439203,67.97663964627856,0.2277081798084008,1.5173176123802503,42.51436993367723,0.2274871039056742,0.5976418570375829,357.85040530582165,1.9815770081061164,40.235077376565954,93.587324981577,335.5460574797347,35.69712601326455,80.85033161385408,65.84450994841562,2.232129697862933,63.94023581429624,526.6337509211496,166.9056742815033,4.186440677966102,12.445983787767132,1.4554458364038318
22,Browns,2019,WR,18.618490967056324,197.0795997183958,19.0,25.0,68.52520683949255,68.64106334841628,-10.10%,0.375,-0.076,12.68450226244344,7.672511312217194,56.107975113122166,40.37030542986425,11.180429864253394,23.290158371040725,1.61368778280543,8.17222850678733,4.4304298642533935,36.63235294117647,8.0,0.0,64.89869909502262,69.36549773755657,0.0,69.7569004524887,0.0,5.581447963800905,66.10237556561086,0.0,0.0,480.7873303167421,5.433257918552036,57.67477375565611,91.82856334841628,440.39592760180994,38.36238687782805,72.02426470588235,96.27149321266968,3.696832579185521,61.39095022624434,814.1736425339367,278.01527149321265,4.488009049773756,14.229864253393664,1.6159785067873305,12.95068946497518,3.974627688913403,62.04390512961942,44.0665195808053,7.151682294539437,15.594594594594597,0.6243794815223387,8.319966905681191,4.602316602316602,30.080529509100938,8.0,1.039161610590182,59.80788747931605,49.46067291781577,68.52520683949255,13.654440154440154,67.34004412575841,0.1866519580805295,2.629343629343629,54.16547159404302,0.0709321566464423,0.3546607832322118,472.2862658576945,2.825703254274683,50.99944842801985,92.32928847214562,435.1792608935466,39.24682846111418,91.48565912851628,84.66298952013237,3.8075013789299503,60.35372311086597,664.9895201323773,207.82239382239385,4.356480970766685,13.75449531163817,1.5974738003309434
23,Jets,2019,WR,7.65143464399575,68.69886115703699,19.0,17.0,64.44398976982097,67.46897106109326,-15.80%,0.4375,-0.133,11.3991961414791,5.060557341907824,61.20219721329046,49.14212218649517,7.457663451232583,15.065380493033226,0.1666666666666666,8.496195069667738,4.180600214362272,28.817256162915328,22.0,0.3553054662379421,63.24078242229368,61.77202572347267,10.80932475884244,68.25498392282958,0.0224008574490889,3.3092175777063235,57.48070739549839,0.2943729903536977,0.3906752411575562,449.3815648445873,1.7031082529474812,48.837620578778136,92.7497320471597,417.1168274383708,42.46623794212218,79.39003215434083,78.70578778135048,3.621650589496249,55.94201500535906,607.9528403001071,214.9737406216506,4.6505359056806,12.406752411575562,1.4088210075026797,11.256329923273658,3.3164961636828645,57.35332480818415,23.221994884910483,3.382992327365729,13.900255754475705,0.258312020460358,8.840217391304346,2.918158567774936,19.403452685422,22.0,1.0076726342710998,62.62231457800512,47.17557544757032,64.44398976982097,30.26982097186701,64.06502557544756,0.0644501278772378,2.60613810741688,42.623401534526856,0.4491048593350383,1.5191815856777493,330.886189258312,2.10230179028133,33.920076726342714,96.36381074168798,317.9782608695652,45.65210997442455,69.5096547314578,60.01854219948849,2.284526854219949,54.21898976982097,426.2909207161125,148.2071611253197,3.892135549872122,11.632800511508952,1.2253005115089513
24,Saints,2019,WR,5.834218916046758,112.2712985793756,32.0,29.0,73.15955974842767,71.37020484171323,29.30%,0.8125,0.12,10.780757293606456,6.15270018621974,68.61353196772191,39.29546865301055,8.80012414649286,15.744258224705153,0.4581005586592179,5.98739913097455,3.731843575418994,45.66790813159528,20.0,0.3966480446927374,70.52203600248293,69.89137181874612,18.75810055865922,70.79199255121043,0.3658597144630664,0.4823091247672253,39.55679702048417,0.2538795779019243,0.638733705772812,456.699565487275,3.4767225325884543,71.47672253258845,93.66213531967723,427.3836126629423,37.968404717566735,104.54574798261947,91.99130974549968,5.111731843575419,61.60800744878957,852.4574798261949,270.0626939788951,3.651644941030416,11.872998137802607,1.6020111731843576,11.385220125786164,6.921383647798742,73.11132075471698,50.38754716981132,8.014465408805032,14.248427672955977,0.7069182389937106,5.308113207547169,1.967924528301887,34.32138364779874,20.0,0.8584905660377359,73.22685534591194,53.671446540880495,73.15955974842767,49.07622641509434,73.57962264150943,0.5140880503144654,0.6037735849056604,54.032704402515726,0.2572327044025157,0.7566037735849057,327.5698113207547,2.8937106918238995,55.16352201257862,93.97396226415094,307.72767295597487,38.59182389937107,120.98213836477989,68.83962264150944,4.967295597484276,60.89408805031446,653.0679245283019,215.9427672955975,3.45874213836478,12.953647798742136,1.7787547169811322
25,Cowboys,2019,WR,11.89691817215728,386.4755539120872,22.0,28.0,70.61586242299795,73.85826687931953,17.10%,0.5,0.137,12.828708133971292,7.359914938862307,64.59580010632641,47.85778841041999,9.892078681552366,20.39978734715577,0.291866028708134,10.85023923444976,8.169590643274853,41.953216374269005,9.0,0.53056884635832,46.4996278575226,65.02190324295587,23.92658160552897,74.5120148856991,0.3715576820839978,2.042530568846358,56.55236576289208,0.1587453482190324,0.6182881446039341,466.7767145135566,2.8564593301435406,58.09356725146199,93.8671451355662,440.1105794790005,36.806592238171184,105.56804891015416,89.55821371610845,4.987772461456672,62.82185007974481,906.2599681020732,261.01648059542794,4.792663476874004,15.614885699096224,1.9633864965443912,11.318480492813142,2.7546201232032854,66.71822381930185,50.676796714579055,5.168891170431212,10.803901437371664,0.561088295687885,5.325308008213553,2.878336755646817,32.85728952772074,9.0,0.7361396303901437,69.33362422997946,57.559137577002055,70.61586242299795,10.030492813141684,70.00277207392197,0.6502566735112937,1.4163244353182751,56.66837782340863,0.149794661190965,0.164271047227926,461.4158110882957,0.965605749486653,50.53336755646817,92.85215605749488,428.9240246406571,36.30811088295688,102.4017453798768,73.75872689938399,3.712012320328542,62.68701232032854,645.3167351129364,233.91170431211495,4.558110882956878,13.339630390143736,1.4844096509240248
26,Chiefs,2019,WR,13.24654622741764,252.35852935400013,31.0,30.0,68.85342657342657,68.25344921238457,30.20%,0.75,0.133,11.465507876154264,8.913633894622487,64.13731667571972,40.96512764801737,4.017925040738729,10.952199891363389,0.7463335143943509,6.357903313416621,2.794133623030961,25.47637153720804,16.0,0.5594785442694188,66.93335143943509,56.19820749592613,44.77897881586094,68.48484519282998,1.233623030961434,1.035306898424769,59.647474198805,0.3932645301466594,1.732753938077132,439.06898424769145,2.180879956545356,40.965779467680605,89.48153177620858,393.00217273221074,43.742585551330805,110.8178164041282,65.05160239000543,4.559478544269419,54.72194459532863,599.6393264530146,230.6469310157523,5.903096143400326,15.06816947311244,1.6257631721890278,12.530536130536133,6.207925407925408,64.72317016317017,39.90806526806527,5.282051282051282,11.238228438228438,0.6102564102564103,9.83911421911422,4.067132867132867,28.87226107226107,16.0,0.5174825174825175,57.45184149184149,59.075337995338,68.85342657342657,28.511188811188813,68.54079254079254,1.5810256410256411,3.222843822843823,53.38508158508159,0.2759440559440559,1.4372960372960373,457.0638694638695,4.333333333333333,45.40559440559441,92.88177156177156,424.2717948717949,36.02382284382285,103.56344988344988,70.42097902097902,5.776689976689977,61.19249417249417,675.9389277389278,238.95757575757577,4.876083916083917,13.805780885780884,1.5032773892773894
27,Rams,2019,WR,13.942614240170032,169.48839329934515,37.0,26.0,78.90146538655887,74.13023255813953,5.50%,0.5625,0.04,9.933575581395347,5.604166666666667,66.05387596899226,42.01225775193798,6.578972868217054,14.919089147286822,0.3173449612403101,5.325629844961241,2.9830426356589146,42.020833333333336,26.0,0.8997093023255814,77.04815891472869,63.7578003875969,71.95266472868217,73.69888565891473,0.2535368217054263,3.111434108527132,52.77131782945737,1.7830426356589146,10.65406976744186,547.5237403100775,3.795058139534884,69.52810077519379,91.63963178294574,500.90067829457365,43.839098837209306,93.47693798449612,101.69428294573645,4.241279069767442,55.76022286821705,890.1293604651163,408.2771317829457,5.699224806201551,13.202228682170544,1.7009302325581397,12.083476503284489,5.8383021728145525,68.82799393633148,43.77913087417888,7.399696816574028,16.281455280444668,0.0,2.6722587165234963,1.2637695805962608,46.67104598281961,26.0,0.3112683173319858,86.02299140980293,73.17028802425467,78.90146538655887,51.90035371399698,79.28292066700354,0.6689742294087924,2.505811015664477,46.64426478019202,1.911520970186963,8.252652854977262,510.37594744820615,2.437594744820617,63.86710459828196,92.28307225871652,471.97170288024256,43.80181910055583,107.33279434057606,91.6033350176857,5.260737746336534,55.19267306720566,924.8100050530572,315.3031834259727,4.959929257200606,14.194087923193532,1.8690601313794843
28,Chargers,2019,WR,9.798087141339002,279.9496271390499,26.0,19.0,77.4197507788162,67.88592715231788,-6.70%,0.3125,0.0,14.90242825607064,3.768211920529801,57.789348785871965,42.23956953642384,10.217439293598234,20.86479028697572,0.0,12.334381898454746,4.262141280353201,36.25496688741722,27.0,0.0,52.97378587196468,76.85480132450331,59.19740618101545,68.01616997792495,0.1617549668874172,5.526490066225166,38.844922737306845,0.3509381898454746,1.5927152317880795,482.34326710816777,1.955298013245033,53.97958057395144,92.2238962472406,445.64293598234,42.70126931567329,65.75849889624723,83.07064017660043,2.7549668874172184,57.13697571743929,753.8951434878587,203.57064017660045,3.7795253863134657,13.61462472406181,1.410618101545254,13.533084112149533,4.094080996884736,68.05482866043614,58.19289719626168,9.797507788161994,17.167601246105917,0.0,5.881993769470405,2.6261682242990654,38.54330218068536,27.0,1.2523364485981308,71.73059190031152,56.66224299065421,77.4197507788162,20.427165109034267,77.68903426791277,0.2395015576323987,2.6728971962616823,59.78691588785047,0.0618068535825545,0.3090342679127726,441.70342679127725,2.8218068535825545,55.798753894081,93.56093457943923,413.1227414330218,43.12442367601246,106.50884735202492,78.13146417445483,6.109657320872274,56.54722741433022,772.1345794392523,227.07165109034267,4.122928348909657,14.58336448598131,1.7941059190031152
29,Lions,2019,WR,3.3368756641870347,30.8875011101222,20.0,25.0,69.0571676300578,73.76866883116882,-12.10%,0.1875,-0.11,14.054112554112557,4.154761904761905,60.96401515151515,52.97759740259741,16.07034632034632,26.635281385281385,1.3111471861471862,9.03495670995671,3.957792207792208,39.34632034632035,11.0,0.3387445887445887,66.1590367965368,67.58798701298701,20.924025974025973,73.64161255411256,0.3066017316017315,3.771103896103896,55.96482683982684,0.2634199134199134,0.7689393939393939,505.26028138528136,3.17478354978355,56.68939393939394,93.3362554112554,471.7012987012987,39.18041125541125,94.32786796536796,89.97240259740259,6.676406926406926,60.11331168831168,820.4621212121212,194.89718614718612,3.39004329004329,15.14042207792208,1.7103030303030302,11.42826589595376,3.63757225433526,63.81653179190752,39.32734104046243,7.028323699421965,13.684971098265896,0.5520231213872833,4.802947976878613,1.9682080924855487,29.659537572254337,11.0,0.3520231213872832,76.01017341040463,67.43300578034682,69.0571676300578,4.522658959537572,68.92705202312138,0.4576300578034682,1.5260115606936415,39.891907514450864,0.1723699421965318,0.2462427745664739,395.89306358381504,2.7341040462427744,40.53005780346821,93.2915028901734,369.09248554913296,34.92069364161849,94.19763005780348,64.9757225433526,3.405780346820809,64.49693641618498,555.3589595375722,172.6722543352601,3.842369942196532,12.251502890173407,1.3551734104046245
