player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0039886,2024,Titans,0.6800340642129992,23.0,285.03213290553674,-0.1290081858,17.70%,T'Vondre Sweat,DI,699.0,17.0,21.0,0.0,0.0,1.0,31.0,0.0,0.0,76.2,77.6,64.7,75.0,69.7,2.0,19.0,3.7,2.0,2.0,0.0,2.0,698.0,83.0,590.0,0.0,25.0,24.0,31.0,3.0,23.0,53263.8,MISSING
00-0035643,2024,Titans,8.478046985121377,27.0,204.046753827138,-0.1290081858,17.70%,Jeffery Simmons,DI,806.0,16.0,18.0,3.0,0.0,1.0,31.0,2.0,0.0,80.2,41.1,81.6,73.4,34.9,6.0,34.0,12.8,10.0,5.0,0.0,5.0,801.0,15.0,421.0,49.0,316.0,41.0,50.0,5.0,45.0,64641.2,MISSING
00-0036337,2024,Titans,0.390128817541112,25.0,54.724137429008,-0.1290081858,17.70%,James Lynch,DI,243.0,17.0,10.0,1.0,0.0,0.0,31.0,0.0,0.0,60.1,84.3,56.2,60.7,66.6,1.0,2.0,5.0,1.0,1.0,0.0,1.0,243.0,8.0,161.0,25.0,49.0,5.0,9.0,1.0,4.0,14604.3,MISSING
00-0038985,2024,Titans,0.3582615505090055,24.0,32.83476653834535,-0.1290081858,17.70%,Keondre Coburn,DI,125.0,15.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,45.1,37.2,56.7,46.4,57.1,0.0,2.0,7.7,1.0,1.0,0.0,0.0,125.0,27.0,95.0,0.0,3.0,4.0,8.0,0.0,2.0,5637.5,MISSING
00-0034810,2024,Titans,1.5563821456538762,29.0,12.96668943906809,-0.1290081858,17.70%,Sebastian Joseph-Day,DI,483.0,17.0,11.0,1.0,0.0,0.0,31.0,0.0,0.0,70.3,74.5,52.3,77.9,38.7,3.0,10.0,16.3,8.0,1.0,0.0,3.0,482.0,4.0,157.0,206.0,115.0,29.0,30.0,2.0,16.0,33954.9,MISSING
00-0034587,2024,Titans,0.0657791699295223,28.0,0.0,-0.1290081858,17.70%,Abdullah Anderson,DI,38.0,4.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,62.4,77.6,56.4,64.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,38.0,14.0,19.0,0.0,5.0,0.0,0.0,0.0,0.0,2371.2,MISSING
00-0035674,2024,Vikings,1.076742364917776,27.0,168.93799868405472,0.111098585,77.80%,Jerry Tillery,DI,482.0,18.0,8.0,0.0,0.0,1.0,18.0,0.0,0.0,50.2,71.5,54.0,52.1,53.5,4.0,13.0,10.0,3.0,1.0,0.0,0.0,480.0,2.0,186.0,67.0,225.0,10.0,19.0,1.0,17.0,24196.4,MISSING
00-0034782,2024,Vikings,2.1458715740015664,28.0,45.344055538425096,0.111098585,77.80%,Harrison Phillips,DI,701.0,18.0,26.0,4.0,0.0,1.0,18.0,1.0,0.0,58.3,88.0,60.7,52.7,65.6,3.0,11.0,5.2,3.0,0.0,118.8,2.0,700.0,205.0,475.0,3.0,17.0,21.0,29.0,0.0,16.0,40868.3,MISSING
00-0033093,2024,Vikings,0.8809710258418167,30.0,34.13865606975027,0.111098585,77.80%,Jonathan Bullard,DI,590.0,18.0,14.0,4.0,0.0,0.0,18.0,0.0,0.0,55.1,52.1,47.1,63.6,67.7,1.0,4.0,6.8,3.0,3.0,0.0,1.0,590.0,6.0,245.0,107.0,232.0,22.0,27.0,4.0,6.0,32509.0,MISSING
00-0039421,2024,Vikings,0.3216511354737666,24.0,18.34499559471365,0.111098585,77.80%,Levi Drake Rodriguez,DI,7.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,75.5,93.8,69.0,65.2,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,528.5,MISSING
00-0037459,2024,Texans,0.3282435395458105,25.0,0.0,0.0006868162663,57.90%,Kurt Hinish,DI,231.0,10.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,56.2,83.9,55.3,56.0,47.3,0.0,2.0,11.8,2.0,0.0,0.0,0.0,231.0,10.0,206.0,0.0,15.0,6.0,10.0,2.0,2.0,12982.2,MISSING
00-0030063,2024,Seahawks,0.7674236491777604,32.0,19.590235889710076,-0.01655071719,58.80%,Johnathan Hankins,DI,389.0,17.0,7.0,0.0,1.0,0.0,29.0,0.0,0.0,35.9,20.6,55.3,36.2,29.2,1.0,6.0,15.2,5.0,4.0,0.0,1.0,389.0,121.0,268.0,0.0,0.0,16.0,21.0,3.0,8.0,13965.1,65.22272557094722
00-0036649,2024,Seahawks,0.0328895849647611,25.0,27.469874463432635,-0.01655071719,58.80%,Quinton Bohanna,DI,6.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,65.9,71.9,60.0,62.3,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,395.4,MISSING
00-0032387,2024,Seahawks,2.494126859827721,31.0,48.184205142629445,-0.01655071719,58.80%,Jarran Reed,DI,679.0,17.0,13.0,2.0,0.0,1.0,29.0,0.0,0.0,70.6,87.8,73.7,58.2,72.8,10.0,34.0,4.8,2.0,0.0,0.0,4.0,678.0,18.0,479.0,26.0,155.0,23.0,27.0,1.0,48.0,47937.4,MISSING
00-0030070,2024,Raiders,1.1503523884103366,35.0,12.136239950335067,-0.1373166516,23.50%,John Jenkins,DI,606.0,17.0,16.0,2.0,0.0,0.0,23.0,0.0,0.0,53.1,87.6,57.5,49.9,46.7,2.0,7.0,11.3,6.0,0.0,0.0,2.0,606.0,307.0,295.0,0.0,4.0,23.0,31.0,3.0,11.0,32178.6,45.367693315858446
00-0033381,2024,Raiders,0.7439310884886452,30.0,0.0,-0.1373166516,23.50%,Adam Butler,DI,856.0,17.0,15.0,0.0,1.0,1.0,23.0,0.0,0.0,56.9,60.8,60.1,48.3,33.1,5.0,20.0,14.7,10.0,3.0,0.0,6.0,854.0,103.0,531.0,8.0,212.0,32.0,43.0,4.0,31.0,48706.4,MISSING
00-0039734,2024,Rams,0.6699025058731402,24.0,280.87328471391106,-0.04232456626,57.90%,Braden Fiske,DI,700.0,19.0,13.0,0.0,1.0,2.0,26.0,2.0,0.0,57.5,55.4,68.9,38.8,29.1,2.0,46.0,23.4,11.0,3.0,112.5,11.0,697.0,1.0,342.0,71.0,283.0,28.0,23.0,2.0,59.0,40250.0,MISSING
00-0039138,2024,Rams,0.4797709475332811,25.0,122.04399940591166,-0.04232456626,57.90%,Kobie Turner,DI,919.0,19.0,16.0,2.0,3.0,1.0,26.0,1.0,0.0,75.1,47.1,66.6,74.8,29.7,3.0,49.0,16.7,12.0,5.0,0.0,10.0,916.0,101.0,626.0,25.0,164.0,47.0,44.0,3.0,62.0,69016.9,MISSING
00-0036366,2024,Rams,0.3856695379796397,27.0,99.10659753412776,-0.04232456626,57.90%,Neville Gallimore,DI,308.0,16.0,11.0,0.0,0.0,0.0,26.0,0.0,0.0,49.9,84.8,56.0,47.1,48.3,1.0,5.0,10.7,3.0,0.0,0.0,3.0,308.0,0.0,182.0,16.0,110.0,9.0,14.0,0.0,9.0,15369.2,MISSING
00-0036903,2024,Rams,0.4871311667971809,24.0,70.22165829240748,-0.04232456626,57.90%,Bobby Brown III,DI,513.0,19.0,22.0,1.0,1.0,0.0,26.0,0.0,0.0,61.4,46.2,55.5,65.7,69.8,1.0,2.0,3.8,2.0,3.0,0.0,0.0,512.0,41.0,305.0,69.0,97.0,19.0,29.0,4.0,3.0,31498.2,MISSING
00-0039749,2024,Rams,0.3291456538762725,23.0,34.91757149041277,-0.04232456626,57.90%,Tyler Davis,DI,354.0,18.0,8.0,1.0,0.0,0.0,26.0,0.0,0.0,48.2,67.0,59.9,46.3,58.4,0.0,4.0,5.6,2.0,1.0,0.0,1.0,354.0,75.0,267.0,1.0,11.0,19.0,26.0,2.0,5.0,17062.8,MISSING
00-0039061,2024,Rams,0.3658747063429914,24.0,12.149497819490614,-0.04232456626,57.90%,Desjuan Johnson,DI,155.0,12.0,5.0,0.0,0.0,0.0,26.0,0.0,0.0,62.8,82.1,57.9,63.2,60.7,0.0,1.0,7.7,1.0,0.0,0.0,2.0,155.0,1.0,81.0,23.0,50.0,5.0,7.0,0.0,3.0,9734.0,MISSING
00-0037756,2024,Ravens,0.5663339859044636,24.0,130.9298702847385,0.269860976,68.40%,Travis Jones,DI,675.0,18.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,69.9,55.8,64.2,72.0,41.8,6.0,28.0,10.4,5.0,3.0,0.0,1.0,675.0,149.0,492.0,4.0,30.0,20.0,28.0,3.0,35.0,47182.50000000001,MISSING
00-0033913,2024,Ravens,0.1052466718872357,31.0,44.81993938593456,0.269860976,68.40%,Chris Wormley,DI,33.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,68.5,76.7,56.7,70.2,71.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,19.0,5.0,9.0,2.0,3.0,0.0,1.0,2260.5,MISSING
00-0036081,2024,Ravens,1.7776037588097104,27.0,34.16579810421814,0.269860976,68.40%,Broderick Washington,DI,488.0,17.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,51.9,73.1,56.5,48.6,35.4,1.0,14.0,19.2,5.0,1.0,0.0,2.0,488.0,40.0,356.0,49.0,43.0,18.0,17.0,0.0,17.0,25327.2,MISSING
00-0033347,2024,Ravens,0.0657791699295223,30.0,0.0,0.269860976,68.40%,Josh Tupou,DI,61.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,52.1,78.7,50.6,55.9,71.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,2.0,59.0,0.0,0.0,3.0,2.0,0.0,1.0,3178.1,MISSING
00-0032574,2024,Ravens,1.5943617854346126,31.0,0.0,0.269860976,68.40%,Michael Pierce,DI,254.0,13.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,80.7,84.4,65.5,68.1,67.3,1.0,12.0,4.3,1.0,0.0,0.0,4.0,254.0,51.0,200.0,1.0,2.0,7.0,11.0,0.0,17.0,20497.8,MISSING
00-0038995,2024,Saints,1.0912971808927172,22.0,302.03496351354363,-0.08437242371,29.40%,Bryan Bresee,DI,708.0,17.0,4.0,3.0,0.0,1.0,20.0,0.0,0.0,36.5,66.7,57.2,28.0,27.9,7.0,23.0,27.3,6.0,2.0,0.0,8.0,708.0,66.0,498.0,7.0,137.0,14.0,12.0,0.0,38.0,25842.0,MISSING
00-0035656,2024,Saints,1.7227877838684416,28.0,71.65015808253408,-0.08437242371,29.40%,Khalen Saunders,DI,460.0,13.0,10.0,1.0,0.0,0.0,20.0,0.0,0.0,54.7,70.9,60.6,49.2,58.3,3.0,9.0,7.5,3.0,1.0,52.1,2.0,451.0,142.0,307.0,0.0,2.0,16.0,27.0,1.0,14.0,25162.0,MISSING
00-0034760,2024,Saints,1.1041503523884104,30.0,62.20468704475751,-0.08437242371,29.40%,Nathan Shepherd,DI,567.0,16.0,12.0,0.0,1.0,0.0,20.0,0.0,0.0,43.4,48.1,66.9,32.6,52.1,4.0,11.0,9.5,4.0,3.0,0.0,2.0,567.0,71.0,423.0,0.0,73.0,19.0,26.0,2.0,17.0,24607.8,MISSING
00-0033902,2024,Saints,1.293265465935787,30.0,55.57318938939078,-0.08437242371,29.40%,Tanoh Kpassagnon,DI,73.0,3.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,29.4,17.1,63.0,29.5,24.0,1.0,1.0,50.0,2.0,1.0,0.0,0.0,72.0,1.0,44.0,17.0,10.0,0.0,1.0,0.0,2.0,2146.2,MISSING
00-0037283,2024,Saints,0.3856695379796397,25.0,37.33524751920916,-0.08437242371,29.40%,John Ridgeway,DI,263.0,13.0,6.0,1.0,0.0,0.0,20.0,0.0,0.0,48.4,84.2,66.5,35.8,50.2,0.0,9.0,10.5,2.0,0.0,0.0,0.0,262.0,39.0,216.0,0.0,7.0,8.0,11.0,1.0,9.0,12729.2,MISSING
00-0039401,2024,Saints,0.328781127642913,24.0,33.15690244709837,-0.08437242371,29.40%,Khristian Boyd,DI,74.0,6.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,51.9,79.4,54.4,52.1,70.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,74.0,28.0,45.0,0.0,1.0,0.0,1.0,0.0,2.0,3840.6,MISSING
00-0039309,2024,Seahawks,1.1449506656225528,21.0,444.4027540763752,-0.01655071719,58.80%,Byron Murphy II,DI,457.0,14.0,13.0,0.0,0.0,0.0,29.0,0.0,0.0,58.2,71.5,64.5,54.0,70.3,0.0,20.0,5.6,2.0,1.0,0.0,1.0,456.0,66.0,373.0,2.0,15.0,17.0,21.0,3.0,21.0,26597.4,MISSING
00-0031933,2024,Seahawks,4.072043852779953,30.0,95.02832020265996,-0.01655071719,58.80%,Leonard Williams,DI,750.0,16.0,10.0,1.0,1.0,0.0,29.0,0.0,0.0,87.1,49.0,72.3,79.5,52.9,15.0,29.0,12.5,7.0,4.0,0.0,11.0,747.0,27.0,349.0,130.0,241.0,41.0,39.0,6.0,55.0,65324.99999999999,MISSING
00-0038572,2024,Seahawks,0.383794048551292,24.0,79.97373861944041,-0.01655071719,58.80%,Cameron Young,DI,2.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,44.0,68.3,60.0,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,MISSING
00-0038591,2024,Seahawks,0.3428030540328896,23.0,58.65647718815181,-0.01655071719,58.80%,Mike Morris,DI,70.0,8.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,54.4,79.1,51.9,57.6,71.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,12.0,37.0,21.0,2.0,2.0,0.0,2.0,3808.0,MISSING
00-0037260,2024,Giants,0.4203324197337509,24.0,55.31933746765175,-0.1729829461,17.70%,D.J. Davidson,DI,261.0,12.0,7.0,0.0,0.0,0.0,21.0,2.0,0.0,41.0,36.7,61.2,35.1,50.8,0.0,6.0,8.3,2.0,2.0,0.0,2.0,260.0,88.0,144.0,0.0,28.0,12.0,15.0,0.0,8.0,10701.0,MISSING
00-0035683,2024,Giants,5.614910728269382,26.0,214.94050456410807,-0.1729829461,17.70%,Dexter Lawrence,DI,551.0,12.0,11.0,0.0,0.0,1.0,21.0,0.0,0.0,89.9,88.6,81.4,83.8,47.9,5.0,21.0,12.8,5.0,1.0,0.0,10.0,551.0,332.0,169.0,0.0,50.0,25.0,23.0,1.0,36.0,49534.9,MISSING
00-0031583,2024,Falcons,7.977682067345341,31.0,11.34144300643893,-0.03880498761,47.10%,Grady Jarrett,DI,744.0,17.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,62.1,57.9,60.6,61.5,36.0,9.0,21.0,15.8,9.0,3.0,0.0,4.0,744.0,87.0,496.0,21.0,140.0,28.0,35.0,6.0,34.0,46202.4,MISSING
00-0033051,2024,Falcons,2.995301487862177,31.0,18.41852077925552,-0.03880498761,47.10%,David Onyemata,DI,567.0,17.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,66.2,86.9,61.3,64.5,61.8,2.0,14.0,8.9,4.0,0.0,0.0,3.0,566.0,27.0,312.0,35.0,192.0,25.0,31.0,5.0,19.0,37535.4,MISSING
00-0032763,2024,Bills,0.8914119028974158,30.0,53.003807355345984,0.1922816216,75.00%,Austin Johnson,DI,353.0,18.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,57.5,85.6,58.3,51.3,44.8,1.0,6.0,13.3,4.0,0.0,0.0,1.0,353.0,20.0,314.0,0.0,19.0,10.0,11.0,1.0,8.0,20297.5,MISSING
00-0039400,2024,Bills,0.0440485512920908,22.0,34.52336003666827,0.1922816216,75.00%,Zion Logue,DI,36.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,30.3,78.1,52.6,31.0,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,1090.8,MISSING
00-0031557,2024,Bills,0.2368833202819107,31.0,34.042875947049446,0.1922816216,75.00%,Jordan Phillips,DI,185.0,12.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,34.9,49.7,61.0,28.4,55.1,2.0,5.0,10.0,1.0,1.0,0.0,1.0,185.0,2.0,130.0,1.0,52.0,5.0,7.0,0.0,8.0,6456.5,MISSING
00-0032416,2024,Bills,0.2368833202819107,31.0,13.64158066678408,0.1922816216,75.00%,Quinton Jefferson,DI,258.0,14.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,50.3,83.7,54.3,47.6,41.2,2.0,10.0,14.3,2.0,1.0,0.0,2.0,258.0,8.0,94.0,11.0,145.0,7.0,7.0,1.0,14.0,12977.4,MISSING
00-0031054,2024,Bills,1.1229444009397025,32.0,11.19838131196406,0.1922816216,75.00%,DaQuan Jones,DI,629.0,19.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,65.3,65.5,71.5,53.4,26.7,4.0,19.0,24.2,8.0,2.0,0.0,3.0,628.0,70.0,530.0,2.0,26.0,14.0,17.0,3.0,26.0,41073.7,MISSING
00-0035248,2024,Broncos,3.014878621769773,27.0,92.36772459044694,0.1355160561,55.60%,Zach Allen,DI,1031.0,17.0,15.0,1.0,0.0,0.0,10.0,0.0,0.0,64.9,55.5,73.6,50.5,40.9,29.0,38.0,17.9,12.0,4.0,0.0,14.0,1023.0,3.0,287.0,20.0,713.0,41.0,40.0,9.0,81.0,66911.90000000001,MISSING
00-0038106,2024,Broncos,0.4606370399373531,26.0,78.22333903431455,0.1355160561,55.60%,Eyioma Uwazurike,DI,63.0,4.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,76.2,78.2,60.9,75.8,74.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,63.0,0.0,38.0,2.0,23.0,4.0,3.0,0.0,3.0,4800.6,MISSING
00-0037294,2024,Broncos,0.3112764291307752,26.0,29.710125376369927,0.1355160561,55.60%,Jordan Jackson,DI,329.0,18.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,41.3,43.4,50.8,43.4,66.7,1.0,7.0,5.0,1.0,2.0,0.0,1.0,328.0,0.0,118.0,32.0,178.0,8.0,10.0,0.0,9.0,13587.7,MISSING
00-0034805,2024,Broncos,1.957713390759593,27.0,28.51144702596268,0.1355160561,55.60%,John Franklin-Myers,DI,569.0,18.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,78.3,74.5,82.9,52.5,35.1,9.0,36.0,19.0,8.0,1.0,0.0,8.0,566.0,0.0,111.0,100.0,355.0,23.0,20.0,3.0,53.0,44552.7,MISSING
00-0033297,2024,Broncos,5.073740798747063,29.0,9.125576443482824,0.1355160561,55.60%,D.J. Jones,DI,510.0,18.0,9.0,3.0,0.0,0.0,10.0,1.0,0.0,67.3,74.7,70.6,64.6,40.5,1.0,15.0,12.7,7.0,1.0,158.3,2.0,509.0,170.0,324.0,0.0,15.0,29.0,39.0,1.0,18.0,34323.0,MISSING
00-0039873,2024,Bills,0.3977333594361785,23.0,125.03104645497524,0.1922816216,75.00%,DeWayne Carter,DI,315.0,11.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,41.4,84.9,48.7,40.1,40.4,3.0,5.0,11.8,2.0,0.0,0.0,0.0,315.0,3.0,295.0,0.0,17.0,7.0,10.0,4.0,8.0,13041.0,MISSING
00-0035763,2024,Broncos,1.1178543461237276,26.0,0.0,0.1355160561,55.60%,Malcolm Roach,DI,524.0,18.0,15.0,1.0,0.0,0.0,10.0,1.0,0.0,60.4,73.5,61.8,56.6,41.3,5.0,18.0,17.6,9.0,1.0,39.6,3.0,523.0,53.0,385.0,5.0,80.0,25.0,27.0,3.0,26.0,31649.6,MISSING
00-0034746,2024,Browns,0.6812842599843383,29.0,26.88180438359431,-0.1797469028,17.70%,Maurice Hurst,DI,164.0,8.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,45.3,45.6,53.7,50.8,63.0,0.0,0.0,5.9,1.0,1.0,0.0,1.0,164.0,0.0,122.0,4.0,38.0,7.0,11.0,4.0,1.0,7429.2,MISSING
00-0039431,2024,Browns,0.0864663273296789,22.0,16.065694566813512,-0.1797469028,17.70%,Jowon Briggs,DI,133.0,6.0,7.0,0.0,0.0,0.0,8.0,1.0,0.0,72.2,80.9,64.7,66.5,54.1,1.0,3.0,6.7,1.0,0.0,0.0,0.0,133.0,6.0,92.0,0.0,35.0,7.0,7.0,2.0,4.0,9602.6,MISSING
00-0031270,2024,Browns,0.855912294440094,33.0,1.9587912500530815,-0.1797469028,17.70%,Shelby Harris,DI,527.0,14.0,11.0,1.0,0.0,1.0,8.0,0.0,0.0,66.7,72.2,59.7,67.9,62.4,2.0,17.0,5.9,2.0,1.0,116.7,2.0,526.0,7.0,372.0,3.0,144.0,20.0,21.0,4.0,21.0,35150.9,MISSING
00-0036507,2024,Browns,0.0214259984338292,26.0,0.0,-0.1797469028,17.70%,Michael Dwumfour,DI,5.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,37.4,69.7,60.0,46.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,187.0,MISSING
00-0039063,2024,Buccaneers,1.2897302270947533,23.0,371.7974263070821,0.1051836178,55.60%,Calijah Kancey,DI,595.0,13.0,3.0,0.0,0.0,1.0,30.0,1.0,0.0,46.0,24.8,61.6,32.2,29.7,10.0,22.0,25.0,7.0,5.0,39.6,8.0,571.0,6.0,255.0,63.0,247.0,21.0,18.0,6.0,40.0,27370.0,MISSING
00-0038127,2024,Buccaneers,0.9948516053249804,24.0,253.94102539936924,0.1051836178,55.60%,Logan Hall,DI,571.0,17.0,10.0,1.0,0.0,0.0,30.0,1.0,0.0,59.3,74.3,58.9,56.7,52.2,5.0,11.0,8.6,3.0,1.0,0.0,6.0,570.0,6.0,203.0,94.0,267.0,20.0,22.0,1.0,22.0,33860.3,MISSING
00-0034773,2024,Buccaneers,8.208713390759591,29.0,184.47489402790467,0.1051836178,55.60%,Vita Vea,DI,756.0,17.0,11.0,1.0,0.0,0.0,30.0,0.0,0.0,74.9,68.1,75.9,65.3,50.0,6.0,40.0,11.6,5.0,2.0,91.7,7.0,754.0,99.0,570.0,12.0,73.0,27.0,27.0,4.0,53.0,56624.4,MISSING
00-0035667,2024,Buccaneers,1.5563821456538762,28.0,38.74310196317988,0.1051836178,55.60%,Greg Gaines,DI,421.0,16.0,8.0,0.0,0.0,0.0,30.0,0.0,0.0,56.0,52.8,50.0,65.8,28.5,3.0,6.0,18.5,5.0,2.0,0.0,1.0,421.0,78.0,295.0,8.0,40.0,11.0,14.0,2.0,10.0,23576.0,MISSING
00-0030386,2024,Buccaneers,0.4512529365700861,33.0,7.006223849997142,0.1051836178,55.60%,William Gholston,DI,205.0,18.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,67.0,53.5,65.9,60.4,59.0,2.0,6.0,8.3,1.0,1.0,0.0,1.0,205.0,3.0,104.0,34.0,64.0,5.0,7.0,0.0,9.0,13735.0,56.30241796200345
00-0037627,2024,Buccaneers,0.0880971025841816,25.0,0.0,0.1051836178,55.60%,Mike Greene,DI,58.0,3.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,59.4,77.9,54.9,62.3,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,34.0,3.0,21.0,1.0,1.0,0.0,0.0,3445.2,MISSING
00-0033546,2024,Browns,2.545810493343774,30.0,59.26755837793681,-0.1797469028,17.70%,Dalvin Tomlinson,DI,609.0,16.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,67.4,76.1,64.8,64.2,28.9,11.0,21.0,21.9,7.0,1.0,0.0,4.0,609.0,33.0,528.0,2.0,46.0,17.0,16.0,3.0,36.0,41046.600000000006,MISSING
00-0035230,2024,Bills,3.807752545027408,26.0,277.3900243186203,0.1922816216,75.00%,Ed Oliver,DI,727.0,17.0,11.0,0.0,0.0,2.0,4.0,1.0,0.0,73.1,77.1,78.6,51.3,31.4,12.0,34.0,17.1,7.0,1.0,79.2,3.0,714.0,16.0,398.0,35.0,265.0,20.0,23.0,4.0,49.0,53143.7,MISSING
00-0034800,2024,Bengals,4.241712607674236,29.0,64.65155381409944,0.04236154557,52.90%,B.J. Hill,DI,710.0,15.0,14.0,4.0,0.0,0.0,7.0,0.0,0.0,70.2,67.7,64.2,69.2,40.8,4.0,25.0,10.2,6.0,2.0,0.0,3.0,710.0,76.0,529.0,32.0,73.0,29.0,39.0,4.0,32.0,49842.0,MISSING
00-0036881,2024,Bengals,0.413077525450274,25.0,80.46302930421523,0.04236154557,52.90%,Jay Tufele,DI,242.0,13.0,8.0,1.0,0.0,0.0,7.0,0.0,0.0,44.4,83.9,56.3,42.0,39.4,0.0,3.0,17.6,3.0,0.0,0.0,1.0,242.0,30.0,201.0,0.0,11.0,3.0,6.0,1.0,4.0,10744.8,MISSING
00-0038584,2023,Vikings,0.3714159252669039,22.0,72.38723079795948,-0.02,41.20%,Jaquelin Roy,DI,95.0,12.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,58.3,79.7,55.1,63.1,50.5,2.0,0.0,11.1,1.0,0.0,0.0,0.0,95.0,35.0,58.0,0.0,2.0,3.0,4.0,1.0,2.0,5538.5,MISSING
00-0034782,2023,Vikings,3.0397388790035587,27.0,61.20807273975857,-0.02,41.20%,Harrison Phillips,DI,838.0,17.0,22.0,2.0,0.0,0.0,18.0,0.0,0.0,59.7,70.0,53.6,65.6,42.2,2.0,15.0,11.6,11.0,2.0,0.0,4.0,835.0,249.0,516.0,2.0,68.0,39.0,62.0,1.0,21.0,50028.600000000006,MISSING
00-0033093,2023,Vikings,0.476174822064057,29.0,46.08236557456038,-0.02,41.20%,Jonathan Bullard,DI,643.0,17.0,7.0,0.0,0.0,1.0,18.0,0.0,0.0,46.3,43.1,46.9,53.7,62.6,0.0,7.0,5.1,2.0,4.0,0.0,2.0,642.0,4.0,239.0,121.0,278.0,29.0,30.0,2.0,9.0,29770.9,MISSING
00-0033010,2023,Vikings,0.1626129893238434,29.0,30.752290848188064,-0.02,41.20%,Sheldon Day,DI,125.0,6.0,2.0,0.0,0.0,0.0,18.0,1.0,0.0,61.4,81.2,54.1,58.5,26.7,0.0,3.0,30.0,3.0,0.0,0.0,0.0,124.0,1.0,78.0,10.0,35.0,5.0,5.0,1.0,3.0,7675.0,MISSING
00-0032412,2023,Vikings,0.9210742882562276,29.0,20.665456525589835,-0.02,41.20%,Dean Lowry,DI,237.0,9.0,9.0,1.0,0.0,0.0,18.0,1.0,0.0,47.4,55.8,53.6,53.1,28.5,0.0,4.0,18.8,3.0,1.0,97.9,0.0,237.0,1.0,122.0,9.0,105.0,3.0,4.0,0.0,4.0,11233.8,MISSING
