team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
Chiefs,00-0036637,41.91948686696637,Chiefs,0.0383547092,85.00%,Noah Gray,TE,1.0350524667188723,2024.0,noah gray,noah gray,noah gray,1625.0,Noah Gray,KC,TE,6.7,3.0,84.3,100.0,6.0,6.0,0.0,0.0,0.0,25.0,16.0,0.0,90.3,79.1,71.8,69.4,74.0,56.3,223.0,2.0,35.0,8.3,33.0,396.0,2.0,43.0,85.9,340.0,27.0,107.0,119.8,51.0,5.0,12.6,50.0,450.0,210.0,4.9,10.5,1.32,33.0,325.0,380.0,2024.0,27284.0,MISSING,noah gray
Chiefs,00-0030506,15.71894392036692,Chiefs,0.0383547092,85.00%,Travis Kelce,TE,7.655312059514487,2024.0,travis kelce,travis kelce,travis kelce,1595.0,Travis Kelce,KC,TE,7.2,5.0,74.1,58.8,10.0,17.0,0.0,4.5,5.0,52.0,16.0,2.0,83.5,59.5,72.7,66.7,72.8,34.0,241.0,4.0,49.0,4.9,35.0,709.0,2.0,106.0,89.0,631.0,41.6,295.0,89.5,143.0,4.0,22.8,162.0,959.0,410.0,3.9,9.0,1.52,35.0,330.0,698.0,2024.0,50744.6,60.54834254143648,travis kelce
Chiefs,00-0037569,0.0,Chiefs,0.0383547092,85.00%,Peyton Hendershot,TE,0.1928339859044635,2024.0,peyton hendershot,peyton hendershot,peyton hendershot,1686.0,Peyton Hendershot,KC,TE,3.6,1.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,2.0,16.0,0.0,73.4,68.0,70.7,74.1,73.5,44.4,20.0,0.0,15.0,6.7,3.0,45.0,0.0,5.0,86.7,39.0,31.1,14.0,109.2,5.0,0.0,24.4,11.0,51.0,33.0,6.6,10.2,1.31,3.0,41.0,45.0,2024.0,3181.5,MISSING,peyton hendershot
Chiefs,00-0033757,0.0,Chiefs,0.0383547092,85.00%,Robert Tonyan Jr.,TE,0.0166797180892717,2024.0,robert tonyan,robert tonyan,robert tonyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0033455,0.0,Chiefs,0.0383547092,85.00%,Anthony Firkser,TE,0.0657791699295223,2024.0,anthony firkser,anthony firkser,anthony firkser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0035547,0.0,Chiefs,0.0383547092,85.00%,Jody Fortson,TE,0.3212823022709475,2024.0,jody fortson,jody fortson,jody fortson,1700.0,Jody Fortson,KC,TE,4.5,0.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,64.7,61.2,54.0,MISSING,51.5,5.9,1.0,1.0,5.0,0.0,0.0,17.0,1.0,1.0,94.1,16.0,47.1,8.0,16.7,2.0,0.0,47.1,8.0,5.0,3.0,3.0,5.0,0.31,0.0,23.0,17.0,2024.0,918.0,MISSING,jody fortson
Chiefs,00-0039316,0.0,Chiefs,0.0383547092,85.00%,Baylor Cupp,TE,0.0880971025841816,2024.0,baylor cupp,baylor cupp,baylor cupp,1710.0,Baylor Cupp,KC,TE,-1.0,0.0,0.0,MISSING,0.0,0.0,0.0,100.0,1.0,0.0,16.0,0.0,27.9,MISSING,28.8,28.9,28.4,100.0,4.0,0.0,0.0,25.0,1.0,4.0,0.0,0.0,75.0,3.0,0.0,0.0,39.6,1.0,0.0,0.0,0.0,0.0,0.0,MISSING,MISSING,0.0,1.0,2.0,4.0,2024.0,115.2,MISSING,baylor cupp
Colts,00-0037755,136.49632672585193,Colts,-0.06411872932,47.10%,Jelani Woods,TE,0.5736961628817541,2024.0,jelani woods,jelani woods,jelani woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036876,62.65805210471415,Colts,-0.06411872932,47.10%,Kylen Granson,TE,1.289190289741582,2024.0,kylen granson,kylen granson,kylen granson,1637.0,Kylen Granson,IND,TE,11.0,0.0,46.7,14.3,1.0,7.0,0.0,12.5,2.0,8.0,14.0,0.0,54.3,73.6,58.3,78.3,53.8,42.6,115.0,2.0,40.0,3.3,9.0,270.0,1.0,14.0,90.0,243.0,45.9,124.0,38.5,30.0,0.0,10.7,29.0,182.0,109.0,7.8,13.0,0.75,9.0,160.0,268.0,2024.0,15624.4,MISSING,kylen granson
Colts,00-0036423,62.57361638175252,Colts,-0.06411872932,47.10%,Albert Okwuegbunam,TE,0.0197337509788566,2024.0,albert okwuegbunam,albert okwuegbunam,albert okwuegbunam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0038394,51.200576879971734,Colts,-0.06411872932,47.10%,Will Mallory,TE,0.386706342991386,2024.0,will mallory,will mallory,will mallory,1679.0,Will Mallory,IND,TE,10.4,1.0,50.0,50.0,1.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,72.1,67.0,50.4,MISSING,52.8,11.1,9.0,1.0,10.0,0.0,0.0,81.0,0.0,4.0,96.3,78.0,67.9,55.0,19.3,8.0,0.0,21.0,17.0,29.0,4.0,1.0,7.3,0.37,0.0,12.0,81.0,2024.0,4082.4,MISSING,will mallory
Colts,00-0037292,30.35890638017463,Colts,-0.06411872932,47.10%,Andrew Ogletree,TE,0.375703602192639,2024.0,andrew ogletree,andrew ogletree,andrew ogletree,1662.0,Andrew Ogletree,IND,TE,10.6,0.0,64.3,100.0,1.0,1.0,0.0,10.0,1.0,6.0,14.0,0.0,58.5,71.1,69.1,72.4,58.5,69.1,121.0,1.0,22.0,30.9,54.0,175.0,1.0,9.0,64.0,112.0,21.7,38.0,82.1,14.0,1.0,8.0,14.0,109.0,54.0,6.0,12.1,0.97,54.0,264.0,173.0,2024.0,11954.3,MISSING,andrew ogletree
Colts,00-0036032,0.0,Colts,-0.06411872932,47.10%,Sean McKeon,TE,0.1184025058731401,2024.0,sean mckeon,sean mckeon,sean mckeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033217,0.0,Colts,-0.06411872932,47.10%,Mo Alie-Cox,TE,2.317932654659358,2024.0,mo aliecox,mo aliecox,mo aliecox,1649.0,Mo Alie-Cox,IND,TE,10.2,0.0,57.1,66.7,2.0,3.0,0.0,7.7,1.0,7.0,14.0,0.0,61.8,71.9,64.5,75.0,58.0,81.6,186.0,1.0,22.0,30.3,69.0,228.0,1.0,12.0,64.5,147.0,17.1,39.0,74.9,21.0,1.0,0.9,2.0,147.0,54.0,4.5,12.3,1.0,69.0,247.0,227.0,2024.0,14641.5,MISSING,mo aliecox
Commanders,00-0039686,0.0,Commanders,0.1328873341,70.00%,Colson Yankoff,TE,0.3125814408770556,2024.0,colson yankoff,,colson yankoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0039912,224.2506498094438,Commanders,0.1328873341,70.00%,Ben Sinnott,TE,0.5145548159749412,2024.0,ben sinnott,ben sinnott,ben sinnott,1684.0,Ben Sinnott,WAS,TE,4.2,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,74.6,68.8,53.2,81.0,49.1,52.2,71.0,0.0,23.0,12.5,17.0,136.0,3.0,6.0,81.6,111.0,27.2,37.0,141.7,6.0,1.0,10.3,14.0,51.0,26.0,4.3,8.5,0.46,17.0,186.0,122.0,2024.0,6490.400000000001,MISSING,ben sinnott
Commanders,00-0036628,64.60014200997853,Commanders,0.1328873341,70.00%,John Bates,TE,1.2907611589663273,2024.0,john bates,john bates,john bates,1657.0,John Bates,WAS,TE,5.4,2.0,68.8,50.0,1.0,2.0,1.0,0.0,0.0,5.0,32.0,1.0,78.7,20.4,47.3,59.0,44.6,77.8,210.0,0.0,20.0,32.2,87.0,270.0,4.0,11.0,62.2,168.0,11.9,32.0,89.3,16.0,0.0,3.7,10.0,115.0,57.0,5.2,10.5,0.68,87.0,338.0,252.0,2024.0,11919.6,MISSING,john bates
Commanders,00-0037078,53.88655670393069,Commanders,0.1328873341,70.00%,Cole Turner,TE,0.0880971025841816,2024.0,cole turner,cole turner,cole turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0030061,24.61616868278896,Commanders,0.1328873341,70.00%,Zach Ertz,TE,0.9443085356303836,2024.0,zach ertz,zach ertz,zach ertz,1597.0,Zach Ertz,WAS,TE,7.8,4.0,75.7,64.7,11.0,17.0,0.0,5.6,5.0,51.0,32.0,1.0,76.5,54.5,67.0,64.7,72.5,32.1,214.0,2.0,37.0,2.2,15.0,667.0,6.0,84.0,92.2,615.0,56.8,379.0,112.0,111.0,8.0,9.7,65.0,809.0,237.0,2.8,9.6,1.32,15.0,261.0,658.0,2024.0,44086.0,69.79929906542056,zach ertz
Commanders,00-0035356,0.0,Commanders,0.1328873341,70.00%,Tyree Jackson,TE,0.0146828504306969,2024.0,tyree jackson,tyree jackson,tyree jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0038547,187.4137962421097,Cowboys,-0.1874393508,41.20%,Luke Schoonmaker,TE,0.5576534847298356,2024.0,luke schoonmaker,luke schoonmaker,luke schoonmaker,1633.0,Luke Schoonmaker,DAL,TE,6.3,1.0,79.4,100.0,4.0,4.0,2.0,0.0,0.0,11.0,9.0,0.0,86.5,75.9,58.2,51.8,67.6,50.7,110.0,0.0,24.0,9.2,20.0,217.0,4.0,27.0,82.5,179.0,39.2,85.0,106.0,34.0,1.0,8.3,18.0,241.0,99.0,3.7,8.9,1.35,20.0,194.0,213.0,2024.0,12396.6,MISSING,luke schoonmaker
Cowboys,00-0038041,67.7994205348016,Cowboys,-0.1874393508,41.20%,Jake Ferguson,TE,0.454667580266249,2024.0,jake ferguson,jake ferguson,jake ferguson,1607.0,Jake Ferguson,DAL,TE,4.4,15.0,72.8,50.0,6.0,12.0,1.0,3.3,2.0,18.0,9.0,4.0,82.4,19.2,54.5,49.7,56.6,30.4,132.0,0.0,27.0,4.6,20.0,434.0,9.0,59.0,89.6,389.0,59.4,258.0,88.2,81.0,0.0,8.5,37.0,494.0,328.0,5.6,8.4,1.27,20.0,180.0,427.0,2024.0,23271.5,MISSING,jake ferguson
Cowboys,00-0039530,0.0,Cowboys,-0.1874393508,41.20%,Brevyn Spann-Ford,TE,0.3138864526233359,2024.0,brevyn spannford,brevyn spannford,brevyn spannford,1661.0,Brevyn Spann-Ford,DAL,TE,6.6,1.0,64.3,0.0,0.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,77.3,70.6,53.7,71.1,53.9,48.0,71.0,0.0,18.0,8.8,13.0,148.0,2.0,9.0,81.8,121.0,43.9,65.0,81.8,14.0,0.0,6.8,10.0,88.0,51.0,5.7,9.8,0.73,13.0,156.0,146.0,2024.0,7840.200000000001,MISSING,brevyn spannford
Cowboys,00-0038735,0.0,Cowboys,-0.1874393508,41.20%,Princeton Fant,TE,0.1037595927956147,2024.0,princeton fant,,princeton fant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0038741,0.0,Cowboys,-0.1874393508,41.20%,John Stephens,TE,0.3116679718089272,2024.0,john stephens,john bates,john bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0034798,32.51489569868949,Dolphins,-0.03099899621,47.10%,Durham Smythe,TE,1.2987259201252936,2024.0,durham smythe,durham smythe,durham smythe,1655.0,Durham Smythe,MIA,TE,6.8,0.0,52.9,20.0,1.0,5.0,0.0,18.2,2.0,1.0,17.0,0.0,41.4,71.1,43.3,53.6,41.7,49.1,80.0,0.0,8.0,22.1,36.0,163.0,3.0,9.0,75.5,123.0,35.6,58.0,59.2,17.0,0.0,11.0,18.0,53.0,16.0,1.8,5.9,0.43,36.0,202.0,156.0,2024.0,6754.799999999999,MISSING,durham smythe
Dolphins,00-0033858,31.991221674744832,Dolphins,-0.03099899621,47.10%,Jonnu Smith,TE,0.8261550509005481,2024.0,jonnu smith,jonnu smith,jonnu smith,1598.0,Jonnu Smith,MIA,TE,5.0,13.0,80.7,61.5,8.0,13.0,3.0,4.3,4.0,55.0,17.0,2.0,76.0,29.3,78.2,69.6,84.0,26.6,134.0,1.0,57.0,5.2,26.0,504.0,6.0,88.0,90.1,454.0,46.0,232.0,121.2,109.0,8.0,23.8,120.0,886.0,521.0,5.9,10.1,1.95,26.0,120.0,486.0,2024.0,38005.2,MISSING,jonnu smith
Dolphins,00-0036741,0.0,Dolphins,-0.03099899621,47.10%,Jack Stoll,TE,0.1835896632732968,2024.0,jack stoll,jack stoll,jack stoll,1694.0,Jack Stoll,MIA,TE,4.0,0.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,68.3,64.0,46.3,63.8,46.1,55.9,33.0,0.0,6.0,23.7,14.0,59.0,1.0,2.0,71.2,42.0,33.9,20.0,71.5,3.0,0.0,6.8,4.0,10.0,2.0,1.0,5.0,0.24,14.0,144.0,57.0,2024.0,2639.1,MISSING,jack stoll
Dolphins,00-0038720,0.0,Dolphins,-0.03099899621,47.10%,Julian Hill,TE,0.3598927173061864,2024.0,julian hill,julian hill,julian hill,1654.0,Julian Hill,MIA,TE,6.7,2.0,66.7,33.3,1.0,3.0,0.0,7.7,1.0,5.0,17.0,1.0,61.8,20.9,37.2,51.5,42.2,70.7,164.0,0.0,17.0,21.6,50.0,232.0,7.0,12.0,73.3,170.0,22.0,51.0,80.8,18.0,0.0,5.6,13.0,100.0,57.0,4.8,8.3,0.59,50.0,283.0,228.0,2024.0,8481.6,MISSING,julian hill
Eagles,00-0034351,87.79734607225814,Eagles,0.2151322403,85.70%,Dallas Goedert,TE,3.575404463586531,2024.0,dallas goedert,dallas goedert,dallas goedert,1612.0,Dallas Goedert,PHI,TE,6.6,7.0,82.6,50.0,3.0,6.0,1.0,5.0,3.0,28.0,24.0,2.0,75.3,26.2,73.3,62.6,77.6,44.5,146.0,1.0,61.0,3.0,10.0,328.0,3.0,57.0,91.2,299.0,41.8,137.0,116.4,69.0,3.0,12.8,42.0,684.0,384.0,6.7,12.0,2.29,10.0,288.0,325.0,2024.0,23822.5,MISSING,dallas goedert
Eagles,00-0037086,27.41474670043702,Eagles,0.2151322403,85.70%,Grant Calcaterra,TE,0.4027157400156617,2024.0,grant calcaterra,grant calcaterra,grant calcaterra,1636.0,Grant Calcaterra,PHI,TE,6.9,0.0,83.3,50.0,2.0,4.0,0.0,3.8,1.0,15.0,24.0,0.0,75.7,75.9,53.2,41.5,58.4,46.5,166.0,0.0,34.0,9.2,33.0,357.0,4.0,25.0,86.0,307.0,43.1,154.0,119.7,30.0,1.0,7.6,27.0,302.0,134.0,5.4,12.1,0.98,33.0,492.0,347.0,2024.0,18460.4,MISSING,grant calcaterra
Eagles,00-0032134,8.979578679806165,Eagles,0.2151322403,85.70%,C.J. Uzomah,TE,0.1316014095536413,2024.0,cj uzomah,cj uzomah,cj uzomah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0038498,0.0,Eagles,0.2151322403,85.70%,E.J. Jenkins,TE,0.0864663273296789,2024.0,ej jenkins,ej jenkins,ej jenkins,1698.0,E.J. Jenkins,PHI,TE,4.5,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,0.0,64.7,61.2,64.5,76.6,56.9,46.2,18.0,0.0,7.0,23.1,9.0,39.0,0.0,1.0,76.9,30.0,41.0,16.0,97.9,2.0,1.0,10.3,4.0,7.0,3.0,3.0,7.0,0.23,9.0,67.0,38.0,2024.0,2451.0,MISSING,ej jenkins
Falcons,00-0036970,518.2315664273054,Falcons,-0.03880498761,47.10%,Kyle Pitts,TE,4.100047768206735,2024.0,kyle pitts,kyle pitts,kyle pitts,1610.0,Kyle Pitts,ATL,TE,8.7,10.0,67.1,25.0,4.0,16.0,0.0,7.8,4.0,21.0,2.0,0.0,65.4,79.7,59.6,35.5,63.9,38.2,195.0,4.0,52.0,4.7,24.0,511.0,4.0,47.0,88.5,452.0,41.3,211.0,89.1,70.0,4.0,20.5,105.0,602.0,272.0,5.8,12.8,1.33,24.0,197.0,511.0,2024.0,30455.6,MISSING,kyle pitts
Falcons,00-0036429,25.65763804810078,Falcons,-0.03880498761,47.10%,Charlie Woerner,TE,0.9788566953797964,2024.0,charlie woerner,charlie woerner,charlie woerner,1671.0,Charlie Woerner,ATL,TE,3.5,0.0,63.6,0.0,0.0,1.0,0.0,12.5,1.0,3.0,2.0,0.0,52.1,69.5,58.9,61.9,47.9,63.2,86.0,1.0,13.0,36.0,49.0,136.0,1.0,7.0,62.5,85.0,22.8,31.0,34.7,11.0,0.0,10.3,14.0,46.0,23.0,3.3,6.6,0.54,49.0,322.0,131.0,2024.0,7715.9,MISSING,charlie woerner
Falcons,00-0034073,0.0,Falcons,-0.03880498761,47.10%,Ross Dwelley,TE,0.442961237274863,2024.0,ross dwelley,ross dwelley,ross dwelley,1707.0,Ross Dwelley,ATL,TE,1.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,64.7,61.2,51.2,21.0,52.3,35.3,6.0,0.0,5.0,11.8,2.0,17.0,1.0,1.0,88.2,15.0,58.8,10.0,87.5,1.0,0.0,5.9,1.0,5.0,4.0,4.0,5.0,0.33,2.0,87.0,17.0,2024.0,870.4000000000001,MISSING,ross dwelley
Giants,00-0037252,124.5128523777446,Giants,-0.1729829461,17.70%,Greg Dulcich,TE,0.1544119028974158,2024.0,greg dulcich,greg dulcich,greg dulcich,1674.0,Greg Dulcich,NYG,TE,6.4,1.0,50.0,100.0,1.0,1.0,0.0,28.6,2.0,0.0,21.0,0.0,29.7,68.8,37.7,39.4,42.6,34.6,44.0,0.0,9.0,5.5,7.0,127.0,0.0,5.0,86.6,110.0,43.3,55.0,56.3,10.0,0.0,22.0,28.0,28.0,16.0,3.2,5.6,0.25,7.0,20.0,127.0,2024.0,4787.900000000001,MISSING,greg dulcich
Giants,00-0039847,107.07660453430437,Giants,-0.1729829461,17.70%,Theo Johnson,TE,0.3926620986687549,2024.0,theo johnson,theo johnson,theo johnson,1627.0,Theo Johnson,NYG,TE,6.9,3.0,67.4,62.5,5.0,8.0,0.0,14.7,5.0,16.0,21.0,0.0,49.8,76.6,53.6,63.4,55.7,42.7,195.0,2.0,35.0,13.8,63.0,457.0,5.0,29.0,80.3,367.0,47.3,216.0,78.7,43.0,1.0,7.7,35.0,331.0,160.0,5.5,11.4,0.9,63.0,224.0,446.0,2024.0,23905.6,MISSING,theo johnson
Giants,00-0038115,82.74546773131904,Giants,-0.1729829461,17.70%,Daniel Bellinger,TE,0.4633030540328896,2024.0,daniel bellinger,daniel bellinger,daniel bellinger,1664.0,Daniel Bellinger,NYG,TE,5.2,2.0,100.0,100.0,2.0,2.0,0.0,0.0,0.0,8.0,21.0,0.0,81.1,73.0,57.2,46.3,56.7,42.7,91.0,0.0,17.0,8.9,19.0,213.0,4.0,14.0,83.6,178.0,42.3,90.0,103.9,14.0,0.0,12.2,26.0,125.0,52.0,3.7,8.9,0.7,19.0,151.0,207.0,2024.0,11840.4,MISSING,daniel bellinger
Giants,00-0038999,0.0,Giants,-0.1729829461,17.70%,Jordan Murray,TE,0.0342599843382928,2024.0,jordan murray,jordan thomas,jordan thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031484,0.0,Giants,-0.1729829461,17.70%,Chris Manhertz,TE,0.4512529365700861,2024.0,chris manhertz,chris manhertz,chris manhertz,1688.0,Chris Manhertz,NYG,TE,6.0,0.0,75.0,100.0,1.0,1.0,0.0,0.0,0.0,2.0,21.0,0.0,72.1,67.0,69.3,72.4,66.3,92.1,129.0,0.0,16.0,57.1,80.0,140.0,2.0,3.0,40.0,56.0,7.1,10.0,135.4,4.0,1.0,0.0,0.0,30.0,19.0,6.3,10.0,0.54,80.0,203.0,139.0,2024.0,9632.7,MISSING,chris manhertz
Jaguars,00-0038935,178.8595153028878,Jaguars,-0.155612123,23.50%,Brenton Strange,TE,0.5440959279561473,2024.0,brenton strange,brenton strange,brenton strange,1624.0,Brenton Strange,JAX,TE,7.4,9.0,74.1,45.5,5.0,11.0,1.0,4.8,2.0,21.0,15.0,1.0,75.5,30.4,66.0,53.6,68.2,39.4,130.0,0.0,30.0,12.1,40.0,330.0,3.0,40.0,83.6,276.0,43.3,143.0,107.9,54.0,2.0,14.2,47.0,411.0,189.0,4.7,10.3,1.49,40.0,246.0,320.0,2024.0,21120.0,MISSING,brenton strange
Jaguars,00-0033881,102.1814970395073,Jaguars,-0.155612123,23.50%,Evan Engram,TE,2.74079874706343,2024.0,evan engram,evan engram,evan engram,1619.0,Evan Engram,JAX,TE,5.8,5.0,75.8,33.3,2.0,6.0,1.0,2.1,1.0,17.0,15.0,1.0,86.2,36.0,72.5,81.2,70.2,39.7,104.0,0.0,24.0,3.4,9.0,262.0,1.0,47.0,92.4,242.0,39.7,104.0,95.2,62.0,1.0,19.8,52.0,365.0,154.0,3.3,7.8,1.51,9.0,101.0,260.0,2024.0,18850.0,MISSING,evan engram
Jaguars,00-0036332,85.07414825545963,Jaguars,-0.155612123,23.50%,Josiah Deguara,TE,0.3670712607674236,2024.0,josiah deguara,josiah deguara,josiah deguara,1695.0,Josiah Deguara,JAX,TE,0.7,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,70.5,65.8,49.4,81.2,51.4,30.6,11.0,0.0,8.0,11.1,4.0,36.0,2.0,3.0,83.3,30.0,44.4,16.0,86.1,3.0,0.0,22.2,8.0,14.0,12.0,4.0,4.7,0.47,4.0,50.0,35.0,2024.0,1729.0,MISSING,josiah deguara
Jaguars,00-0036887,51.22534438224425,Jaguars,-0.155612123,23.50%,Luke Farrell,TE,0.4481225528582615,2024.0,luke farrell,luke farrell,luke farrell,1656.0,Luke Farrell,JAX,TE,4.5,2.0,70.6,66.7,2.0,3.0,0.0,7.7,1.0,4.0,15.0,0.0,61.8,71.9,57.7,82.6,47.6,91.4,139.0,1.0,11.0,32.2,49.0,152.0,2.0,12.0,66.4,101.0,5.9,9.0,52.8,17.0,0.0,2.6,4.0,67.0,31.0,2.6,5.6,0.66,49.0,238.0,152.0,2024.0,8770.4,MISSING,luke farrell
Jaguars,00-0039550,0.0,Jaguars,-0.155612123,23.50%,Shawn Bowman,TE,0.0880971025841816,2024.0,shawn bowman,braedon bowman,braedon bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0039231,0.0,Jaguars,-0.155612123,23.50%,Patrick Murtagh,TE,0.1840250587314017,2024.0,patrick murtagh,,patrick murtagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0037805,94.72291160445214,Jets,-0.02455557428,29.40%,Jeremy Ruckert,TE,0.5387173061863743,2024.0,jeremy ruckert,jeremy ruckert,jeremy ruckert,1641.0,Jeremy Ruckert,NYJ,TE,4.0,0.0,66.7,33.3,1.0,3.0,0.0,14.3,3.0,6.0,22.0,0.0,43.5,73.9,46.7,81.8,51.2,58.3,120.0,0.0,12.0,14.1,29.0,206.0,0.0,18.0,81.6,168.0,28.2,58.0,73.8,27.0,0.0,9.7,20.0,105.0,83.0,4.6,5.8,0.63,29.0,188.0,198.0,2024.0,9246.6,MISSING,jeremy ruckert
Jets,00-0034270,22.086199657729857,Jets,-0.02455557428,29.40%,Tyler Conklin,TE,2.0980164447924823,2024.0,tyler conklin,tyler conklin,tyler conklin,1614.0,Tyler Conklin,NYJ,TE,5.6,4.0,76.1,22.2,2.0,9.0,0.0,0.0,0.0,24.0,22.0,0.0,90.6,80.0,58.8,78.8,61.4,42.3,236.0,0.0,27.0,5.2,29.0,558.0,1.0,51.0,89.6,500.0,48.0,268.0,113.3,67.0,4.0,9.3,52.0,449.0,261.0,5.1,8.8,0.9,29.0,247.0,556.0,2024.0,32692.8,MISSING,tyler conklin
Jets,00-0038406,20.94049273088225,Jets,-0.02455557428,29.40%,Zack Kuntz,TE,0.0880971025841816,2024.0,zack kuntz,,zack kuntz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0036510,0.0,Jets,-0.02455557428,29.40%,Kenny Yeboah,TE,0.429123727486296,2024.0,kenny yeboah,kenny yeboah,kenny yeboah,1680.0,Kenny Yeboah,NYJ,TE,5.0,0.0,62.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,22.0,0.0,73.4,68.0,47.6,34.3,59.5,80.0,40.0,0.0,13.0,14.0,7.0,50.0,2.0,5.0,78.0,39.0,12.0,6.0,118.2,8.0,1.0,8.0,4.0,47.0,33.0,6.6,9.4,1.21,7.0,57.0,50.0,2024.0,2380.0,MISSING,kenny yeboah
Lions,00-0039065,275.3135310224176,Lions,0.2197285648,83.30%,Sam LaPorta,TE,0.8423496476115896,2024.0,sam laporta,sam laporta,sam laporta,1604.0,Sam LaPorta,DET,TE,7.6,9.0,77.6,70.0,7.0,10.0,0.0,1.5,1.0,42.0,11.0,0.0,90.2,80.9,73.6,57.7,79.1,50.3,282.0,2.0,52.0,8.7,49.0,561.0,2.0,66.0,88.6,497.0,26.7,150.0,126.3,85.0,8.0,20.3,114.0,777.0,368.0,5.6,11.8,1.56,49.0,415.0,546.0,2024.0,40185.6,MISSING,sam laporta
Lions,00-0037282,37.72076991734133,Lions,0.2197285648,83.30%,James Mitchell,TE,0.0880971025841816,2024.0,james mitchell,james mitchell,james mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0036534,0.0,Lions,0.2197285648,83.30%,Shane Zylstra,TE,0.1928339859044635,2024.0,shane zylstra,shane zylstra,shane zylstra,1704.0,Shane Zylstra,DET,TE,9.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,64.7,61.2,49.6,19.5,50.5,36.0,18.0,0.0,22.0,4.0,2.0,50.0,0.0,1.0,96.0,48.0,30.0,15.0,118.8,1.0,0.0,28.0,14.0,22.0,13.0,13.0,22.0,0.46,2.0,62.0,47.0,2024.0,2331.2000000000003,MISSING,shane zylstra
