Unnamed: 0_x,season,team,position,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,Player,Position,Cap_Space,year,merge_player_y
22633,2019,Jaguars,DL,Datone Jones,00-0030576,6.0,2013.0,2013.0,Packers,29.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,datone jones,datone jones,datone jones,,,,,,
22634,2019,Jaguars,DL,Brian Price,00-0032649,3.0,2016.0,2016.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,brian price,brian price,brian price,,,,,,
22636,2019,Jaguars,DL,Dewayne Hendrix,00-0035340,0.0,2019.0,2019.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,dewayne hendrix,,dewayne hendrix,,,,,,
22652,2019,Jaguars,LB,Chuck Harris,00-0035071,0.0,2019.0,2019.0,MISSING,21.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,chuck harris,nick harris,nick harris,,,,,,
22664,2019,Jaguars,OL,Leonard Wester,00-0032827,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,leonard wester,leonard wester,leonard wester,,,,,,
22668,2019,Jaguars,OL,Ryan Pope,00-0035331,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,ryan pope,ryan cooper,ryan cooper,,,,,,
22670,2019,Jaguars,OL,Blake Hance,00-0035355,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,blake hance,blake hance,blake hance,,,,,,
22674,2019,Jaguars,OL,KC McDermott,00-0034522,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,kc mcdermott,kc mcdermott,kc mcdermott,,,,,,
22680,2019,Jaguars,QB,Chase Litton,00-0034291,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,chase litton,chase dixon,chase dixon,,,,,,
22683,2019,Jaguars,RB,Jeremy McNichols,00-0033955,2.0,2017.0,2017.0,Buccaneers,23.0,162,0.107,2.2,27.0,9.07,321.0,46.32819778602527,2019,Jaguars,-0.125,37.50%,jeremy mcnichols,jeremy mcnichols,jeremy mcnichols,,,,,,
22685,2019,Jaguars,RB,Alfred Blue,00-0031075,5.0,2014.0,2014.0,Texans,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,alfred blue,alfred blue,alfred blue,,,,,,
22700,2019,Jaguars,TE,Matt Sokol,00-0035436,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,matt sokol,matt sokol,matt sokol,,,,,,
22709,2019,Jaguars,WR,Terry Godwin,00-0035313,0.0,2019.0,2019.0,Panthers,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,terry godwin,terry godwin,terry godwin,,,,,,
22714,2019,Jaguars,WR,Marcus Simms,00-0035701,0.0,2019.0,2019.0,MISSING,21.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jaguars,-0.125,37.50%,marcus simms,marcus rios,marcus rios,,,,,,
22724,2019,Jets,CB,Derrick Kindred,00-0033076,3.0,2016.0,2016.0,Browns,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,derrick kindred,derrick kindred,derrick kindred,,,,,,
22731,2019,Jets,CB,Brandon Bryant,00-0034841,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,brandon bryant,brandon bryant,brandon bryant,,,,,,
22733,2019,Jets,CB,Marko Myers,00-0034692,1.0,2018.0,2018.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,marko myers,rob myers,rob myers,,,,,,
22742,2019,Jets,DL,Bronson Kaufusi,00-0033117,3.0,2016.0,2016.0,Ravens,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,bronson kaufusi,bronson kaufusi,bronson kaufusi,,,,,,
22743,2019,Jets,DL,Charles Tapper,00-0033075,3.0,2016.0,2016.0,Cowboys,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,charles tapper,charles tapper,charles tapper,,,,,,
22744,2019,Jets,DL,Wyatt Ray,00-0035048,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,wyatt ray,wyatt ray,wyatt ray,,,,,,
22750,2019,Jets,DL,Corbin Kaufusi,00-0034945,0.0,2019.0,2019.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,corbin kaufusi,,corbin kaufusi,,,,,,
22763,2019,Jets,LB,Ahmad Gooden,00-0034933,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,ahmad gooden,,ahmad gooden,,,,,,
22773,2019,Jets,OL,Ben Braden,00-0033490,2.0,2017.0,2017.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,ben braden,ben bredeson,ben bredeson,,,,,,
22779,2019,Jets,OL,James Murray,00-0034295,1.0,2018.0,2018.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,james murray,,james murray,,,,,,
22780,2019,Jets,OL,Jon Toth,00-0034058,2.0,2017.0,2017.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,jon toth,jon toth,jon toth,,,,,,
22781,2019,Jets,OL,Brad Lundblade,00-0034239,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,brad lundblade,,brad lundblade,,,,,,
22782,2019,Jets,OL,Ryan Crozier,00-0034947,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,ryan crozier,ryan cooper,ryan cooper,,,,,,
22785,2019,Jets,OL,Kelechi Osemele,00-0029259,7.0,2012.0,2012.0,Ravens,30.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,kelechi osemele,kelechi osemele,kelechi osemele,,,,,,
22790,2019,Jets,QB,Mike White,00-0034401,1.0,2018.0,2018.0,Cowboys,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,mike white,mike white,mike white,,,,,,
22791,2019,Jets,QB,Luke Falk,00-0034412,1.0,2018.0,2018.0,Titans,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,luke falk,luke falk,luke falk,,,,,,
22799,2019,Jets,RB,Valentine Holmes,00-0035725,3.0,2016.0,2019.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,valentine holmes,,valentine holmes,,,,,,
22803,2019,Jets,TE,Bucky Hodges,00-0033966,2.0,2017.0,2017.0,Vikings,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,bucky hodges,,bucky hodges,,,,,,
22812,2019,Jets,WR,Keon Hatcher,00-0033441,2.0,2017.0,2017.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Jets,-0.133,43.80%,keon hatcher,keon hatcher,keon hatcher,,,,,,
22832,2019,Lions,CB,A.J. Howard,00-0034476,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,aj howard,oj howard,oj howard,,,,,,
22834,2019,Lions,CB,Mike Ford,00-0034639,1.0,2018.0,2018.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,mike ford,mike jordan,mike jordan,,,,,,
22850,2019,Lions,DL,Olive Sagapolu,00-0035720,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,olive sagapolu,,olive sagapolu,,,,,,
22858,2019,Lions,LB,Tre Lamar,00-0035326,0.0,2019.0,2019.0,MISSING,21.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,tre lamar,,tre lamar,,,,,,
22859,2019,Lions,LB,Christian Sam,00-0034403,1.0,2018.0,2018.0,Patriots,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,christian sam,christian sam,christian sam,,,,,,
22872,2019,Lions,OL,Matt Nelson,00-0035328,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,matt nelson,matt nelson,matt nelson,,,,,,
22875,2019,Lions,OL,Casey Tucker,00-0035641,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,casey tucker,casey tucker,casey tucker,,,,,,
22883,2019,Lions,QB,Josh Johnson,00-0026300,11.0,2008.0,2008.0,Buccaneers,33.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,josh johnson,josh johnson,josh johnson,,,,,,
22889,2019,Lions,RB,Tra Carson,00-0032540,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,tra carson,tra carson,tra carson,,,,,,
22893,2019,Lions,RB,Nick Brossette,00-0034961,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,nick brossette,,nick brossette,,,,,,
22895,2019,Lions,RB,C.J. Anderson,00-0029854,6.0,2013.0,2013.0,MISSING,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,cj anderson,cj anderson,cj anderson,,,,,,
22901,2019,Lions,TE,Cole Herdman,00-0035109,0.0,2019.0,2019.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,cole herdman,mecole hardman,mecole hardman,,,,,,
22905,2019,Lions,WR,Victor Bolden,00-0033306,2.0,2017.0,2017.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,victor bolden,victor bolden,victor bolden,,,,,,
22906,2019,Lions,WR,Tommylee Lewis,00-0032881,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,tommylee lewis,tommylee lewis,tommylee lewis,,,,,,
22907,2019,Lions,WR,Jonathan Duhart,00-0035325,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,jonathan duhart,jonathan stupar,jonathan stupar,,,,,,
22908,2019,Lions,WR,Tom Kennedy,00-0035544,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Lions,-0.11,20.00%,tom kennedy,tom kennedy,tom kennedy,,,,,,
22929,2019,Packers,CB,Tony Brown,00-0034540,1.0,2018.0,2018.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,tony brown,tony brown,tony brown,,,,,,
22936,2019,Packers,DL,James Looney,00-0034284,1.0,2018.0,2018.0,Packers,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,james looney,james looney,james looney,,,,,,
22946,2019,Packers,LB,Tim Williams,00-0033915,2.0,2017.0,2017.0,Ravens,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,tim williams,tim williams,tim williams,,,,,,
22948,2019,Packers,LB,Randy Ramsey,00-0035085,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,randy ramsey,randy ramsey,randy ramsey,,,,,,
22961,2019,Packers,OL,Cody Conway,00-0035515,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,cody conway,cody conway,cody conway,,,,,,
22969,2019,Packers,QB,Manny Wilkins,00-0035077,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,manny wilkins,,manny wilkins,,,,,,
22978,2019,Packers,RB,Damarea Crockett,00-0035448,0.0,2019.0,2019.0,MISSING,21.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,damarea crockett,damarea crockett,damarea crockett,,,,,,
22985,2019,Packers,TE,Evan Baylis,00-0033763,2.0,2017.0,2017.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,evan baylis,,evan baylis,,,,,,
22992,2019,Packers,WR,Darrius Shepherd,00-0035181,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,darrius shepherd,,darrius shepherd,,,,,,
22993,2019,Packers,WR,Kabion Ento,00-0035079,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,kabion ento,kabion ento,kabion ento,,,,,,
22994,2019,Packers,WR,Malik Taylor,00-0035480,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Packers,0.089,77.80%,malik taylor,malik taylor,malik taylor,,,,,,
23009,2019,Panthers,CB,Dominique Hatfield,00-0033845,2.0,2017.0,2017.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,dominique hatfield,dominique hatfield,dominique hatfield,,,,,,
23012,2019,Panthers,CB,Damian Parms,00-0031678,4.0,2015.0,2015.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,damian parms,damien parms,damien parms,,,,,,
23017,2019,Panthers,CB,Quin Blanding,00-0034098,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,quin blanding,,quin blanding,,,,,,
23022,2019,Panthers,DL,Destiny Vaeao,00-0032859,3.0,2016.0,2016.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,destiny vaeao,destiny vaeao,destiny vaeao,,,,,,
23040,2019,Panthers,LB,Jared Norris,00-0032998,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,jared norris,jared norris,jared norris,,,,,,
23043,2019,Panthers,LB,Ramik Wilson,00-0031943,4.0,2015.0,2015.0,Chiefs,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,ramik wilson,ramik wilson,ramik wilson,,,,,,
23046,2019,Panthers,LB,Sione Teuhema,00-0035673,1.0,2018.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,sione teuhema,,sione teuhema,,,,,,
23054,2019,Panthers,OL,Tyler Marz,00-0032867,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,tyler marz,tyler marz,tyler marz,,,,,,
23059,2019,Panthers,OL,Bryan Witzmann,00-0031152,5.0,2014.0,2014.0,MISSING,29.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,bryan witzmann,bryan witzmann,bryan witzmann,,,,,,
23064,2019,Panthers,OL,Aaron Monteiro,00-0035344,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,aaron monteiro,aaron monteiro,aaron monteiro,,,,,,
23069,2019,Panthers,OL,Rishard Cook,00-0035729,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,rishard cook,,rishard cook,,,,,,
23083,2019,Panthers,TE,Temarrick Hemingway,00-0033112,3.0,2016.0,2016.0,Rams,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,temarrick hemingway,temarrick hemingway,temarrick hemingway,,,,,,
23090,2019,Panthers,WR,Braxton Miller,00-0033069,3.0,2016.0,2016.0,Texans,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,braxton miller,braxton miller,braxton miller,,,,,,
23092,2019,Panthers,WR,Donte Moncrief,00-0031339,5.0,2014.0,2014.0,Colts,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,donte moncrief,donte moncrief,donte moncrief,,,,,,
23094,2019,Panthers,WR,Damion Jeanpiere,00-0035443,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Panthers,-0.146,31.30%,damion jeanpiere,,damion jeanpiere,,,,,,
23110,2019,Patriots,CB,Obi Melifonwu,00-0033900,2.0,2017.0,2017.0,Raiders,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,obi melifonwu,obi melifonwu,obi melifonwu,,,,,,
23112,2019,Patriots,CB,Adarius Pickett,00-0035060,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,adarius pickett,,adarius pickett,,,,,,
23122,2019,Patriots,DL,Tashawn Bower,00-0033324,2.0,2017.0,2017.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,tashawn bower,tashawn bower,tashawn bower,,,,,,
23128,2019,Patriots,DL,Nick Thurman,00-0034723,1.0,2018.0,2018.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,nick thurman,nick thurman,nick thurman,,,,,,
23135,2019,Patriots,LB,Scooby Wright,00-0032979,3.0,2016.0,2016.0,Browns,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,scooby wright,scooby wright,scooby wright,,,,,,
23137,2019,Patriots,LB,Terez Hall,00-0034962,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,terez hall,terez hall,terez hall,,,,,,
23151,2019,Patriots,OL,Najee Toran,00-0034097,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,najee toran,,najee toran,,,,,,
23171,2019,Patriots,WR,Quincy Adeboyejo,00-0033366,2.0,2017.0,2017.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,quincy adeboyejo,quincy adeboyejo,quincy adeboyejo,,,,,,
23172,2019,Patriots,WR,Maurice Harris,00-0032362,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,maurice harris,maurice harris,maurice harris,,,,,,
23173,2019,Patriots,WR,Cameron Meredith,00-0031912,4.0,2015.0,2015.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,cameron meredith,cameron meredith,cameron meredith,,,,,,
23177,2019,Patriots,WR,Devin Ross,00-0034667,1.0,2018.0,2018.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,devin ross,kevin boss,kevin boss,,,,,,
23179,2019,Patriots,WR,Antonio Brown,00-0027793,9.0,2010.0,2010.0,Steelers,31.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Patriots,0.227,70.60%,antonio brown,antonio brown,antonio brown,,,,,,
23191,2019,Raiders,CB,Jordan Brown,00-0035305,0.0,2019.0,2019.0,Bengals,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,jordan brown,jordan brown,jordan brown,,,,,,
23193,2019,Raiders,CB,Dylan Mabin,00-0035130,0.0,2019.0,2019.0,MISSING,21.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,dylan mabin,dylan mabin,dylan mabin,,,,,,
23198,2019,Raiders,DL,Dion Jordan,00-0030555,6.0,2013.0,2013.0,Dolphins,29.0,3,1.063,27.6,2200.0,514.33,2421.0,278.77279181201556,2019,Raiders,-0.081,43.80%,dion jordan,dion jordan,dion jordan,,,,,,
23206,2019,Raiders,DL,Ethan Westbrooks,00-0030986,5.0,2014.0,2014.0,MISSING,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,ethan westbrooks,ethan westbrooks,ethan westbrooks,,,,,,
23209,2019,Raiders,DL,Ade Aruna,00-0034166,1.0,2018.0,2018.0,Vikings,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,ade aruna,ade aruna,ade aruna,,,,,,
23212,2019,Raiders,DL,Terrell McClain,00-0028003,8.0,2011.0,2011.0,Panthers,31.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,terrell mcclain,terrell mcclain,terrell mcclain,,,,,,
23218,2019,Raiders,LB,Kasim Edebali,00-0031255,5.0,2014.0,2014.0,MISSING,30.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,kasim edebali,kasim edebali,kasim edebali,,,,,,
23220,2019,Raiders,LB,Te'Von Coney,00-0035115,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,tevon coney,trevon coley,trevon coley,,,,,,
23221,2019,Raiders,LB,Justin Phillips,00-0035419,0.0,2019.0,2019.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,justin phillips,jason phillips,jason phillips,,,,,,
23222,2019,Raiders,LB,Kendall Donnerson,00-0034287,1.0,2018.0,2018.0,Packers,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,kendall donnerson,kendall donnerson,kendall donnerson,,,,,,
23224,2019,Raiders,LB,Brandon Marshall,00-0029620,7.0,2012.0,2012.0,Jaguars,29.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,brandon marshall,brandon marshall,brandon marshall,,,,,,
23233,2019,Raiders,OL,Richie Incognito,00-0023516,14.0,2005.0,2005.0,Steelers,36.0,81,0.243,6.6,185.0,54.8,686.0,5.005868312636001,2019,Raiders,-0.081,43.80%,richie incognito,richie incognito,richie incognito,,,,,,
23234,2019,Raiders,OL,Erik Magnuson,00-0033317,2.0,2017.0,2017.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,erik magnuson,erik magnuson,erik magnuson,,,,,,
23235,2019,Raiders,OL,Kyle Kalis,00-0033277,2.0,2017.0,2017.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,kyle kalis,kyle kalis,kyle kalis,,,,,,
23238,2019,Raiders,OL,Jonathan Cooper,00-0030590,6.0,2013.0,2013.0,Cardinals,29.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,jonathan cooper,jonathan cooper,jonathan cooper,,,,,,
23260,2019,Raiders,TE,Paul Butler,00-0034313,2.0,2017.0,2017.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,paul butler,paul butler,paul butler,,,,,,
23267,2019,Raiders,WR,J.J. Nelson,00-0032112,4.0,2015.0,2015.0,Cardinals,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,jj nelson,jj nelson,jj nelson,,,,,,
23269,2019,Raiders,WR,Anthony Ratliff-Williams,00-0035520,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,anthony ratliffwilliams,,anthony ratliffwilliams,,,,,,
23270,2019,Raiders,WR,De'Mornay Pierson-El,00-0034103,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Raiders,-0.081,43.80%,demornay piersonel,,demornay piersonel,,,,,,
23285,2019,Rams,CB,Adonis Alexander,00-0034840,1.0,2018.0,2018.0,Commanders,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Rams,0.04,56.30%,adonis alexander,adonis alexander,adonis alexander,,,,,,
23295,2019,Rams,DL,Marquise Copeland,00-0035607,0.0,2019.0,2019.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Rams,0.04,56.30%,marquise copeland,marquise copeland,marquise copeland,,,,,,
23306,2019,Rams,LB,Jachai Polite,00-0035528,0.0,2019.0,2019.0,Jets,21.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Rams,0.04,56.30%,jachai polite,,jachai polite,,,,,,
23311,2019,Rams,LB,Jeff Holland,00-0034107,1.0,2018.0,2018.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Rams,0.04,56.30%,jeff holland,jeff holland,jeff holland,,,,,,
23320,2019,Rams,OL,Aaron Neary,00-0032459,3.0,2016.0,2016.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2019,Rams,0.04,56.30%,aaron neary,aaron neary,aaron neary,,,,,,
