Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year_y,weighted_grade,weighted_average_grade,merge_player_y
6150.0,6150.0,2013.0,Bengals,CB,Chris Crocker,00-0022167,10.0,2003.0,2003.0,Browns,33.0,84.0,0.234,6.4,170.0,51.29,667.0,15.987311247616145,2013.0,Bengals,0.14,64.70%,chris crocker,chris crocker,chris crocker,578,Chris Crocker,CIN,CB,549,1399,13,8,1,0,7,0,72.8,72.8,9.6,61.1,2,1,17.0,8,2,4,64.4,29,4,361,435,14,31,3,49,2,193,2013,39967.2,MISSING,chris crocker
6976.0,6976.0,2013.0,Falcons,CB,Asante Samuel,00-0021956,10.0,2003.0,2003.0,Patriots,32.0,120.0,0.155,4.1,54.0,23.41,479.0,10.108298523295042,2013.0,Falcons,-0.1,25.00%,asante samuel,asante samuel,asante samuel,579,Asante Samuel,ATL,CB,499,1432,11,0,0,1,2,0,63.2,63.6,86.0,65.9,1,0,10.0,3,2,1,113.7,26,427,278,32,8,27,0,35,1,444,2013,31736.4,MISSING,asante samuel
7791.0,7791.0,2013.0,Steelers,CB,Ivan Taylor,00-0021891,10.0,2003.0,2003.0,Steelers,33.0,125.0,0.149,3.9,47.0,20.67,457.0,9.588114102489854,2013.0,Steelers,-0.01,50.00%,ivan taylor,ike taylor,ike taylor,580,Ike Taylor,PIT,CB,1048,1437,16,6,2,0,25,0,49.6,53.6,90.4,41.9,0,0,17.6,13,12,6,110.6,71,948,640,43,9,55,1,113,6,1043,2013,56172.8,MISSING,ike taylor
6717.0,6717.0,2013.0,Commanders,CB,DeAngelo Hall,00-0022923,9.0,2004.0,2004.0,Falcons,29.0,8.0,0.883,21.4,1400.0,405.8,1905.0,86.86757979341421,2013.0,Commanders,-0.09,18.80%,deangelo hall,deangelo hall,deangelo hall,581,DeAngelo Hall,WAS,CB,998,1729,16,10,0,2,32,1,71.0,68.4,7.4,41.4,4,2,18.8,18,9,4,84.0,60,883,580,33,16,68,1,94,4,727,2013,68263.20000000001,MISSING,deangelo hall
6584.0,6584.0,2013.0,Chiefs,CB,Dunta Robinson,00-0022735,9.0,2004.0,2004.0,Texans,31.0,10.0,0.811,19.9,1300.0,369.09,1787.0,80.40126797718811,2013.0,Chiefs,0.07,64.70%,dunta robinson,dunta robinson,dunta robinson,582,Dunta Robinson,KC,CB,282,1731,9,1,0,0,16,1,46.7,45.6,22.6,28.0,0,0,32.0,8,4,1,130.0,22,24,195,240,8,16,1,30,2,321,2013,12859.2,MISSING,dunta robinson
7671.0,7671.0,2013.0,Saints,CB,Jabari Greer,00-0022527,9.0,2004.0,2004.0,MISSING,31.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Saints,0.16,66.70%,jabari greer,jabari greer,jabari greer,583,Jabari Greer,NO,CB,541,2057,10,1,0,0,20,0,59.0,62.6,87.5,81.0,1,0,3.6,1,6,0,93.3,28,496,339,7,6,26,1,52,3,438,2013,33866.6,MISSING,jabari greer
6145.0,6145.0,2013.0,Bengals,CB,Adam Jones,00-0023441,8.0,2005.0,2005.0,Titans,29.0,6.0,0.955,23.2,1600.0,446.15,2056.0,128.2748149947132,2013.0,Bengals,0.14,64.70%,adam jones,adam jones,adam jones,584,Adam Jones,CIN,CB,1035,2223,17,4,0,1,7,2,78.3,78.8,90.5,44.9,3,1,17.1,13,9,2,82.8,58,960,681,14,20,59,2,102,4,797,2013,81558.0,MISSING,adam jones
6015.0,6015.0,2013.0,49ers,CB,Carlos Rogers,00-0023444,8.0,2005.0,2005.0,Commanders,32.0,9.0,0.847,20.6,1350.0,387.01,1843.0,112.77836780265795,2013.0,49ers,0.09,73.70%,carlos rogers,carlos rogers,carlos rogers,585,Carlos Rogers,SF,CB,1068,2226,17,5,0,0,28,0,60.5,63.2,67.3,59.9,2,0,13.8,8,4,4,84.9,59,321,664,605,16,45,1,98,3,728,2013,67497.6,MISSING,carlos rogers
7033.0,7033.0,2013.0,Giants,CB,Corey Webster,00-0023478,8.0,2005.0,2005.0,Giants,31.0,43.0,0.422,10.6,470.0,138.15,1019.0,53.003807355345984,2013.0,Giants,-0.09,43.80%,corey webster,corey webster,corey webster,586,Corey Webster,NYG,CB,165,2260,4,1,0,0,21,0,62.6,57.4,0.0,52.5,0,0,20.0,2,1,1,74.9,9,141,112,5,2,7,0,15,0,82,2013,9471.0,MISSING,corey webster
7729.0,7729.0,2013.0,Seahawks,CB,Brandon Browner,00-0023013,8.0,2005.0,2005.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Seahawks,0.22,84.20%,brandon browner,brandon browner,brandon browner,587,Brandon Browner,SEA,CB,455,2512,8,2,0,0,29,0,69.0,69.1,87.8,87.7,1,0,0.0,0,9,5,78.8,20,390,278,24,4,20,1,38,2,240,2013,31440.499999999996,MISSING,brandon browner
7672.0,7672.0,2013.0,Saints,CB,Chris Carr,00-0023008,8.0,2005.0,2005.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Saints,0.16,66.70%,chris carr,chris carr,chris carr,588,Chris Carr,NO,CB,146,2526,10,2,0,0,20,0,69.5,66.6,83.1,70.9,1,0,7.7,1,1,0,74.2,11,10,124,61,5,10,0,19,1,129,2013,9723.6,MISSING,chris carr
6859.0,6859.0,2013.0,Dolphins,CB,Dimitri Patterson,00-0023727,8.0,2005.0,2005.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Dolphins,-0.06,50.00%,dimitri patterson,dimitri patterson,dimitri patterson,589,Dimitri Patterson,MIA,CB,237,2868,6,2,0,0,17,0,89.9,86.4,14.7,62.2,4,0,12.5,3,3,2,51.1,18,198,130,22,6,19,0,31,1,219,2013,20476.800000000003,MISSING,dimitri patterson
7165.0,7165.0,2013.0,Jets,CB,Antonio Cromartie,00-0024234,7.0,2006.0,2006.0,Chargers,29.0,19.0,0.619,15.8,875.0,277.81,1449.0,111.98323280754668,2013.0,Jets,-0.1,50.00%,antonio cromartie,antonio cromartie,antonio cromartie,590,Antonio Cromartie,NYJ,CB,1067,2964,16,4,2,1,22,0,46.3,50.5,69.1,58.2,3,0,11.9,5,5,8,100.7,49,988,673,20,7,33,0,92,7,937,2013,53883.5,MISSING,antonio cromartie
7850.0,7850.0,2013.0,Texans,CB,Johnathan Joseph,00-0024239,7.0,2006.0,2006.0,Bengals,29.0,24.0,0.565,14.4,740.0,237.25,1326.0,100.28619439958835,2013.0,Texans,-0.13,12.50%,johnathan joseph,johnathan joseph,johnathan joseph,591,Johnathan Joseph,HST,CB,833,2969,15,1,2,0,13,0,73.8,74.9,64.4,59.9,3,0,11.5,6,9,6,71.9,42,728,481,60,12,45,1,87,5,518,2013,62391.7,MISSING,johnathan joseph
6525.0,6525.0,2013.0,Chargers,CB,Richard Marshall,00-0024273,7.0,2006.0,2006.0,Panthers,28.0,58.0,0.337,8.7,320.0,93.26,862.0,56.447950660616264,2013.0,Chargers,0.05,55.60%,richard marshall,richard marshall,richard marshall,592,Richard Marshall,SD,CB,776,3003,17,5,1,0,27,3,50.2,54.1,89.0,69.6,0,0,10.4,8,4,5,114.9,55,572,498,124,16,64,0,77,4,665,2013,41981.6,MISSING,richard marshall
6079.0,6079.0,2013.0,Bears,CB,Tim Jennings,00-0024277,7.0,2006.0,2006.0,Colts,29.0,62.0,0.316,8.3,284.0,83.98,827.0,53.01352882672625,2013.0,Bears,0.0,50.00%,tim jennings,tim jennings,tim jennings,593,Tim Jennings,CHI,CB,1032,3007,16,5,0,3,6,1,70.0,70.0,89.4,43.7,4,2,18.2,14,7,1,68.2,47,919,567,38,14,58,0,87,3,601,2013,72240.0,MISSING,tim jennings
7100.0,7100.0,2013.0,Jaguars,CB,Will Blackmon,00-0024330,7.0,2006.0,2006.0,Packers,28.0,115.0,0.163,4.4,64.0,25.82,501.0,26.431948251681657,2013.0,Jaguars,-0.24,25.00%,will blackmon,will blackmon,will blackmon,594,Will Blackmon,JAX,CB,670,3060,15,10,0,2,15,1,65.0,75.8,87.7,47.2,1,0,15.3,9,8,2,124.4,37,473,382,72,14,40,3,56,5,604,2013,50786.0,MISSING,will blackmon
6085.0,6085.0,2013.0,Bears,CB,Derrick Martin,00-0024422,7.0,2006.0,2006.0,Ravens,28.0,208.0,0.063,0.6,8.0,3.26,189.0,7.727601657818391,2013.0,Bears,0.0,50.00%,derrick martin,derrick martin,derrick martin,595,Derrick Martin,CHI,CB,5,3153,2,0,0,0,6,0,46.2,47.7,69.7,72.5,0,0,0.0,0,0,0,91.7,1,2,2,0,0,1,0,1,0,6,2013,238.5,MISSING,derrick martin
7547.0,7547.0,2013.0,Rams,CB,Cortland Finnegan,00-0024429,7.0,2006.0,2006.0,Titans,29.0,215.0,0.059,0.4,5.0,2.79,172.0,6.831449394772656,2013.0,Rams,-0.05,43.80%,cortland finnegan,cortland finnegan,cortland finnegan,596,Cortland Finnegan,SL,CB,362,3160,7,5,3,0,26,0,46.5,33.4,0.0,60.1,1,0,16.7,6,0,6,136.0,26,98,211,221,4,25,0,34,4,353,2013,12090.8,MISSING,cortland finnegan
7301.0,7301.0,2013.0,Packers,CB,Jarrett Bush,00-0023918,7.0,2006.0,2006.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Packers,-0.04,50.00%,jarrett bush,jarrett bush,jarrett bush,597,Jarrett Bush,GB,CB,125,3261,9,2,0,0,12,0,80.7,81.0,85.4,39.2,1,0,25.0,3,3,1,53.5,10,4,104,63,2,7,0,15,0,85,2013,10125.0,MISSING,jarrett bush
7300.0,7300.0,2013.0,Packers,CB,Tramon Williams,00-0024061,7.0,2006.0,2006.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Packers,-0.04,50.00%,tramon williams,tramon williams,tramon williams,598,Tramon Williams,GB,CB,1101,3558,17,7,3,2,12,2,77.4,77.6,33.2,61.5,4,0,11.8,10,6,11,78.0,53,662,634,299,27,68,3,93,4,714,2013,85437.59999999999,MISSING,tramon williams
6860.0,6860.0,2013.0,Dolphins,CB,Brent Grimes,00-0024183,7.0,2006.0,2006.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Dolphins,-0.06,50.00%,brent grimes,brent grimes,brent grimes,599,Brent Grimes,MIA,CB,1110,3589,16,3,0,0,17,0,89.4,88.7,89.7,63.7,4,1,13.9,10,14,2,66.3,59,985,644,25,9,59,1,98,0,730,2013,98457.0,MISSING,brent grimes
6390.0,6390.0,2013.0,Buccaneers,CB,Darrelle Revis,00-0025401,6.0,2007.0,2007.0,Jets,28.0,14.0,0.695,17.8,1100.0,325.31,1610.0,173.30278100580392,2013.0,Buccaneers,-0.1,25.00%,darrelle revis,darrelle revis,darrelle revis,600,Darrelle Revis,TB,CB,949,3630,16,8,0,2,30,1,83.2,84.6,89.3,72.2,2,0,10.9,6,6,1,81.4,34,849,586,34,18,41,2,63,4,400,2013,80285.4,MISSING,darrelle revis
6142.0,6142.0,2013.0,Bengals,CB,Leon Hall,00-0025405,6.0,2007.0,2007.0,Bengals,28.0,18.0,0.633,16.2,900.0,286.72,1478.0,154.89961255761355,2013.0,Bengals,0.14,64.70%,leon hall,leon hall,leon hall,601,Leon Hall,CIN,CB,274,3634,5,3,0,0,7,0,86.2,86.3,83.6,75.6,1,0,4.8,1,3,0,59.1,18,72,168,187,9,17,2,36,1,153,2013,23646.2,MISSING,leon hall
7028.0,7028.0,2013.0,Giants,CB,Aaron Ross,00-0025407,6.0,2007.0,2007.0,Giants,30.0,20.0,0.606,15.5,850.0,269.18,1422.0,147.7706171424031,2013.0,Giants,-0.09,43.80%,aaron ross,aaron ross,aaron ross,602,Aaron Ross,NYG,CB,155,3636,3,0,0,0,21,0,68.8,69.8,81.5,63.9,1,0,16.7,1,5,2,63.5,7,134,85,3,0,5,0,16,1,116,2013,10819.0,MISSING,aaron ross
7231.0,7231.0,2013.0,Lions,CB,Chris Houston,00-0025428,6.0,2007.0,2007.0,Falcons,28.0,41.0,0.436,11.0,490.0,145.59,1044.0,99.98840910555808,2013.0,Lions,0.03,43.80%,chris houston,chris houston,chris houston,603,Chris Houston,DET,CB,729,3657,12,5,2,0,11,0,48.4,50.1,87.9,29.5,2,0,19.0,11,7,3,107.3,48,666,459,17,13,42,1,79,5,834,2013,36522.9,MISSING,chris houston
6016.0,6016.0,2013.0,49ers,CB,Eric Wright,00-0025440,6.0,2007.0,2007.0,Browns,28.0,53.0,0.363,9.3,370.0,106.31,909.0,82.49720373423098,2013.0,49ers,0.09,73.70%,eric wright,eric wright,eric wright,604,Eric Wright,SF,CB,118,3669,6,0,0,0,28,0,69.4,69.7,80.1,82.5,1,0,0.0,0,1,0,57.1,6,106,98,4,2,9,0,10,0,107,2013,8224.6,MISSING,eric wright
6718.0,6718.0,2013.0,Commanders,CB,Josh Wilson,00-0025442,6.0,2007.0,2007.0,Seahawks,28.0,55.0,0.352,9.1,350.0,100.88,890.0,80.00283567998292,2013.0,Commanders,-0.09,18.80%,josh wilson,josh wilson,josh wilson,605,Josh Wilson,WAS,CB,968,3671,16,11,0,2,32,3,63.8,65.4,72.6,52.2,1,0,16.8,16,5,2,119.0,64,225,524,571,24,68,3,85,5,805,2013,63307.2,MISSING,josh wilson
6019.0,6019.0,2013.0,49ers,CB,Tarell Brown,00-0025534,6.0,2007.0,2007.0,49ers,28.0,147.0,0.124,2.8,33.0,12.66,372.0,24.856580599990966,2013.0,49ers,0.09,73.70%,tarell brown,tarell brown,tarell brown,606,Tarell Brown,SF,CB,931,3763,16,2,1,0,28,2,68.1,70.4,89.8,58.3,0,0,13.7,7,12,6,100.7,51,837,592,14,8,42,0,83,4,625,2013,65542.40000000001,MISSING,tarell brown
7607.0,7607.0,2013.0,Ravens,CB,Corey Graham,00-0025555,6.0,2007.0,2007.0,Bears,28.0,168.0,0.1,2.0,24.0,7.93,302.0,19.31410194474328,2013.0,Ravens,-0.09,50.00%,corey graham,corey graham,corey graham,607,Corey Graham,BLT,CB,687,3784,16,1,1,0,3,0,74.9,75.6,57.7,73.7,4,0,6.6,4,6,4,87.4,43,337,472,307,22,56,3,74,7,495,2013,51937.2,MISSING,corey graham
7789.0,7789.0,2013.0,Steelers,CB,William Gay,00-0025557,6.0,2007.0,2007.0,Steelers,28.0,170.0,0.098,1.9,23.0,7.59,295.0,18.750587556034144,2013.0,Steelers,-0.01,50.00%,william gay,william gay,william gay,608,William Gay,PIT,CB,912,3786,16,3,0,1,25,0,73.7,79.8,89.3,62.0,1,1,12.7,9,5,3,72.9,52,350,566,388,27,59,4,89,1,493,2013,72777.59999999999,MISSING,william gay
7035.0,7035.0,2013.0,Giants,CB,Trumaine McBride,00-0025608,6.0,2007.0,2007.0,Bears,27.0,221.0,0.057,0.2,3.0,2.44,157.0,8.22386724592764,2013.0,Giants,-0.09,43.80%,trumaine mcbride,trumaine mcbride,trumaine mcbride,609,Trumaine McBride,NYG,CB,607,3837,11,1,1,0,21,0,77.4,75.1,87.0,53.7,2,0,14.3,6,8,1,57.4,32,547,394,19,10,35,2,73,2,369,2013,45585.7,MISSING,trumaine mcbride
7101.0,7101.0,2013.0,Jaguars,CB,Alan Ball,00-0025624,6.0,2007.0,2007.0,Cowboys,28.0,237.0,0.051,0.0,0.0,1.71,121.0,6.399428722038384,2013.0,Jaguars,-0.24,25.00%,alan ball,alan ball,alan ball,610,Alan Ball,JAX,CB,1005,3853,15,7,1,0,15,0,75.6,76.6,68.4,61.2,2,0,14.5,9,13,6,75.3,43,901,588,8,17,46,0,79,2,569,2013,76983.0,MISSING,alan ball
6274.0,6274.0,2013.0,Broncos,CB,Marquice Cole,00-0024588,6.0,2007.0,2007.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Broncos,0.21,79.00%,marquice cole,marquice cole,marquice cole,611,Marquice Cole,DEN,CB,163,3909,7,1,0,0,10,0,52.1,50.9,82.1,41.2,1,0,20.0,2,1,0,120.1,11,52,104,102,2,7,0,16,2,181,2013,8296.699999999999,MISSING,marquice cole
6399.0,6399.0,2013.0,Buccaneers,CB,Michael Adams,00-0025668,6.0,2007.0,2007.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Buccaneers,-0.1,25.00%,michael adams,michael adams,michael adams,612,Michael Adams,TB,CB,86,4192,5,0,0,0,30,0,49.6,54.6,78.8,67.5,0,0,8.3,1,1,2,100.4,11,5,69,78,6,11,0,15,0,134,2013,4695.6,MISSING,michael adams
6202.0,6202.0,2013.0,Bills,CB,Leodis McKelvin,00-0026151,5.0,2008.0,2008.0,Bills,27.0,11.0,0.777,19.3,1250.0,357.62,1737.0,257.79447725064534,2013.0,Bills,0.02,37.50%,leodis mckelvin,leodis mckelvin,leodis mckelvin,613,Leodis McKelvin,BUF,CB,927,4325,15,4,0,1,4,0,76.4,74.5,89.1,78.1,1,0,6.8,5,13,3,66.3,47,774,558,67,15,64,1,102,2,571,2013,69061.5,MISSING,leodis mckelvin
6263.0,6263.0,2013.0,Broncos,CB,Dominique Rodgers-Cromartie,00-0026156,5.0,2008.0,2008.0,Cardinals,27.0,16.0,0.66,16.9,1000.0,305.41,1540.0,220.68387663875583,2013.0,Broncos,0.21,79.00%,dominique rodgerscromartie,dominique rodgerscromartie,dominique rodgerscromartie,614,Dominique Rodgers-Cromartie,DEN,CB,935,4330,18,2,0,0,10,0,82.6,80.2,89.5,60.1,3,1,15.6,7,12,5,70.0,40,850,610,40,14,36,3,85,4,565,2013,74987.0,MISSING,dominique rodgerscromartie
7418.0,7418.0,2013.0,Patriots,CB,Aqib Talib,00-0026160,5.0,2008.0,2008.0,Buccaneers,27.0,20.0,0.606,15.5,850.0,269.18,1422.0,199.46946905061432,2013.0,Patriots,0.02,72.20%,aqib talib,aqib talib,aqib talib,615,Aqib Talib,NE,CB,927,4334,15,4,2,1,19,0,62.5,65.5,65.9,56.5,4,0,13.0,7,7,8,75.8,41,744,566,139,7,43,1,75,3,666,2013,60718.5,MISSING,aqib talib
7480.0,7480.0,2013.0,Raiders,CB,Mike Jenkins,00-0026165,5.0,2008.0,2008.0,Cowboys,28.0,25.0,0.557,14.1,720.0,229.88,1305.0,179.08289760269906,2013.0,Raiders,-0.13,25.00%,mike jenkins,mike jenkins,mike jenkins,616,Mike Jenkins,OAK,CB,903,4339,15,3,1,2,23,1,60.6,64.1,19.9,78.7,2,0,9.1,7,4,9,104.8,59,787,540,41,22,67,5,84,5,691,2013,57882.3,MISSING,mike jenkins
6460.0,6460.0,2013.0,Cardinals,CB,Antoine Cason,00-0026167,5.0,2008.0,2008.0,Chargers,27.0,27.0,0.541,13.6,680.0,215.81,1264.0,172.168663983713,2013.0,Cardinals,0.07,62.50%,antoine cason,antoine cason,antoine cason,617,Antoine Cason,ARZ,CB,165,4341,10,2,0,0,1,1,62.4,61.7,0.0,66.4,2,1,8.3,1,1,1,91.7,13,124,134,21,2,9,0,19,2,169,2013,10180.5,MISSING,antoine cason
6582.0,6582.0,2013.0,Chiefs,CB,Brandon Flowers,00-0026175,5.0,2008.0,2008.0,Chiefs,27.0,35.0,0.48,12.0,550.0,170.37,1128.0,148.91914245539562,2013.0,Chiefs,0.07,64.70%,brandon flowers,brandon flowers,brandon flowers,618,Brandon Flowers,KC,CB,907,4349,14,7,2,0,16,0,58.9,62.2,53.5,82.2,2,0,5.1,4,5,6,101.6,68,372,562,471,16,67,2,102,5,875,2013,56415.4,MISSING,brandon flowers
7481.0,7481.0,2013.0,Raiders,CB,Tracy Porter,00-0026180,5.0,2008.0,2008.0,Saints,27.0,40.0,0.443,11.1,500.0,149.45,1057.0,137.01460099655182,2013.0,Raiders,-0.13,25.00%,tracy porter,tracy porter,tracy porter,619,Tracy Porter,OAK,CB,987,4354,16,9,2,0,23,0,50.8,53.8,45.5,36.1,2,1,22.2,18,8,6,93.7,62,281,575,608,24,54,5,94,4,707,2013,53100.6,MISSING,tracy porter
7031.0,7031.0,2013.0,Giants,CB,Terrell Thomas,00-0026203,5.0,2008.0,2008.0,Giants,28.0,63.0,0.311,8.2,276.0,81.81,818.0,95.09406923109704,2013.0,Giants,-0.09,43.80%,terrell thomas,terrell thomas,terrell thomas,620,Terrell Thomas,NYG,CB,569,4377,16,4,0,1,21,0,69.5,71.0,86.7,58.1,1,0,15.1,11,2,0,105.9,52,76,398,440,25,58,1,79,6,549,2013,40399.0,MISSING,terrell thomas
6780.0,6780.0,2013.0,Cowboys,CB,Brandon Carr,00-0026280,5.0,2008.0,2008.0,Chiefs,27.0,140.0,0.132,3.1,36.0,14.8,398.0,36.286640410729994,2013.0,Cowboys,0.0,50.00%,brandon carr,brandon carr,brandon carr,621,Brandon Carr,DAL,CB,1117,4454,16,9,1,0,9,1,66.7,67.9,89.7,41.9,3,1,17.9,15,7,6,84.5,68,1017,694,23,17,60,1,113,3,936,2013,75844.3,MISSING,brandon carr
6083.0,6083.0,2013.0,Bears,CB,Zackary Bowman,00-0026282,5.0,2008.0,2008.0,Bears,28.0,142.0,0.129,3.0,35.0,14.15,390.0,35.37457755589143,2013.0,Bears,0.0,50.00%,zackary bowman,zackary bowman,zackary bowman,622,Zackary Bowman,CHI,CB,593,4456,15,6,1,0,6,0,68.7,67.0,88.3,67.4,4,1,9.6,5,6,3,70.3,44,496,323,17,10,41,2,64,1,488,2013,39731.0,MISSING,zackary bowman
6781.0,6781.0,2013.0,Cowboys,CB,Orlando Scandrick,00-0026283,5.0,2008.0,2008.0,Cowboys,26.0,143.0,0.128,3.0,35.0,13.84,387.0,35.15696818800885,2013.0,Cowboys,0.0,50.00%,orlando scandrick,orlando scandrick,orlando scandrick,623,Orlando Scandrick,DAL,CB,1089,4457,16,2,2,1,9,0,80.5,76.9,49.0,51.0,2,0,18.7,14,9,8,88.3,62,429,663,522,20,59,2,101,5,650,2013,83744.1,MISSING,orlando scandrick
6921.0,6921.0,2013.0,Eagles,CB,Cary Williams,00-0026369,5.0,2008.0,2008.0,Titans,28.0,229.0,0.054,0.0,0.0,2.04,139.0,9.529514273365988,2013.0,Eagles,0.11,58.80%,cary williams,cary williams,cary williams,624,Cary Williams,PHI,CB,1211,4543,17,4,3,0,24,0,64.2,65.3,72.6,45.1,3,0,16.9,14,8,6,80.9,70,1079,776,14,16,65,0,118,4,813,2013,79078.3,MISSING,cary williams
7860.0,7860.0,2013.0,Texans,CB,Elbert Mack,00-0025902,5.0,2008.0,2008.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Texans,-0.13,12.50%,elbert mack,elbert mack,elbert mack,625,Elbert Mack,HST,CB,1,4624,1,0,0,0,13,0,MISSING,60.0,60.0,MISSING,0,0,MISSING,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2013,60.0,MISSING,elbert mack
7426.0,7426.0,2013.0,Patriots,CB,Kyle Arrington,00-0026071,5.0,2008.0,2008.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Patriots,0.02,72.20%,kyle arrington,kyle arrington,kyle arrington,626,Kyle Arrington,NE,CB,916,4742,18,3,0,2,19,0,66.4,70.7,88.2,58.3,1,0,12.7,9,14,2,102.4,61,359,563,522,18,59,2,98,6,760,2013,64761.2,MISSING,kyle arrington
6641.0,6641.0,2013.0,Colts,CB,Vontae Davis,00-0027001,4.0,2009.0,2009.0,Dolphins,25.0,25.0,0.557,14.1,720.0,229.88,1305.0,241.7366266152348,2013.0,Colts,0.02,66.70%,vontae davis,vontae davis,vontae davis,627,Vontae Davis,IND,CB,1081,4948,18,6,0,0,14,0,77.6,77.2,55.0,72.8,1,0,8.5,5,11,8,98.0,53,939,634,49,19,48,0,98,8,657,2013,83453.2,MISSING,vontae davis
6643.0,6643.0,2013.0,Colts,CB,Darius Butler,00-0027017,4.0,2009.0,2009.0,Patriots,27.0,41.0,0.436,11.0,490.0,145.59,1044.0,182.19076005237497,2013.0,Colts,0.02,66.70%,darius butler,darius butler,darius butler,628,Darius Butler,IND,CB,824,4964,18,2,1,0,14,1,62.1,63.2,35.2,75.7,4,1,8.3,5,11,6,85.1,59,144,540,578,13,53,1,94,4,772,2013,52076.8,MISSING,darius butler
6583.0,6583.0,2013.0,Chiefs,CB,Sean Smith,00-0027037,4.0,2009.0,2009.0,Dolphins,26.0,61.0,0.322,8.4,292.0,86.21,835.0,132.50238787867983,2013.0,Chiefs,0.07,64.70%,sean smith,sean smith,sean smith,629,Sean Smith,KC,CB,1074,4984,17,4,0,0,16,0,65.8,66.9,90.6,60.5,2,1,12.7,7,10,6,86.4,50,945,706,35,7,44,0,99,5,804,2013,71850.6,MISSING,sean smith
6912.0,6912.0,2013.0,Eagles,CB,Bradley Fletcher,00-0027041,4.0,2009.0,2009.0,Rams,27.0,66.0,0.296,7.9,260.0,76.25,794.0,122.89647513498691,2013.0,Eagles,0.11,58.80%,bradley fletcher,bradley fletcher,bradley fletcher,630,Bradley Fletcher,PHI,CB,997,4989,14,2,0,0,24,1,67.7,69.9,66.7,72.5,3,0,8.2,6,8,7,77.2,59,879,639,14,9,65,0,102,3,720,2013,69690.3,MISSING,bradley fletcher
6521.0,6521.0,2013.0,Chargers,CB,Derek Cox,00-0027047,4.0,2009.0,2009.0,Jaguars,26.0,73.0,0.267,7.3,225.0,65.36,741.0,111.753740372635,2013.0,Chargers,0.05,55.60%,derek cox,derek cox,derek cox,631,Derek Cox,SD,CB,556,4996,13,6,0,0,27,0,43.1,46.4,87.6,48.9,1,0,15.6,7,4,1,104.9,40,462,357,38,7,32,0,66,4,608,2013,25798.4,MISSING,derek cox
7604.0,7604.0,2013.0,Ravens,CB,Lardarius Webb,00-0027060,4.0,2009.0,2009.0,Ravens,27.0,88.0,0.223,6.1,150.0,46.97,642.0,91.66577682228564,2013.0,Ravens,-0.09,50.00%,lardarius webb,lardarius webb,lardarius webb,632,Lardarius Webb,BLT,CB,972,5011,16,5,0,0,3,0,74.2,76.4,23.2,44.1,2,0,18.2,16,12,6,87.4,59,581,590,304,27,67,2,103,3,888,2013,74260.8,MISSING,lardarius webb
6847.0,6847.0,2013.0,Dolphins,CB,Christopher Owens,00-0027062,4.0,2009.0,2009.0,Falcons,26.0,90.0,0.219,5.9,140.0,44.94,630.0,89.16308206752682,2013.0,Dolphins,-0.06,50.00%,christopher owens,chris owens,chris owens,633,Chris Owens,MIA,CB,539,5013,12,5,0,1,17,1,68.4,72.3,87.0,72.8,0,0,10.4,5,2,0,96.5,39,470,381,41,11,38,0,55,2,306,2013,38969.7,MISSING,chris owens
